depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,175,211,175,211,175,211,0.0087722,0.0515449,0,175,75,30,30
1,2,0,183,225,143,143,223,281,0.0200258,0.107105,0,183,82,30,30
2,4,0,147.25,178.75,32,32,308,308,0.0306147,0.164897,0,147,64,25,25
3,8,2,187.333,218.167,71,71,347,347,0.0513049,0.28969,0,187,83,44,44
4,12,1,150.273,175.909,30,30,289,289,0.0749907,0.437021,0,150,64,29,29
5,22,4,124.333,143.778,17,17,258,258,0.0942068,0.559666,0,124,52,24,24
6,36,10,107.346,123.692,17,17,277,277,0.107267,0.701141,0,107,44,20,20
7,52,13,91.6667,103.385,10,10,300,300,0.132667,0.90818,0,91,36,18,18
8,78,24,79.2593,88.6481,7,7,313,313,0.153302,1.07334,0,79,31,15,15
9,108,37,79.507,86.3662,4,4,299,299,0.202114,1.41099,0,79,30,17,17
10,142,50,71.0652,77.163,4,4,269,269,0.229889,1.63274,0,71,27,15,15
11,184,68,65.3707,70.0862,4,4,202,202,0.259591,1.87362,0,65,24,13,13
12,228,93,61.3556,65.4296,4,4,179,179,0.271206,2.0137,0,61,22,12,12
13,244,98,55.1233,59.2466,4,4,144,144,0.246664,1.91257,0,55,19,9,9
14,266,102,50.6463,54.4878,4,4,124,124,0.243584,1.94954,0,50,17,9,9
15,306,108,47.1111,50.3232,4,4,121,121,0.270736,2.16574,0,47,16,8,8
16,356,132,41.3795,44.3705,4,4,122,122,0.250325,2.13184,0,41,13,6,6
17,396,157,36.1213,38.9665,4,4,132,132,0.217263,1.93722,0,36,11,5,5
18,422,166,31.6562,34.4141,4,4,92,92,0.187451,1.78024,0,31,9,4,4
19,452,191,27.5709,30.5287,4,4,80,80,0.152258,1.68416,0,27,8,2,2
20,440,187,23.2332,26.0237,4,4,80,80,0.109729,1.31897,0,23,7,2,2
21,350,138,19.4858,22.4009,4,4,65,65,0.0684997,0.884803,0,19,5,1,1
22,266,110,16.2115,19.1795,4,4,48,48,0.0359708,0.528539,0,16,4,0,0
23,226,89,13.4161,16.1095,4,4,37,37,0.0231136,0.380874,0,13,3,0,0
24,162,64,11.2755,13.551,4,4,31,31,0.0118696,0.226284,0,11,3,0,0
25,114,45,10.0725,12.5797,4,4,29,29,0.0069095,0.14059,0,10,2,0,0
26,76,31,8.04444,10,4,4,19,19,0.0025832,0.0704759,0,8,2,0,0
27,44,15,6.03448,7.51724,4,4,14,14,0.0009172,0.0333131,0,6,1,0,0
28,14,6,5.25,6.625,4,4,8,9,0.0001132,0.0090784,0,5,1,0,0
29,4,2,4,5,4,4,4,5,0,0.0019007,0,4,1,0,0
