depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,10,14,10,14,10,14,9.32e-05,0.004627,0,10,5,1,1
1,2,1,10,14,10,14,10,14,0.0002535,0.005323,0,10,5,1,1
2,2,0,10,14,10,10,10,14,0.0002564,0.0049849,0,10,5,1,1
3,4,0,9,12.5,8,8,10,11,0.0005076,0.0108003,0,9,4,1,1
4,8,0,8.25,11.5,5,5,10,10,0.0009516,0.0194539,0,8,4,0,0
5,16,0,7.5,10.5,5,5,10,10,0.0016592,0.0322381,0,7,3,0,0
6,32,0,6.5,9.125,5,5,10,10,0.0028351,0.0567534,0,6,2,0,0
7,50,0,5.24,7.36,3,3,9,9,0.0035043,0.0694129,0,4,2,0,0
8,38,0,4.36842,6.10526,3,3,9,9,0.0018871,0.0411358,1,3,1,0,0
9,6,0,4.33333,6.33333,4,4,5,7,0.0001231,0.0035471,1,2,2,0,0
10,6,3,4.33333,6.33333,4,4,5,7,0,0.0008912,2,0,2,0,0
11,6,2,4.25,6.25,4,4,5,7,3.84e-05,0.0016506,1,1,2,0,0
12,6,3,4.33333,6.33333,4,4,5,7,0,0.0008592,2,0,2,0,0
13,6,1,4.4,6.4,4,4,5,7,9.87e-05,0.0028261,1,1,2,0,0
14,6,1,4,5.8,3,3,5,7,9.2e-05,0.0046111,1,0,1,0,0
15,8,1,3.71429,5.28571,3,3,5,7,5.67e-05,0.0024166,1,0,1,0,0
16,6,0,4.16667,6,3,3,5,7,8.98e-05,0.0026897,1,1,1,0,0
17,8,1,3.85714,5.57143,3,3,5,7,4.21e-05,0.0024759,1,0,1,0,0
18,8,0,3.75,5.25,3,3,5,7,6.46e-05,0.0028615,1,1,1,0,0
19,6,0,3.33333,4.5,3,3,5,7,0.0001256,0.0037036,1,1,1,0,0
20,2,0,5,7,5,5,5,7,4.89e-05,0.0013197,2,1,2,0,0
21,2,0,5,7,5,5,5,7,2.41e-05,0.0009332,2,1,2,0,0
22,2,0,5,7,5,5,5,7,2.51e-05,0.0008778,2,1,2,0,0
23,2,0,3,4,3,3,3,4,1.93e-05,0.000646,2,1,1,0,0
