depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,97,123,97,123,97,123,0.0036406,0.025803,0,97,40,12,12
1,2,0,108.5,134,100,117,117,123,0.0108089,0.0443146,13,67,45,16,11
2,4,1,93.6667,117,82,82,104,119,0.0143926,0.054949,13,58,40,13,6
3,6,0,83.8333,100.833,77,83,91,91,0.01688,0.0823645,14,45,34,12,6
4,12,0,92.3333,108.75,52,52,167,167,0.0409159,0.194025,12,56,37,14,8
5,24,5,76.2105,92.6316,33,33,171,171,0.0513827,0.229627,12,46,30,9,5
6,38,8,75.2333,89.8667,23,23,161,175,0.0960217,0.415578,10,51,30,11,7
7,60,20,66.775,79.95,12,12,141,141,0.0963209,0.426014,11,42,25,8,5
8,80,23,66.4386,79.6491,4,4,157,157,0.133543,0.646138,9,46,25,8,6
9,114,35,57.519,68.7342,4,4,159,159,0.147728,0.694407,10,36,21,6,4
10,156,51,52.3619,62.5429,4,4,134,134,0.170482,0.824078,9,33,19,5,3
11,208,72,45.6985,54.1765,7,7,107,107,0.175353,0.865877,8,27,15,3,2
12,266,99,38.1198,45.5509,4,4,83,83,0.162753,0.861463,7,22,12,2,1
13,314,130,31.875,38.4674,4,4,83,83,0.13446,0.752377,6,18,10,1,0
14,334,132,28.8515,34.9059,4,4,74,74,0.128116,0.753414,5,16,9,1,0
15,390,163,26.0969,31.5374,4,4,89,89,0.120726,0.741879,5,14,8,1,0
16,418,175,22.8477,27.9218,4,4,74,74,0.0959172,0.638343,4,12,7,0,0
17,394,168,21.0575,25.8274,4,4,54,54,0.0818924,0.577009,4,12,6,0,0
18,380,167,18.5258,22.6995,4,4,46,46,0.0550962,0.437645,4,9,5,0,0
19,354,161,16.6321,20.5026,7,7,35,35,0.0412326,0.345403,3,8,5,0,0
20,332,144,14.0745,17.4894,7,7,34,34,0.0312045,0.278952,3,7,4,0,0
21,308,137,11.8246,14.5965,4,4,33,33,0.024047,0.225814,3,6,3,0,0
22,274,123,9.80795,12.1656,4,4,29,29,0.015395,0.165236,3,5,2,0,0
23,186,79,7.6729,9.56075,4,4,21,21,0.0065034,0.0860668,2,3,2,0,0
24,108,45,6.14286,7.71429,4,4,15,15,0.002837,0.04304,2,3,1,0,0
25,58,25,5.48485,6.87879,4,4,13,13,0.0013304,0.0223173,2,3,1,0,0
26,14,6,6.25,7.875,4,4,10,10,0.0002279,0.004072,2,2,1,0,0
27,4,2,5.5,7,4,5,7,7,6.99e-05,0.0012449,2,3,1,0,0
