depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,42,57,42,57,42,57,0.0016599,0.0193562,0,42,15,0,0
1,2,0,42.5,58,30,40,55,55,0.0048377,0.0242969,5,31,16,1,1
2,4,0,37.75,51.75,20,27,52,52,0.0076245,0.0371944,5,27,15,1,1
3,8,0,30.875,42.5,4,5,45,45,0.0079302,0.0442416,5,22,12,1,0
4,12,0,25.6667,34.3333,13,13,44,44,0.0093549,0.0531302,4,18,9,0,0
5,18,1,16.1765,21.3529,4,4,27,27,0.0058645,0.0325247,4,9,5,0,0
6,20,1,9.84211,12.5789,4,4,16,16,0.0036963,0.0232863,2,5,2,0,0
7,20,3,6.47059,8.11765,4,4,8,8,0.0013312,0.0140706,1,3,1,0,0
8,18,4,4,5,4,4,4,5,0.0007419,0.0095381,1,2,1,0,0
9,10,5,4,5,4,4,4,5,0.0001948,0.0041711,0,4,1,0,0
