depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,172,235,172,235,172,235,0.0351529,0.079598,0,172,61,3,3
1,2,0,101,132.5,101,101,101,129,0.029819,0.0532758,24,57,30,0,0
2,4,0,58.75,74.25,40,40,68,76,0.0232642,0.0486233,11,30,15,0,0
3,8,0,30.625,36.125,20,20,38,38,0.0123259,0.0370322,6,17,7,0,0
4,16,1,17.6667,20,5,6,25,25,0.0146078,0.0471872,2,12,3,0,0
5,28,2,12.6538,14.4231,5,5,24,24,0.0109703,0.0525891,1,9,2,0,0
6,36,3,9.60606,11.0606,5,5,20,20,0.0079517,0.0491454,1,7,1,0,0
7,26,2,7.41667,8.45833,5,5,15,15,0.0030069,0.0273017,0,6,1,0,0
8,20,7,5,6,5,5,5,6,0.0010317,0.0108537,0,4,1,0,0
9,4,2,5,6,5,5,5,6,0.0001182,0.0018623,0,5,1,0,0
