depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1025,1239,1025,1239,1025,1239,0.813651,1.10429,0,1025,390,96,96,0
1,2,0,1035,1241.5,1005,1065,1065,1288,1.13152,1.39308,211,450,389,87,27,0
2,4,0,951.75,1139.25,524,524,1637,2093,3.05431,3.98566,0,951,355,84,84,0
3,8,0,882.5,1031.38,387,387,1485,1905,4.47024,5.59107,138,531,332,98,59,0
4,16,1,858.667,1008.2,208,208,1993,2450,13.1464,15.3086,130,520,332,105,61,0
5,30,1,778.828,882.897,36,36,2529,3097,18.6205,21.964,111,443,299,116,68,0
6,58,7,678.373,762.765,11,11,2372,2792,26.495,31.4833,105,388,254,98,51,0
7,102,16,596.395,666.233,15,15,2204,2204,38.6022,45.9494,91,342,220,86,46,0
8,172,27,527.614,583.903,11,11,3142,3142,64.6995,76.8114,70,337,194,77,51,0
9,290,58,482.362,529.983,9,9,3079,3079,85.8718,103.998,67,298,175,71,43,0
10,464,104,442.747,488.058,5,5,3339,3339,112.994,138.054,66,265,159,61,35,0
11,710,176,423.502,465.054,9,9,2996,2996,160.27,196.903,57,263,150,58,34,0
12,1062,257,386.353,422.735,5,5,2610,2610,207.906,257.131,53,240,133,49,29,0
13,1578,378,351.957,384.217,5,5,2231,2231,262.198,324.659,46,221,118,42,25,0
14,2368,586,317.228,344.181,5,5,2098,2098,332.547,415.734,40,201,104,35,22,0
15,3516,918,281.382,304.299,5,5,2180,2180,397.467,505.269,36,181,90,29,18,0
16,4988,1350,250.962,269.75,5,5,2059,2059,465.975,600.816,32,162,78,24,15,0
17,6768,1891,222.411,238.328,5,5,1856,1856,497.705,655.472,28,143,67,19,12,0
18,1715,314,227.041,249.831,5,5,1837,1837,144.613,190.997,28,146,68,16,10,0
