depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,17,24,17,24,17,24,0.0001891,0.0070899,0,17,9
1,2,1,8.5,24,17,24,17,24,0.0002346,0.004999,0,17,9
2,2,0,15.5,44,14,17,17,20,0.000450205,0.00852,0,15,8
3,4,0,15,85,14,14,17,20,0.000974295,0.0204374,0,15,7
4,8,0,14.375,163,12,12,17,17,0.00214899,0.0377952,0,14,7
5,16,0,13.4375,308,12,12,17,17,0.0039071,0.0676687,0,13,6
6,32,0,12.1875,561,9,9,17,17,0.00717308,0.122155,1,11,5
7,64,0,10.9063,1001,7,7,17,17,0.00935923,0.18398,1,10,5
8,124,0,9.70161,1722,5,5,17,17,0.0155164,0.299296,1,8,4
9,86,0,8.95349,1103,3,3,16,16,0.00841912,0.175993,1,7,4
10,20,0,7.25,207,3,3,13,13,0.00122789,0.0296273,1,5,3
11,12,0,6.33333,108,5,5,9,10,0.0002784,0.0085715,2,2,2
12,12,0,6.33333,108,5,5,9,10,0.000297292,0.0088135,2,2,2
13,16,0,5.875,133,5,5,9,10,0.000346708,0.011466,2,2,2
14,28,0,5.21429,205,3,3,9,9,0.000555295,0.0175721,2,1,2
15,34,1,4.85294,231,3,3,7,7,0.000624801,0.0202197,2,1,2
16,46,2,4.52174,290,3,3,7,7,0.000659005,0.0245761,1,1,1
17,52,0,4.76923,346,3,3,7,7,0.000833092,0.0301658,1,1,1
18,64,0,4.53125,403,3,3,7,7,0.00098921,0.0349526,1,1,1
19,64,0,4.34375,385,3,3,7,7,0.000899594,0.0313333,1,1,1
20,54,0,4.2963,321,3,3,7,7,0.000744201,0.0261343,1,1,1
21,46,1,4.32609,276,3,3,7,7,0.000632305,0.0219689,1,1,1
22,44,0,4.27273,260,3,3,5,7,0.000591392,0.0209229,1,1,1
23,38,0,4.26316,224,3,3,5,5,0.000507808,0.0181446,1,1,1
24,36,0,4.05556,201,3,3,5,5,0.000451697,0.0164558,1,1,1
25,26,0,3.76923,134,3,3,5,5,0.000334698,0.0115928,1,1,1
26,16,0,4,88,3,3,5,5,0.000193499,0.0071781,1,1,1
27,10,0,3.6,49,3,3,5,5,0.000117702,0.0041951,1,1,1
28,6,0,4,33,3,3,5,5,7.1699e-05,0.0029037,1,1,1
29,6,0,3.33333,27,3,3,5,5,6.3201e-05,0.0026929,1,1,1
30,2,0,3,8,3,3,3,4,2.5001e-05,0.0007971,2,1,1
