depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,43,50,43,50,43,50,0.0022223,0.0189426,0,43,10,0,0
1,2,1,46,54,46,54,46,54,0.0030913,0.0143726,0,46,11,0,0
2,2,0,38,44.5,31,36,45,45,0.0043803,0.0246862,0,38,9,0,0
3,4,0,38,44.5,31,31,45,45,0.0087594,0.0490044,0,38,9,0,0
4,8,0,34.75,40.75,31,31,45,45,0.0145495,0.0850902,0,34,8,0,0
5,16,0,30,35,18,18,45,45,0.0214108,0.135622,0,30,7,0,0
6,32,0,28.625,33.25,11,11,45,45,0.0410339,0.250996,0,28,6,0,0
7,64,0,26,30,11,11,45,45,0.0591663,0.411866,0,26,5,0,0
8,128,0,21.9062,25.5,11,11,41,41,0.0786917,0.675396,0,21,4,0,0
9,156,0,18.7885,22.2756,9,9,38,38,0.0717106,0.698405,0,18,4,0,0
10,224,0,14.7902,17.5893,5,5,38,38,0.0607728,0.756616,0,14,3,0,0
11,124,0,14.3952,17.0968,9,9,31,31,0.0278344,0.405771,0,14,3,0,0
12,176,33,14.6503,17.3287,9,9,31,31,0.0335626,0.479174,0,14,3,0,0
13,238,61,13.9718,16.5311,5,5,31,31,0.0382499,0.573503,0,13,3,0,0
14,304,31,13.6923,16.1685,5,5,31,31,0.0563786,0.84704,0,13,2,0,0
15,430,63,13.2289,15.6512,5,5,31,31,0.0740173,1.11534,0,13,2,0,0
16,642,107,12.957,15.3607,5,5,31,31,0.0986525,1.57467,0,12,2,0,0
17,894,118,12.5812,14.9858,5,5,31,31,0.135614,2.22556,0,12,2,0,0
18,1346,191,12.1983,14.6,5,5,31,31,0.183557,3.23823,0,12,2,0,0
19,1978,283,11.6873,14.0696,5,5,31,31,0.249328,5.06071,0,11,2,0,0
20,1742,215,10.9109,13.1984,5,5,22,22,0.190681,4.30944,0,10,2,0,0
21,1420,141,10.6271,12.8913,5,5,22,22,0.148224,3.48901,0,10,2,0,0
22,1386,128,10.2727,12.4769,5,5,22,22,0.138427,3.3733,0,10,2,0,0
23,1238,122,9.84319,11.9668,5,5,22,22,0.109849,2.84322,0,9,2,0,0
24,1128,130,9.79259,11.9238,5,5,22,22,0.0956234,2.55907,0,9,2,0,0
25,1084,96,9.73785,11.8755,5,5,22,22,0.0955456,2.54557,0,9,2,0,0
26,1048,99,9.61222,11.7439,5,5,22,22,0.0880033,2.41523,0,9,2,0,0
27,968,54,9.5186,11.64,5,5,19,19,0.0803928,2.37462,0,9,2,0,0
28,736,38,9.02722,11.033,5,5,16,16,0.0517556,1.57554,0,9,2,0,0
29,552,10,8.42251,10.2768,5,5,16,16,0.0346041,1.12521,0,8,1,0,0
30,470,8,8.01948,9.77489,5,5,16,16,0.0254663,0.899032,0,8,1,0,0
31,374,2,7.8172,9.52151,5,5,13,13,0.0189588,0.702679,0,7,1,0,0
32,260,2,7.3876,8.9845,5,5,13,13,0.0110842,0.465584,0,7,1,0,0
33,180,1,7.43575,9.04469,5,5,13,13,0.0072794,0.314298,0,7,1,0,0
34,128,1,7.33071,8.91339,5,5,13,13,0.0051463,0.226539,0,7,1,0,0
35,94,1,6.84946,8.31183,5,5,13,13,0.0030115,0.144913,0,6,1,0,0
36,46,0,7.43478,9.04348,5,5,13,13,0.0020422,0.0844022,0,7,1,0,0
37,36,0,6.33333,7.66667,5,5,9,9,0.0007679,0.0517049,0,6,1,0,0
38,16,0,6,7.25,5,5,9,11,0.0002706,0.0206115,0,6,1,0,0
39,4,0,6,7.25,5,5,9,11,7.04e-05,0.0047478,0,6,1,0,0
40,2,0,7,8.5,5,6,9,9,6.2e-05,0.0031515,0,7,1,0,0
