depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,42,54,42,54,42,54,0.000735,0.0176538,0,42,29,17,17
1,2,0,39,49,35,35,43,57,0.0010734,0.0169909,7,27,25,15,9
2,4,0,43.75,54.5,35,35,54,62,0.0024983,0.0358221,6,30,28,18,12
3,8,0,41.25,52.125,28,28,56,56,0.0061221,0.0905546,1,37,27,16,15
4,16,0,36.5625,45.875,13,13,57,57,0.0095298,0.138283,4,28,24,14,11
5,32,1,35.5806,44.3548,5,5,72,72,0.0126046,0.198022,6,23,23,14,9
6,62,8,33.2593,41.6296,5,5,80,80,0.0214774,0.329238,5,23,22,13,10
7,108,21,30.1839,37.3103,3,3,102,102,0.0315414,0.47041,5,21,19,12,8
8,170,47,29.8374,37.4878,3,3,98,98,0.0447712,0.677985,5,21,19,11,8
9,242,58,27.3261,33.9891,3,3,91,91,0.0652712,0.95289,4,21,17,10,8
10,354,96,24.6047,30.8721,3,3,83,83,0.0779366,1.13209,4,18,15,9,6
11,492,157,24.0209,29.997,3,3,80,80,0.0970211,1.44694,4,18,14,8,7
12,606,186,22.2357,27.9119,3,3,103,103,0.113118,1.6526,4,16,13,7,6
13,774,265,20.7898,26.057,3,3,77,77,0.128778,1.87726,4,15,12,7,5
14,832,274,19.957,24.9731,3,3,74,74,0.12792,1.87265,4,14,11,6,5
15,874,312,19.5463,24.3274,3,3,75,75,0.122021,1.79466,4,14,11,6,5
16,882,320,18.0747,22.589,3,3,91,91,0.109099,1.61088,4,12,10,5,4
17,866,325,17.3771,21.5545,3,3,66,66,0.0980209,1.45097,4,11,9,5,4
18,810,302,16.1693,20.1339,3,3,66,66,0.0796646,1.2106,4,10,9,5,3
19,762,306,14.8092,18.5461,3,3,77,77,0.0608988,0.958305,4,9,8,4,3
20,696,290,13.101,16.5936,3,3,71,71,0.0456936,0.726522,4,8,7,3,2
21,612,259,11.5581,14.7195,3,3,66,66,0.0319682,0.525914,3,6,6,2,2
22,424,173,10.0159,12.996,3,3,53,53,0.0182158,0.311706,3,5,5,2,1
23,240,104,8.39706,10.9779,3,3,56,56,0.0076945,0.145796,3,4,4,1,1
24,158,76,6.68293,8.82927,3,3,16,16,0.003429,0.0764417,2,4,3,0,0
25,114,52,5.41935,7.27419,3,3,12,12,0.0018596,0.0451192,2,3,2,0,0
26,76,36,4.775,6.475,3,3,10,10,0.0008915,0.0244192,2,2,1,0,0
27,46,19,4.11111,5.59259,3,3,8,8,0.0006412,0.0165466,1,2,1,0,0
28,14,5,3.44444,4.66667,3,3,5,7,0.0001553,0.0039945,1,1,1,0,0
29,4,1,3,4,3,3,3,4,4.26e-05,0.00127,1,2,1,0,0
