depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,111,125,111,125,111,125,0.0024288,0.0477934,0,111,89,75,75,0
1,2,0,83,93.5,37,37,129,142,0.004118,0.0703856,0,83,65,55,55,0
2,4,0,76.25,86.25,37,37,152,166,0.0069071,0.133819,0,76,60,50,50,0
3,8,0,80.75,92.75,29,29,187,187,0.0127571,0.243394,0,80,63,51,51,0
4,16,2,69,81.6429,27,27,155,155,0.0128408,0.325508,0,69,51,38,38,0
5,28,3,70,82.16,5,5,191,191,0.0230637,0.575183,0,70,53,41,41,0
6,50,7,63.907,75.4419,8,8,215,215,0.0378012,0.912376,0,63,47,36,36,0
7,86,19,62.2537,74.0299,5,5,202,202,0.0648714,1.43903,0,62,46,34,34,0
8,134,24,61.5909,73.0909,5,5,188,188,0.102923,2.32965,0,61,45,33,33,0
9,220,40,60.0056,71.2722,3,3,204,204,0.142292,3.41543,0,60,43,32,32,0
10,360,77,60.7915,72.0813,5,5,256,256,0.22539,5.41989,0,60,44,33,33,0
11,566,118,59.8527,70.8705,3,3,305,305,0.352626,8.40786,0,59,43,32,32,0
12,896,182,57.8936,68.4552,3,3,268,268,0.558008,12.8946,0,57,41,31,31,0
13,1426,290,56.4102,66.8011,3,3,312,312,0.854318,19.779,0,56,40,30,30,0
14,2252,475,53.8419,63.9026,3,3,286,286,1.294,29.4074,0,53,38,28,28,0
15,3528,758,51.2473,60.9628,3,3,287,287,1.91471,43.4472,0,51,36,26,26,0
16,5362,1118,49.0919,58.4491,3,3,281,281,2.82288,63.4048,0,49,34,25,25,0
17,7672,1639,48.787,58.0895,3,3,264,264,4.03837,89.2632,0,48,34,24,24,0
18,9498,1771,49.7413,59.1558,3,3,276,276,5.47461,116.89,0,49,34,25,25,0
19,11794,2111,50.626,60.1125,3,3,282,282,7.06342,149.934,0,50,35,26,26,0
20,14068,2384,50.7342,60.2536,3,3,301,301,8.68853,174.633,0,50,35,26,26,0
21,13818,2362,50.3524,59.9402,3,3,297,297,8.2967,166.289,0,50,35,25,25,0
22,13574,2377,50.0124,59.5519,3,3,275,275,8.28828,164.207,0,50,35,25,25,0
23,14020,2465,48.8061,58.1981,3,3,264,272,8.28714,161.954,0,48,34,24,24,0
24,13236,2495,46.7711,55.9253,3,3,262,262,7.16746,142.974,0,46,32,23,23,0
25,10806,2090,44.6254,53.561,3,3,240,240,5.43035,109.867,0,44,30,21,21,0
26,9374,1938,43.4888,52.1942,3,3,238,238,4.35856,90.6958,0,43,29,20,20,0
27,8054,1782,41.4895,49.93,3,3,258,258,3.43364,72.4714,0,41,28,19,19,0
28,6946,1648,39.7676,47.9456,3,3,218,218,2.70548,58.2341,0,39,26,18,18,0
29,5574,1364,37.8359,45.7599,3,3,198,198,2.01264,43.9563,0,37,25,17,17,0
30,4688,1194,37.2567,45.1202,3,3,186,186,1.68936,36.6247,0,37,24,16,16,0
31,3958,1048,35.2244,42.7711,3,3,196,196,1.26265,27.9834,0,35,22,15,15,0
32,3344,952,33.6973,41.0531,3,3,159,159,1.03136,22.6947,0,33,21,14,14,0
33,2854,840,31.5586,38.5556,3,3,136,136,1.11934,23.059,0,31,20,13,13,0
34,2462,771,30.0479,36.8214,3,3,142,142,0.755069,16.4388,0,30,18,11,11,0
35,2226,728,28.3518,34.9079,3,3,171,171,0.466538,11.4195,0,28,17,10,10,0
36,1948,662,26.853,33.1174,3,3,192,192,0.366179,9.20595,0,26,16,10,10,0
37,1530,559,25.1421,31.1555,3,3,196,196,0.24297,6.36014,0,25,15,9,9,0
38,1296,480,23.1397,28.7831,3,3,102,102,0.181325,4.87674,0,23,13,7,7,0
39,1102,434,21.8009,27.3323,3,3,82,82,0.15162,4.06301,0,21,12,7,7,0
40,950,379,20.1874,25.4746,3,3,90,90,0.106842,2.9908,0,20,11,6,6,0
41,828,334,18.9291,24.0405,3,3,85,85,0.0846567,2.41961,0,18,10,5,5,0
42,666,265,17.0898,21.8953,3,3,115,115,0.0600096,1.76612,0,17,9,4,4,0
43,568,230,15.7071,20.1509,3,3,75,75,0.0449393,1.34821,0,15,8,4,4,0
44,504,211,14.4778,18.6826,3,3,97,97,0.035121,1.09329,0,14,7,3,3,0
45,404,170,13.0513,16.8504,3,3,52,52,0.0240975,0.772716,0,13,6,3,3,0
46,310,132,11.382,14.882,3,3,63,63,0.0149969,0.5177,0,11,5,2,2,0
47,256,105,10.1987,13.3974,3,3,66,66,0.0108094,0.389482,0,10,4,1,1,1
48,202,85,9.51282,12.735,3,3,29,29,0.0073357,0.276392,0,9,4,1,1,1
49,154,63,8.63736,11.6484,3,3,26,26,0.004941,0.192516,0,8,4,1,1,1
50,118,44,9.02703,12.3378,3,3,24,24,0.0042402,0.163059,0,9,4,0,0,1
51,94,39,8.70909,11.7455,3,3,22,22,0.0030611,0.121774,0,8,4,1,1,1
52,72,30,6.92857,9.47619,3,3,18,18,0.0014943,0.0738225,0,6,3,0,0,1
53,52,22,6.76667,9.33333,3,3,20,20,0.0010399,0.0508983,0,6,2,0,0,1
54,36,15,6.28571,8.66667,3,3,20,20,0.0006474,0.0324845,0,6,2,0,0,1
55,32,12,5.4,7.4,3,3,21,21,0.0004365,0.0301081,0,5,2,0,0,1
56,20,8,6,8.33333,3,3,19,19,0.0003209,0.0178935,0,6,2,0,0,1
57,14,5,5.22222,7.33333,3,3,17,17,0.0002014,0.0122221,0,5,2,0,0,1
58,4,1,7,10,3,3,15,15,0.000113,0.0049128,0,7,3,0,0,1
59,2,1,13,19,13,19,13,19,9.48e-05,0.0032764,0,13,6,0,0,3
60,2,0,9,13,9,9,9,13,9.71e-05,0.0042283,0,9,4,0,0,2
61,2,1,7,10,7,10,7,10,3.01e-05,0.0018887,0,7,3,0,0,3
62,2,0,6,8.5,5,5,7,10,4.95e-05,0.0027423,0,6,2,0,0,2
