depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,135,151,135,151,135,151,0.0031721,0.049007,0,135,106,90,90
1,2,0,141.5,157.5,127,127,156,178,0.0053204,0.0683694,25,95,116,100,70
2,4,0,126.5,142,108,108,156,179,0.0082261,0.102964,36,73,102,86,49
3,8,0,133.875,150.625,109,109,184,184,0.0147594,0.223593,29,92,109,92,64
4,16,0,117.625,132.562,53,53,202,202,0.0238589,0.353518,28,74,94,79,50
5,32,2,106.167,121.667,24,24,233,233,0.0453052,0.656983,23,72,83,68,48
6,60,2,94.8793,109.431,13,13,242,242,0.0776072,1.13976,19,67,73,59,42
7,114,9,85.7714,99.3524,9,9,259,259,0.122557,1.80764,19,60,65,52,37
8,198,22,84.142,97.4261,7,7,315,315,0.200019,2.94462,18,58,64,50,36
9,322,41,80.2491,93.2811,3,3,291,291,0.311558,4.5229,17,56,60,47,33
10,500,57,75.088,87.4244,5,5,303,303,0.476812,6.82151,15,54,56,43,32
11,734,87,72.0139,83.9892,3,3,284,284,0.649954,9.43536,15,51,53,41,30
12,1044,152,67.9608,79.5987,3,3,282,282,0.864844,12.425,14,48,49,38,28
13,1406,237,62.6467,73.7528,3,3,277,277,1.02502,14.9423,12,46,45,34,26
14,1718,307,58.3345,68.9476,3,3,284,284,1.13479,16.6295,12,42,41,30,23
15,2004,363,54.7739,64.997,3,3,258,258,1.2325,18.0439,11,40,38,28,21
16,2218,399,51.3617,61.3266,3,3,262,262,1.28429,18.8076,10,38,35,25,20
17,2396,448,47.6889,57.2012,3,3,228,228,1.25436,18.3444,10,34,32,23,17
18,2516,530,44.6314,53.7931,3,3,247,247,1.19067,17.2966,9,32,30,21,16
19,2530,553,41.7339,50.388,3,3,258,258,1.08555,15.8491,9,30,28,19,14
20,2454,615,39.1653,47.4176,3,3,180,180,0.906624,13.4096,9,27,25,17,13
21,2262,618,38.0134,46.0906,3,3,178,178,0.768992,11.2796,9,26,25,16,12
22,2094,575,35.6412,43.3239,3,3,146,146,0.654006,9.61624,8,24,23,15,11
23,1908,562,32.6947,39.7793,3,3,134,134,0.518576,7.57135,8,22,20,13,10
24,1734,560,30.4753,37.0997,3,3,120,120,0.411886,6.01553,8,20,19,12,9
25,1528,511,28.528,34.8417,3,3,118,118,0.312563,4.61569,8,18,17,11,8
26,1392,480,25.8432,31.7434,3,3,118,118,0.245585,3.67452,7,16,15,9,7
27,1248,448,23.71,29.15,3,3,111,111,0.19171,2.8758,6,14,14,8,6
28,1134,441,21.2771,26.2165,3,3,94,94,0.141016,2.15198,6,12,12,7,5
29,1008,392,19.2354,23.6218,3,3,81,81,0.106903,1.66689,6,11,11,6,4
30,930,382,18.3066,22.5036,3,3,95,95,0.0924488,1.44674,5,10,10,6,4
31,858,355,16.5567,20.338,3,3,103,103,0.0688471,1.10932,5,9,9,5,3
32,810,339,14.8068,18.327,3,3,80,80,0.0548263,0.905885,5,7,8,4,3
33,764,323,12.7732,16.0249,3,3,68,68,0.0414683,0.714083,4,6,6,3,2
34,698,306,11.3852,14.4107,3,3,67,67,0.031693,0.568335,4,5,5,2,1
35,650,293,9.91317,12.6919,3,3,58,58,0.0222966,0.453521,3,5,4,2,1
36,594,264,8.48485,10.9364,3,3,43,43,0.0172437,0.360335,3,4,4,1,1
37,498,222,7.74638,10.1304,3,3,29,29,0.01282,0.284571,2,4,3,1,0
38,424,194,6.63913,8.75217,3,3,28,28,0.0086572,0.204124,2,3,2,0,0
39,328,150,6.05618,8.03371,3,3,17,17,0.0061862,0.152724,2,3,2,0,0
40,238,116,5.46721,7.32787,3,3,15,15,0.0033019,0.0919103,2,2,2,0,0
41,170,79,4.48352,6.06593,3,3,11,11,0.0018447,0.0575869,2,2,1,0,0
42,94,44,4.1,5.56,3,3,8,8,0.0011359,0.0329184,1,2,1,0,0
43,34,15,3.94737,5.31579,3,3,9,9,0.0004154,0.0119472,1,2,1,0,0
44,14,6,4,5.25,3,3,7,7,0.000136,0.0045487,2,2,1,0,0
45,4,2,5,7,5,5,5,7,2.24e-05,0.0010577,2,1,2,0,0
46,4,2,3,4,3,3,3,4,3.03e-05,0.0010752,2,2,1,0,0
