depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,117,132,117,132,117,132,0.0027638,0.0487347,0,117,93,78,78,0
1,2,0,105,118.5,90,102,120,120,0.0021768,0.0325221,44,43,83,70,28,0
2,4,0,101.25,115.5,74,74,112,128,0.00577962,0.0800855,34,52,81,66,32,0
3,8,0,93.875,108,49,49,130,149,0.0114768,0.162123,25,57,74,60,36,0
4,16,1,90.5333,104.467,40,40,146,157,0.0141376,0.23197,29,49,71,57,30,0
5,30,1,79.2069,91.6552,8,8,157,167,0.0266392,0.411738,24,45,60,48,26,0
6,58,5,69.0377,80.0566,7,7,172,172,0.0372956,0.579322,23,36,52,41,21,0
7,106,18,62.5,73.25,7,7,153,153,0.0539781,0.851118,21,32,46,36,18,0
8,176,33,61.3427,71.4825,3,3,184,184,0.0931272,1.50679,18,36,45,35,20,0
9,286,60,58.146,67.708,5,5,191,191,0.146443,2.35451,16,35,42,33,20,0
10,452,107,56.4841,65.9565,3,3,177,200,0.226613,3.61458,15,35,41,31,20,0
11,690,174,54.3391,63.3508,3,3,200,215,0.315885,5.10034,15,33,39,30,18,0
12,1032,291,52.9892,61.8718,3,3,233,258,0.45125,7.30417,14,34,38,29,18,0
13,1478,439,52.1319,60.6939,3,3,271,287,0.633349,10.3564,13,34,37,29,19,0
14,2016,613,51.3742,59.69,3,3,284,301,0.840819,14.0619,13,33,36,28,18,0
15,2602,775,50.8369,59.0345,3,3,292,294,1.09234,18.4844,13,33,36,28,18,0
16,3442,1074,50.4607,58.5093,3,3,356,356,1.40765,23.771,13,33,36,28,18,0
17,4482,1420,49.1388,56.969,3,3,362,362,1.81419,30.6502,12,33,35,27,18,0
18,5428,1777,48.8474,56.599,3,3,327,348,2.13913,35.8796,13,32,34,26,18,0
19,6676,2166,47.8275,55.4337,3,3,340,368,2.61701,45.0105,12,32,33,26,18,0
20,6258,1959,50.0726,57.8474,3,3,343,343,2.61934,44.5809,13,33,35,27,19,0
21,6668,2064,49.7231,57.4557,3,3,312,312,2.78656,46.2474,13,33,35,27,19,0
22,7222,2291,49.3332,56.9673,3,3,321,321,2.94259,50.1101,13,32,35,27,19,0
23,7386,2350,48.6769,56.0878,3,3,324,324,2.92717,49.9383,13,32,34,27,18,0
24,7638,2452,47.5201,54.7958,3,3,329,329,2.94697,50.561,13,31,33,26,18,0
25,7266,2386,47.3084,54.5656,3,3,317,328,2.76242,49.8081,13,31,33,25,17,0
26,6502,2143,46.3035,53.3682,3,3,333,333,2.40228,43.9874,13,30,32,25,17,0
27,6552,2202,45.1126,51.9559,3,3,304,328,2.31468,42.3625,13,29,31,24,16,0
28,6418,2207,44.0962,50.8369,3,3,293,304,2.15945,39.6708,13,28,30,23,16,0
29,6280,2162,42.9514,49.5384,3,3,242,257,2.01605,36.8246,13,26,29,23,15,0
30,5862,2051,41.3191,47.6851,3,3,241,241,1.78667,32.3445,12,26,28,21,14,0
31,5808,2079,39.1746,45.3374,3,3,233,233,1.6107,29.2155,12,24,26,20,13,0
32,5556,2011,37.0429,42.9994,3,3,221,221,1.43857,26.16,11,22,24,18,12,0
33,5426,2081,35.3593,41.1677,3,3,216,216,1.23231,22.4316,11,21,23,17,11,0
34,5140,1976,33.304,38.9068,3,3,190,190,1.08065,19.462,10,19,21,16,10,0
35,4874,1942,31.7149,37.1023,3,3,212,212,0.940804,16.9017,10,18,20,15,10,0
36,4584,1865,29.5303,34.7095,3,3,176,176,0.787045,14.1606,9,17,18,13,9,0
37,4202,1730,27.5227,32.5117,3,3,177,177,0.649038,11.6442,9,15,17,12,8,0
38,3994,1681,25.773,30.6057,3,3,188,188,0.547709,9.99299,8,14,16,11,7,0
39,3776,1596,24.2032,28.9362,3,3,171,171,0.471564,8.72363,8,13,14,10,6,0
40,3632,1577,22.7056,27.2944,3,3,171,171,0.405839,7.60215,7,12,13,9,5,0
