depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,13,17,13,17,13,17,0.0001947,0.0061888,0,13,4,0,0
1,2,1,13,17,13,17,13,17,0.0005175,0.0048194,0,13,4,0,0
2,2,0,13,17,13,13,13,17,0.0011364,0.0129026,0,13,4,0,0
3,4,0,13,17,13,13,13,17,0.001931,0.0172499,0,13,4,0,0
4,8,0,12.5,16.5,10,10,15,15,0.0033971,0.0307584,0,12,4,0,0
5,16,0,11,14.5,7,7,15,15,0.0052629,0.0531453,0,10,3,0,0
6,32,0,8.875,11.5,7,7,13,13,0.0062525,0.0693996,1,8,2,0,0
7,26,0,7.80769,10.0769,4,4,13,13,0.004527,0.0478219,1,6,2,0,0
8,24,0,8,10.3333,7,7,13,13,0.0020302,0.0252115,1,3,2,0,0
9,32,6,7.69231,9.92308,7,7,13,13,0.0011363,0.0182912,1,2,2,0,0
10,28,3,7.6,9.8,7,7,13,13,0.0011206,0.0184289,1,2,2,0,0
11,36,2,7.08824,9.11765,7,7,10,10,0.0012613,0.0242261,1,2,2,0,0
12,58,3,5.8,7.4,4,4,10,10,0.0018427,0.0351205,2,2,1,0,0
13,58,5,4.67925,5.90566,4,4,10,10,0.0016162,0.029054,2,1,1,0,0
14,18,5,7.23077,9.30769,7,7,10,10,0.0004224,0.007699,1,1,2,0,0
15,18,3,7,9,7,7,7,9,0.0005253,0.0092543,1,2,2,0,0
16,18,3,7,9,7,7,7,9,0.000388,0.0084856,1,1,2,0,0
17,22,2,7,9,7,7,7,9,0.0005816,0.0123219,1,1,2,0,0
18,28,2,6.19231,7.92308,4,4,7,7,0.0006667,0.014181,2,1,1,0,0
19,28,1,5.77778,7.37037,4,4,7,7,0.0009422,0.0170934,2,1,1,0,0
20,22,0,5.36364,6.81818,4,4,7,7,0.0006789,0.0128681,2,2,1,0,0
21,10,0,6.4,8.2,4,4,7,7,0.0002909,0.0060145,2,2,1,0,0
22,8,0,6.25,8,4,4,7,7,0.0002263,0.0046138,2,2,1,0,0
23,6,0,6,7.66667,4,4,7,7,0.0001832,0.00369,2,2,1,0,0
24,4,0,5.5,7,4,4,7,7,0.0001013,0.0022297,2,2,1,0,0
25,2,0,4,5,4,4,4,5,6.54e-05,0.0010018,2,2,1,0,0
