depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,269,317,269,317,269,317,0.0225666,0.106339,0,269,138,85,85
1,2,0,230.5,267,103,103,358,423,0.0284675,0.0998105,42,126,116,70,40
2,4,1,245,295.333,135,135,389,468,0.0365302,0.132481,53,127,129,71,31
3,6,0,210.5,247.667,84,84,427,516,0.0777494,0.257541,37,137,108,63,41
4,12,1,199.273,228.909,33,33,448,535,0.132197,0.470101,28,134,101,62,41
5,22,2,189.25,214.6,23,23,468,468,0.237366,0.815924,30,126,98,64,44
6,40,8,182.594,203.938,16,16,464,464,0.278362,1.00134,38,97,92,62,31
7,64,16,171.833,195.708,7,7,546,546,0.443984,1.53338,35,98,87,55,30
8,96,18,145.013,165.538,4,4,613,613,0.594567,2.06414,30,85,70,42,25
9,154,44,137.809,159.745,4,4,559,559,0.789997,2.7892,27,82,66,38,23
10,218,49,120.396,139.556,4,4,548,548,1.08932,3.84134,23,75,56,31,20
11,336,83,106.858,125.34,4,4,483,483,1.22852,4.63946,22,63,49,25,14
12,500,134,102.751,120.484,7,7,408,408,1.68568,6.5664,20,62,46,23,14
13,716,191,93.9181,110.817,4,4,403,403,2.11664,8.17025,19,54,42,20,11
14,1020,294,87.4917,104.054,4,4,386,386,2.61906,10.4182,18,50,39,18,10
15,1354,374,82.1204,98.0959,4,4,369,369,3.33368,13.3049,16,48,36,16,9
16,1812,522,78.2357,93.5868,4,4,333,333,4.05808,16.6655,15,47,34,14,9
17,2308,675,73.7746,88.7618,4,4,323,323,4.67819,19.4864,15,44,31,13,8
18,2748,830,69.5386,84.3196,4,4,377,377,5.01235,21.203,14,41,29,11,7
19,3310,1019,64.2601,78.4422,4,4,301,301,5.3058,22.8655,13,37,27,9,6
20,3874,1216,61.0282,74.9503,4,4,283,283,5.6017,25.0376,12,35,25,8,5
21,4264,1363,57.0958,70.6057,4,4,311,311,5.67016,25.578,12,33,23,7,4
22,4770,1542,51.0982,63.5774,4,4,245,245,5.52068,25.9425,10,30,20,6,4
23,4772,1555,46.2739,58.0762,4,4,239,239,4.76689,25.3413,9,27,18,5,3
24,4854,1616,40.7631,51.5083,4,4,226,226,4.01173,22.38,8,23,16,3,2
25,4506,1549,35.1241,44.7433,4,4,229,229,2.99472,17.2768,7,20,13,2,1
26,4088,1414,29.7547,38.2064,4,4,184,184,2.09901,12.9109,6,17,11,2,1
27,3570,1261,24.9983,32.3781,4,4,183,183,1.3639,8.96136,5,14,9,1,0
28,2778,987,20.3652,26.598,4,4,121,121,0.820464,5.70282,4,11,7,0,0
29,2126,747,16.5707,21.7825,4,4,91,91,0.43061,3.3536,3,9,5,0,0
30,1488,516,13.0638,17.2202,4,4,70,70,0.199642,1.81029,3,7,4,0,0
31,1026,339,9.9083,13.0917,4,4,44,44,0.0888966,0.956298,2,5,3,0,0
32,684,214,8.03617,10.6872,4,4,35,35,0.0403712,0.528816,2,4,2,0,0
33,364,104,6.45385,8.54615,4,4,36,36,0.0146918,0.222128,1,3,1,0,0
34,152,42,5.58182,7.31818,4,4,16,16,0.0040505,0.0835479,1,2,1,0,0
35,48,14,5.55882,7.44118,4,4,13,13,0.0015697,0.0289877,1,3,1,0,0
36,16,1,4,5,4,4,4,5,0.0002451,0.0059333,1,1,1,0,0
37,2,1,7,9,7,9,7,9,8.03e-05,0.0021252,0,7,2,0,0
