depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,79,98,79,98,79,98,0.0014836,0.0274036,0,79,59,40,40
1,2,0,59,76,57,61,61,73,0.001443,0.0176171,24,34,43,26,15
2,4,0,42.75,56,33,45,47,47,0.0022931,0.0268661,18,26,29,15,9
3,8,0,35.75,47.625,25,31,45,45,0.0034411,0.0445924,12,21,23,11,6
4,16,0,27.8125,37.8125,19,24,37,37,0.0054134,0.0612347,9,15,16,6,4
5,32,0,24.4062,33.625,17,17,31,31,0.0084864,0.118551,7,16,14,4,3
6,64,0,21,29.0625,11,11,28,28,0.0132823,0.202443,5,14,11,3,2
7,128,0,18.0859,25.1719,3,4,27,27,0.0226312,0.330799,4,12,9,2,2
8,254,0,15.2126,21.2913,3,3,26,26,0.0398841,0.570251,3,10,7,1,1
9,458,0,13.0437,18.4083,3,3,26,26,0.0597078,0.874256,2,9,6,1,0
10,526,0,10.7281,15.2624,3,3,21,21,0.054001,0.82962,2,8,5,0,0
11,350,0,8.99429,12.7857,3,3,19,19,0.0284568,0.479867,2,6,4,0,0
12,242,2,7.20833,10.2083,3,3,18,18,0.0148452,0.255898,1,5,3,0,0
13,164,1,6.2454,8.73006,3,3,14,14,0.0090238,0.163215,1,5,2,0,0
14,102,4,5.61224,7.76531,3,3,11,11,0.0047929,0.0892009,1,4,2,0,0
15,72,8,5.76562,7.9375,3,3,13,13,0.0030449,0.0592317,1,4,2,0,0
16,46,8,5.26316,7.31579,3,3,10,10,0.0015883,0.0300937,1,3,2,0,0
17,28,6,4.68182,6.45455,3,3,8,8,0.0008758,0.016245,1,3,1,0,0
18,20,8,3.16667,4.25,3,3,5,5,0.0002375,0.0067936,0,2,1,0,0
19,4,2,3,4,3,3,3,4,2.54e-05,0.0010644,0,2,1,0,0
20,2,1,3,4,3,4,3,4,1.94e-05,0.0007264,0,3,1,0,0
