depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,26,36,26,36,26,36,0.000501702,0.0161772,0,26,15,5,5,0
1,2,1,26,36,26,36,26,36,0.000303701,0.008224,0,26,15,5,5,0
2,2,0,26,36,26,26,26,36,0.000889501,0.023277,0,26,15,5,5,0
3,4,0,26,35.5,24,24,28,33,0.00148811,0.0414434,0,26,15,6,6,0
4,8,0,25,34.25,24,24,28,33,0.00290949,0.0812479,0,25,14,5,5,0
5,16,0,23.125,31.875,20,20,28,28,0.0052802,0.145167,0,23,13,4,4,0
6,32,0,21.1875,29.375,17,17,28,28,0.00647158,0.218613,0,21,12,3,3,0
7,64,0,19.6875,27.4688,14,14,28,28,0.0118778,0.394435,0,19,10,3,3,0
8,128,0,19,26.5938,14,14,28,28,0.0230788,0.766933,0,19,10,2,2,0
9,256,0,18.4375,25.8438,13,13,28,28,0.0449957,1.49276,0,18,10,2,2,0
10,512,0,17.9375,25.1875,11,11,28,28,0.0874005,2.91744,0,17,9,2,2,0
11,1024,0,17.6094,24.75,9,9,28,28,0.169967,5.67115,0,17,9,2,2,0
12,2048,0,17.2344,24.25,9,9,28,28,0.334361,11.2301,0,17,9,2,2,0
13,4096,0,16.6875,23.5,9,9,28,28,0.643692,22.2996,0,16,8,2,2,0
14,8192,0,16.0352,22.5742,9,9,28,28,1.22299,43.7882,0,16,8,1,1,0
15,16384,0,15.2578,21.459,9,9,28,28,2.30847,83.0975,0,15,8,1,1,0
16,32768,0,14.2715,20.0586,7,7,27,27,4.2332,153.884,0,14,7,1,1,0
17,65536,0,13.1279,18.4482,7,7,27,27,7.38684,285.425,0,13,6,1,1,0
18,52950,0,12.9186,18.0809,7,7,27,27,5.89281,232.038,0,12,6,1,1,0
19,29552,0,12.8664,17.943,5,5,27,27,3.19289,132.635,0,12,6,1,1,1
20,9146,0,11.2439,15.8267,5,5,24,24,0.792458,35.2391,0,11,5,1,1,3
21,4798,0,9.53647,13.4208,3,3,22,22,0.318976,15.7836,0,9,4,0,0,4
22,370,0,8.08108,11.4054,5,5,15,15,0.0174109,1.01764,0,8,3,0,0,3
23,346,108,7.72269,10.8908,5,5,15,15,0.0106634,0.655696,0,7,3,0,0,3
24,422,31,7.55754,10.6573,5,5,15,15,0.0166535,1.00683,0,7,3,0,0,3
25,622,159,7.7365,10.8963,5,5,15,15,0.0208013,1.24656,0,7,3,0,0,3
26,814,255,7.78891,10.9553,3,3,15,15,0.0252392,1.51787,0,7,3,0,0,3
27,998,171,7.6711,10.7932,3,3,15,15,0.0363962,2.16612,0,7,3,0,0,3
28,1394,321,7.81547,10.9907,3,3,15,15,0.0490565,2.87404,0,7,3,0,0,3
29,1804,185,7.62878,10.7282,3,3,15,15,0.0712818,4.17062,0,7,3,0,0,3
30,2116,195,7.68818,10.8126,3,3,15,15,0.088241,5.02644,0,7,3,0,0,3
31,2314,197,7.66509,10.7818,3,3,15,15,0.0969271,5.52694,0,7,3,0,0,3
32,2556,209,7.39966,10.4073,3,3,15,15,0.104606,6.00106,0,7,3,0,0,3
33,2834,314,7.12778,10.0238,3,3,15,15,0.107385,6.30732,0,7,3,0,0,3
34,3162,442,6.73493,9.46581,3,3,15,15,0.109947,6.73683,0,6,3,0,0,3
35,3546,631,6.31973,8.87753,3,3,13,13,0.107636,6.98522,0,6,2,0,0,2
36,3708,743,5.78921,8.12985,3,3,13,13,0.0821941,6.12852,0,5,2,0,0,2
37,3784,859,5.58393,7.84274,3,3,13,13,0.0749093,5.76736,0,5,2,0,0,2
38,3974,1038,5.43665,7.6342,3,3,12,12,0.0696495,5.59782,0,5,2,0,0,2
39,3720,990,5.41026,7.6011,3,3,12,12,0.0615175,5.09944,0,5,2,0,0,2
40,2626,597,5.49877,7.73435,3,3,12,12,0.0474146,3.72993,0,5,2,0,0,2
41,1868,320,5.59109,7.87855,3,3,10,10,0.0362588,2.83442,0,5,2,0,0,2
42,1472,181,5.57088,7.85128,3,3,10,10,0.0294717,2.31128,0,5,2,0,0,2
43,1268,160,5.537,7.80325,3,3,10,10,0.02502,1.98747,0,5,2,0,0,2
44,1076,105,5.43666,7.65294,3,3,10,10,0.0208889,1.68936,0,5,2,0,0,2
45,932,80,5.36737,7.55047,3,3,9,10,0.0178481,1.47225,0,5,2,0,0,2
46,734,68,5.34535,7.51802,3,3,7,10,0.0139127,1.14286,0,5,2,0,0,2
47,666,69,5.14405,7.21608,3,3,7,7,0.0113819,1.01422,0,5,2,0,0,2
48,576,72,5.04365,7.06548,3,3,7,7,0.00916152,0.840355,0,5,2,0,0,2
49,462,56,4.8867,6.83005,3,3,7,7,0.00675689,0.650195,0,4,1,0,0,1
50,364,70,4.89116,6.83673,3,3,7,7,0.0049822,0.486008,0,4,1,0,0,1
51,300,62,4.96639,6.94958,3,3,7,10,0.00413499,0.395722,0,4,1,0,0,1
52,272,63,4.94258,6.91388,3,3,7,7,0.0037023,0.346744,0,4,1,0,0,1
53,242,57,4.82703,6.74054,3,3,7,7,0.00295368,0.294363,0,4,1,0,0,1
54,216,53,4.79141,6.68712,3,3,7,7,0.0027051,0.264374,0,4,1,0,0,1
55,200,46,4.81818,6.72727,3,3,5,7,0.00252579,0.245061,0,4,1,0,0,1
56,186,29,4.73248,6.59873,3,3,5,7,0.00246139,0.239393,0,4,1,0,0,1
57,172,20,4.71053,6.56579,3,3,5,7,0.0023238,0.229521,0,4,1,0,0,1
58,152,18,4.56716,6.35075,3,3,5,7,0.0019394,0.197951,0,4,1,0,0,1
