depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,88,103,88,103,88,103,0.0022439,0.0428746,0,88,66,51,51,0
1,2,0,111.5,127.5,72,72,151,167,0.0075999,0.112474,0,111,85,69,69,0
2,4,0,118.75,134.5,58,58,171,184,0.0112676,0.192653,0,118,91,75,75,0
3,8,0,123,138.875,69,69,227,251,0.0175079,0.352575,0,123,95,79,79,0
4,16,0,107.312,122.25,21,21,254,280,0.0260055,0.563819,0,107,82,67,67,0
5,32,3,92.2759,106.724,3,3,288,318,0.0385512,0.848745,0,92,69,55,55,0
6,58,9,88.0408,101.878,5,5,290,317,0.0614436,1.37365,0,88,66,52,52,0
7,98,13,83.1176,96.8588,3,3,339,367,0.0968222,2.22223,0,83,62,48,48,0
8,170,20,74.82,87.38,3,3,288,288,0.159158,3.57576,0,74,55,43,43,0
9,300,49,67.0717,78.3347,3,3,291,291,0.229797,5.19718,0,67,48,37,37,0
10,502,106,64.3712,75.2298,3,3,316,329,0.346065,7.90286,0,64,46,35,35,0
11,792,143,60.0601,70.3005,3,3,336,357,0.524942,11.9546,0,60,43,33,33,0
12,1298,306,56.4859,66.1835,3,3,337,353,0.760289,17.2286,0,56,40,30,30,0
13,1984,507,53.9702,63.2397,3,3,317,324,1.07191,24.2257,0,53,38,29,29,0
14,2954,735,50.4826,59.3587,3,3,317,317,1.5017,33.9568,0,50,35,26,26,0
15,3876,869,50.0808,58.9125,3,3,337,337,2.0379,45.7776,0,50,35,26,26,0
16,4572,1005,51.4654,60.4079,3,3,278,278,2.5193,55.5635,0,51,36,27,27,0
17,5906,1289,50.481,59.1956,3,3,286,286,3.20137,70.1936,0,50,35,26,26,0
18,7426,1611,49.7175,58.2555,3,3,323,323,4.07633,87.1596,0,49,34,26,26,0
19,8266,1795,50.015,58.4928,3,3,322,322,4.49103,98.2771,0,50,35,26,26,0
20,6460,1365,51.3857,60.0237,3,3,296,296,3.56932,79.2301,0,51,36,27,27,0
21,5078,1076,51.3831,59.907,3,3,340,340,2.78,61.4819,0,51,36,27,27,0
22,4148,877,50.432,58.8884,3,3,269,269,2.20326,46.8598,0,50,35,26,26,0
23,3578,806,48.8698,57.0354,3,3,263,263,1.80229,38.4168,0,48,34,25,25,0
24,3476,772,47.4519,55.4516,3,3,267,267,1.69245,36.2782,0,47,33,25,25,0
25,3282,769,44.9471,52.5237,3,3,280,280,1.46856,31.8387,0,44,30,23,23,0
26,3044,756,42.5162,49.7443,3,3,301,301,1.22468,27.1515,0,42,29,21,21,0
27,2564,657,41.4919,48.6245,3,3,297,297,0.991072,21.912,0,41,28,21,21,0
28,2238,604,39.2576,45.9578,3,3,259,259,0.773977,18.7892,0,39,26,19,19,0
29,1980,541,37.9541,44.4941,3,3,230,230,0.64327,15.9016,0,37,25,19,19,0
30,1806,518,34.9418,41.1211,3,3,194,194,0.514682,13.0292,0,34,23,16,16,0
31,1620,481,33.554,39.5145,3,3,179,179,0.427739,11.0292,0,33,22,16,16,0
32,1468,454,30.6686,36.3501,3,3,177,177,0.33854,8.94871,0,30,19,14,14,0
33,1370,435,28.4642,33.8107,3,3,143,143,0.284443,7.69459,0,28,18,12,12,0
34,1272,431,25.9191,30.962,3,3,143,143,0.222794,6.37315,0,25,16,11,11,0
35,1178,420,23.8865,28.6715,3,3,143,143,0.181055,5.29046,0,23,14,9,9,0
36,990,360,21.9222,26.3889,3,3,137,137,0.133959,4.01215,0,21,13,8,8,0
37,916,335,19.6024,23.9484,3,3,115,115,0.107158,3.28334,0,19,11,7,7,0
38,836,322,19.0525,23.2626,3,3,106,106,0.0910852,2.83384,0,19,11,6,6,0
39,734,282,17.4624,21.469,3,3,112,112,0.0734023,2.33197,0,17,10,6,6,0
40,630,234,16.2247,20.1616,3,3,115,115,0.056539,1.83081,0,16,9,5,5,0
41,528,209,15.1661,18.9122,3,3,76,76,0.0405935,1.38238,0,15,8,4,4,0
42,378,155,15.2063,18.8969,3,3,88,88,0.0286761,0.900032,0,15,8,4,4,0
43,332,131,13.2189,16.6318,3,3,69,69,0.0214576,0.705144,0,13,7,3,3,0
44,312,128,12.2609,15.4891,3,3,68,68,0.0172736,0.587604,0,12,6,3,3,0
45,278,117,10.8944,13.9317,3,3,42,42,0.0126536,0.465971,0,10,5,2,2,0
46,232,98,10.5746,13.5896,3,3,46,46,0.0101051,0.37064,0,10,5,2,2,0
47,202,85,9.48718,12.2991,3,3,43,43,0.0076651,0.299863,0,9,4,1,1,0
48,144,58,8.95349,11.5349,3,3,40,40,0.0051308,0.201395,0,8,4,1,1,0
49,76,32,6.68182,9,3,3,20,20,0.001522,0.0789215,0,6,2,0,0,0
50,48,22,6.69231,9,3,3,13,13,0.0008163,0.0426298,0,6,2,0,0,0
51,20,8,5.33333,7.41667,3,4,7,7,0.0002347,0.0173249,0,5,2,0,0,0
52,14,6,4.5,6.125,3,3,9,9,0.0001021,0.0087049,0,4,1,0,0,1
53,8,4,4.5,6.25,3,3,7,7,4.92e-05,0.0045579,0,4,1,0,0,1
54,4,2,4,5.5,3,3,5,7,1.9e-05,0.0019395,0,4,1,0,0,1
55,2,1,5,7,5,7,5,7,1.57e-05,0.0012666,0,5,2,0,0,1
56,2,1,3,4,3,4,3,4,0,0.0007861,0,3,1,0,0,1
