depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,30,35,30,35,30,35,0.0021711,0.0182072,0,30,7
1,2,1,34,40,34,40,34,40,0.0026635,0.0150085,0,34,8
2,2,0,25.5,30.5,19,22,32,32,0.0032929,0.0213088,0,25,6
3,4,0,24,28.25,11,12,32,32,0.0063023,0.0383388,0,24,5
4,8,0,19.5,23,11,11,30,30,0.0062368,0.056507,0,19,4
5,8,0,20.25,23.25,9,9,34,34,0.0078574,0.0600304,0,20,4
6,12,0,11.5,13.1667,5,5,18,18,0.0028675,0.0421559,0,11,2
7,6,0,10.3333,11.6667,9,9,11,11,0.0010119,0.0178419,0,10,2
8,10,3,10.7143,11.8571,9,11,11,11,0.0009286,0.0193379,0,10,2
9,10,5,10.6,11.8,9,11,11,11,0.00058,0.0138897,0,10,2
10,10,0,10.6,11.8,9,9,11,11,0.0013227,0.0260733,0,10,2
11,10,0,10.6,11.8,9,9,11,11,0.0013172,0.0249965,0,10,2
12,14,0,10.7143,11.8571,9,9,11,11,0.0022256,0.0380727,0,10,2
13,16,0,10.25,11.25,5,5,11,11,0.0019453,0.0385681,0,10,1
14,24,0,7.75,8.75,5,5,11,12,0.0014932,0.0407013,0,7,1
15,22,0,5,6,5,5,5,6,0,0.0211018,0,5,1
