depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,18,24,18,24,18,24,0.0004127,0.011463,0,18,9,3,3
1,2,0,19.5,26,18,18,21,28,0.0005404,0.0082027,4,11,10,4,2
2,4,0,19.25,26.75,16,16,22,29,0.0014976,0.0242253,2,13,11,3,2
3,8,1,26.7143,34.5714,19,19,55,55,0.0033357,0.0541656,3,18,16,8,7
4,14,0,28.0714,36.0714,9,9,61,61,0.0086538,0.128682,4,21,17,9,6
5,28,2,25.2692,32.3077,7,7,65,65,0.0113667,0.158206,4,16,15,8,5
6,52,11,28.2195,35.9024,7,7,61,61,0.0164524,0.256371,3,21,17,9,7
7,82,12,28.4,36.0857,5,5,98,98,0.0256706,0.395413,4,20,17,10,7
8,140,25,27.2522,34.8435,3,3,85,85,0.0413589,0.61332,4,20,16,9,6
9,230,62,26.1071,33.4226,3,3,88,88,0.0567372,0.83846,4,19,16,8,6
10,336,79,24.1673,31.0584,3,3,65,78,0.0771991,1.14271,4,18,14,7,5
11,514,125,23.5681,29.9589,3,3,78,78,0.118871,1.79125,3,18,14,7,6
12,748,196,22.8007,28.8043,3,3,100,100,0.153887,2.26138,4,16,13,7,5
13,474,112,24.6796,31.0083,3,3,100,100,0.115853,1.68182,4,19,15,8,7
14,516,127,24.5501,30.7172,3,3,76,76,0.122718,1.77729,4,18,15,8,7
15,530,137,23.6667,29.4987,3,3,82,82,0.115278,1.63396,4,17,14,8,6
16,458,120,22.6775,28.355,3,3,75,75,0.0928416,1.31369,4,16,13,7,6
17,400,113,21.3589,26.7561,3,3,68,68,0.0717689,1.02021,4,15,12,7,5
18,344,105,20.0669,25.2469,3,3,54,54,0.0529982,0.752493,4,13,11,6,4
19,248,87,17.8882,22.7205,3,3,62,62,0.0305146,0.448318,4,12,10,5,4
20,202,78,15.5403,19.8226,3,3,58,58,0.0169722,0.266417,4,9,8,4,2
21,176,65,12.3153,16.1171,3,3,36,36,0.0110765,0.17672,3,7,6,2,1
22,158,70,11.6818,15.2727,3,3,27,27,0.0075909,0.133017,3,6,5,2,1
23,114,48,9.42424,12.4545,3,3,24,24,0.0041454,0.0783533,3,4,4,1,0
24,66,30,7.80556,10.4444,3,3,19,19,0.0013717,0.0308132,3,3,3,0,0
25,38,17,6.19048,8.38095,3,3,12,16,0.000797,0.0168694,2,3,2,0,0
26,28,12,5,6.875,3,3,9,12,0.0003966,0.0099797,2,2,2,0,0
27,14,5,4.55556,6.33333,3,3,7,10,0.0001482,0.0046168,2,1,1,0,0
28,8,4,4,5.5,3,3,5,7,5.39e-05,0.0018888,2,1,1,0,0
29,2,1,3,4,3,4,3,4,1.4e-05,0.0004992,2,2,1,0,0
