depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,56,69,56,69,56,69,0.0017508,0.0185867,0,56,23,9,9
1,2,0,62.5,76.5,57,57,68,84,0.0035121,0.0199907,8,28,27,11,3
2,4,0,48,58.25,13,13,67,84,0.0038856,0.0238615,9,19,20,8,1
3,8,1,42.5714,53.1429,7,7,89,122,0.0120243,0.0601625,6,26,17,5,2
4,14,5,43.8889,54,7,7,92,92,0.01452,0.0763003,7,25,16,4,1
5,18,5,42.5385,52.6923,18,18,98,98,0.0176008,0.101311,6,25,15,3,1
6,26,10,38,48.25,10,10,93,93,0.014474,0.0762463,7,17,14,2,1
7,32,6,35.1154,45,4,4,117,117,0.0295072,0.148625,5,23,13,2,1
8,52,17,33.8571,43.3429,4,4,123,123,0.0357289,0.186491,4,23,13,3,1
9,68,22,29.4783,37.7174,4,4,102,102,0.0392126,0.1946,6,19,10,1,0
10,92,30,24.8871,31.4516,4,4,90,90,0.0438103,0.237341,4,17,8,1,1
11,114,41,21.4247,27.2603,4,4,82,82,0.039294,0.217832,4,13,7,0,0
12,134,51,21,27.1807,4,4,73,73,0.041627,0.26117,3,15,7,0,0
13,128,51,18.4286,23.9481,4,4,67,67,0.0321863,0.193014,3,12,6,0,0
14,118,37,15.7284,20.1111,4,4,59,59,0.0263345,0.166147,3,10,5,0,0
15,114,42,12.5139,16.0833,4,4,37,37,0.0146762,0.107288,3,7,4,0,0
16,80,27,9.86792,12.4717,4,4,31,31,0.0076011,0.0659206,2,6,2,0,0
17,36,10,7.92308,10.0769,4,4,23,23,0.0018485,0.0199637,2,4,2,0,0
18,20,7,6.15385,8,4,4,14,14,0.0007104,0.009405,2,4,1,0,0
19,14,5,7,9,4,4,10,13,0.0004446,0.0061141,1,3,2,0,0
20,10,1,5,6.33333,4,4,7,9,0.0002946,0.0042959,2,2,1,0,0
21,4,2,4,5,4,4,4,5,3.66e-05,0.0008608,2,2,1,0,0
