depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,205,253,205,253,205,253,0.0405797,0.0864089,0,205,60,1,1
1,2,0,133,155,132,134,134,150,0.03726,0.0673417,25,75,34,0,0
2,4,0,100.25,119.5,86,86,106,117,0.0517721,0.104007,13,59,25,0,0
3,8,0,68.25,79.75,51,51,85,85,0.0454752,0.103628,9,41,16,0,0
4,16,0,49.9375,57.8125,41,41,83,83,0.0540567,0.142364,6,32,11,0,0
5,32,0,40.6875,47.2188,21,22,111,111,0.0731408,0.224194,4,28,9,0,0
6,64,0,37.0469,42.875,5,6,109,109,0.146512,0.441468,3,27,8,0,0
7,114,0,33.2895,38.8333,5,5,120,120,0.255874,0.748417,3,25,7,0,0
8,166,0,28.6627,32.8434,5,5,111,111,0.285866,0.971584,1,24,6,0,0
9,172,0,29.4477,34.3081,5,5,111,111,0.310338,1.12789,1,26,6,0,0
10,126,0,21.8016,24.9841,5,5,107,107,0.141982,0.546357,2,17,4,0,0
11,114,0,18.1404,20.5351,5,5,67,67,0.0813848,0.366996,1,13,3,0,0
12,124,0,17.3629,19.5806,5,5,58,58,0.0747642,0.377031,1,13,3,0,0
13,84,2,15.4268,17.2317,5,5,47,47,0.0341413,0.19776,1,11,3,0,0
14,68,4,14.1875,15.9219,5,5,35,35,0.0202187,0.119953,1,8,2,0,0
15,54,5,11.8163,13.2041,5,5,33,33,0.0127505,0.074548,1,7,2,0,0
16,44,4,10.175,11.575,5,5,32,32,0.0087464,0.060325,0,6,2,0,0
17,28,2,7.30769,8.38462,5,5,15,15,0.0028694,0.0269818,1,5,1,0,0
18,22,4,6.88889,7.94444,5,5,11,11,0.0021574,0.0252879,0,6,1,0,0
19,12,3,5,6,5,5,5,6,0.000623,0.0089169,0,4,1,0,0
20,8,4,5,6,5,5,5,6,0.0003516,0.005658,0,5,1,0,0
