depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,241,187,241,187,241,187,0.0062537,0.124546,0,241,146,200,200,111
1,2,0,204.5,168,197,157,212,212,0.0095891,0.202019,0,204,125,162,162,110
2,4,0,179.75,155.75,156,137,204,204,0.012107,0.324451,0,179,116,140,140,112
3,8,0,157.75,141.625,120,120,207,207,0.0195825,0.551365,0,157,103,119,119,102
4,16,0,138.812,127.625,88,88,191,191,0.032349,0.949216,0,138,92,103,103,91
5,32,0,125.25,117.188,58,58,200,200,0.0584328,1.69562,0,125,83,91,91,83
6,62,0,108.645,103.984,50,50,194,194,0.0959465,2.79094,0,108,73,77,77,72
7,120,0,95.3833,93.1167,32,32,196,196,0.169368,4.77289,0,95,64,66,66,64
8,236,0,82.7585,81.9534,25,25,187,187,0.281598,7.93535,0,82,55,56,56,55
9,456,0,71.4057,72.0833,11,11,202,202,0.455223,13.1522,0,71,48,47,47,48
10,844,0,60.8874,62.66,3,3,195,195,0.716994,21.9787,0,60,41,39,39,40
11,1442,0,50.9487,53.4736,3,3,195,195,1.02802,31.1969,0,50,34,31,31,33
12,2276,0,42.4842,45.3959,3,3,190,190,1.30251,38.6973,0,42,28,25,25,28
13,3272,0,35.0211,38.044,3,3,179,179,1.49715,44.9915,0,35,22,19,19,22
14,4538,0,28.2265,31.1811,3,3,185,185,1.6087,50.1173,0,28,17,14,14,17
15,5738,0,23.0167,25.8829,3,3,162,162,1.59648,51.4189,0,23,14,11,11,14
16,6472,0,19.244,21.9458,3,3,162,162,1.49011,48.2434,0,19,11,8,8,11
17,6638,0,16.7248,19.3121,3,3,172,172,1.28194,42.9266,0,16,9,7,7,9
18,6220,0,15.0431,17.5423,3,3,165,165,1.02776,36.1079,0,15,8,6,6,8
19,5440,0,14.1131,16.5636,3,3,154,154,0.830812,29.953,0,14,8,5,5,8
20,4530,0,13.2667,15.6514,3,3,149,149,0.617159,23.1317,0,13,7,5,5,7
21,3628,0,12.5667,14.8903,3,3,138,138,0.432782,17.2822,0,12,7,4,4,7
22,2830,0,12.1095,14.4078,3,3,120,120,0.317017,13.0108,0,12,6,4,4,6
23,2132,0,11.5924,13.8513,3,3,114,114,0.217375,9.25342,0,11,6,4,4,6
24,1562,0,11.2919,13.5205,3,3,110,110,0.152568,6.50617,0,11,6,3,3,6
25,1172,0,10.4189,12.5145,3,3,102,102,0.0983296,4.42026,0,10,5,3,3,5
26,840,0,10.0762,12.1619,3,3,94,94,0.0658324,3.05773,0,10,5,3,3,5
27,584,0,9.33562,11.3271,3,3,86,86,0.0400339,1.95406,0,9,4,2,2,4
28,406,0,9.09852,11.0443,3,3,80,80,0.0269121,1.31873,0,9,4,2,2,4
29,280,0,8.67857,10.6036,3,3,75,75,0.0171955,0.861805,0,8,4,2,2,4
30,172,0,8.23256,10.0988,3,3,45,45,0.0093599,0.488888,0,8,3,2,2,3
31,102,0,8.64706,10.549,3,3,41,41,0.0060988,0.307055,0,8,4,2,2,4
32,54,0,9.03704,11,3,3,37,37,0.0034044,0.163238,0,9,4,2,2,4
33,34,0,8.58824,10.5294,3,3,30,30,0.0019335,0.0964911,0,8,4,2,2,4
34,24,0,7.54167,9.375,3,3,29,29,0.0010993,0.0601306,0,7,3,1,1,3
35,14,0,9.5,11.7143,3,3,29,29,0.000938,0.0431254,0,9,4,2,2,4
36,8,0,9.625,12,3,3,20,25,0.000512,0.0235781,0,9,4,2,2,4
37,4,0,6,8,3,3,11,14,0.0001035,0.0074126,0,6,2,0,0,2
38,2,0,6,8,3,3,9,12,5.13e-05,0.0034835,0,6,2,0,0,2
39,2,0,5,7,3,3,7,10,3.24e-05,0.0031373,0,5,2,0,0,2
