depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,474,581,474,581,474,581,0.0530157,0.234414,0,474,310
1,2,0,449,1073,438,460,460,525,0.0612563,0.210745,108,239,283
2,4,0,486.75,2308,428,428,580,580,0.163997,0.537317,98,276,308
3,8,0,477,4482,339,339,704,704,0.283722,0.915189,117,254,290
4,16,0,460.438,8666,281,281,818,818,0.576425,1.82147,113,241,283
5,32,0,454.25,17071,268,268,833,833,1.10482,3.59158,103,252,275
6,64,1,399.031,30009,122,122,822,822,1.80338,5.9664,99,223,238
7,126,1,365.444,54083,54,54,857,857,3.19728,11.1046,80,214,212
8,250,10,319.688,94195,28,28,848,848,5.43173,19.475,72,195,186
9,480,19,279.663,157387,7,7,850,850,9.15996,34.3154,61,176,158
10,922,70,238.317,257050,13,13,920,920,14.4533,55.6236,52,160,135
11,1704,147,200.253,398939,7,7,878,878,22.1811,87.243,42,141,111
12,3112,384,166.589,604198,4,4,926,926,31.7921,129.766,35,123,93
13,5444,886,138.561,874289,4,4,876,876,44.9341,189.401,30,110,79
14,9048,1792,115.834,1.20905e+06,4,4,740,740,61.3804,266.354,25,97,66
15,14102,3222,99.591,1.61114e+06,4,4,741,741,82.7443,354.455,22,87,58
16,20016,5101,87.8935,2.00611e+06,4,4,806,806,105.398,444.153,20,80,51
17,25506,6823,79.9409,2.3087e+06,4,4,671,671,121.17,536.38,19,73,46
18,29386,8288,73.2363,2.42277e+06,4,4,680,680,123.137,753.8,18,67,42
19,11520,2736,83.3897,1.09929e+06,4,4,689,689,61.6971,676.94,19,74,46
