depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,447,502,447,502,447,502,0.203115,0.321164,0,447,136,19,19,0
1,2,0,563,668,409,409,717,857,0.429706,0.570214,63,283,193,34,20,0
2,4,0,619.25,735.5,367,367,1077,1255,1.21802,1.58099,67,371,235,66,48,0
3,8,0,644.125,747.25,306,306,1133,1398,2.83353,3.51101,80,343,228,57,19,0
4,16,0,671.562,772.25,226,226,1430,1681,5.89649,7.28472,101,330,239,65,29,0
5,32,0,629.938,724.906,135,135,1343,1343,12.2598,15.1747,76,379,218,54,29,0
6,64,1,553.54,636.063,27,27,1217,1217,19.0984,23.8045,69,319,187,44,22,0
7,126,6,504.558,575.2,17,17,1216,1216,33.2992,41.6801,61,300,165,36,18,0
8,240,14,421.381,477.181,17,17,1198,1198,48.6262,61.6454,53,253,135,28,16,0
9,450,63,383.127,430.589,5,5,1325,1325,74.7633,95.4929,45,241,119,23,14,0
10,774,96,320.302,356.628,5,5,1392,1392,99.756,130.144,36,206,95,16,10,0
11,1342,189,280.853,310.599,5,5,1347,1347,135.455,180.756,30,183,81,12,8,0
12,2230,317,243.851,267.465,5,5,1394,1394,177.991,241.935,26,158,68,9,6,0
13,3654,620,211.373,230.475,5,5,1273,1273,221.538,308.713,22,138,58,7,5,0
14,5588,1036,184.378,199.914,5,5,1138,1138,267.253,382.086,18,123,49,6,4,0
15,8022,1579,159.808,172.036,5,5,1444,1444,299.875,440.917,16,106,41,4,3,0
16,10754,2298,138.249,147.738,5,5,1131,1131,301.4,459.318,14,91,35,3,2,0
17,13710,3175,118.35,126.017,5,5,980,980,286.822,463.405,12,78,29,2,1,0
18,16140,4017,102.052,108.29,5,5,1196,1196,259.294,566.45,10,68,24,2,1,0
19,2784,397,109.366,117.56,5,5,640,640,58.673,162.357,11,73,27,1,1,0
