depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,26,31,26,31,26,31,0.0006124,0.0085068,0,26,6,0,0,0
1,2,1,26,31,26,31,26,31,0.0013025,0.0077146,0,26,6,0,0,0
2,2,0,25.5,30.5,22,26,29,29,0.0032172,0.0162727,0,25,6,0,0,0
3,4,0,19.75,23.5,13,13,29,29,0.0044811,0.0225759,0,19,4,0,0,0
4,8,0,18.375,21.75,13,13,29,29,0.0081143,0.0388697,1,18,4,0,0,0
5,16,0,13,15.3125,5,5,26,26,0.0106622,0.0537813,1,12,2,0,0,0
6,28,0,11.7143,13.6786,5,5,26,26,0.0134551,0.0823124,0,10,2,0,0,2
7,32,0,12.1562,14.3125,9,9,22,22,0.0054864,0.0417898,1,4,2,0,0,2
8,50,12,11.7632,14,9,9,22,22,0.0036592,0.0335662,1,3,2,0,0,2
9,72,10,10.9516,13.1129,9,9,22,22,0.0056039,0.0529911,1,3,2,0,0,2
10,94,16,9.66667,11.6923,5,5,18,18,0.0055115,0.0565045,1,2,2,0,0,2
11,112,17,9.10526,11.1158,5,5,15,15,0.0071958,0.0696592,1,3,2,0,0,2
12,128,20,8.90741,10.8704,5,5,15,15,0.0071384,0.0743046,1,2,1,0,0,1
13,144,24,8.68333,10.5917,5,5,15,15,0.0061229,0.0737032,1,2,1,0,0,1
14,152,18,8.89552,10.8582,5,5,15,15,0.0066195,0.0844635,1,2,1,0,0,1
15,142,9,8.92481,10.8947,5,5,15,15,0.0059387,0.0844443,1,2,1,0,0,1
16,150,4,8,9.73973,5,5,15,15,0.0066289,0.0956773,2,2,1,0,0,1
17,118,2,7.25862,8.81034,5,5,15,15,0.0051354,0.0694326,2,2,1,0,0,1
18,78,2,7.28947,8.84211,5,5,15,15,0.0032851,0.0436301,2,2,1,0,0,1
19,52,2,7.84,9.52,5,5,15,15,0.0022411,0.0312248,2,2,1,0,0,1
20,48,2,7.82609,9.5,5,5,15,15,0.0021106,0.0290794,2,2,1,0,0,1
21,46,2,6.63636,8.04545,5,5,9,11,0.0017819,0.0238334,2,2,1,0,0,1
22,24,2,7.18182,8.72727,5,5,9,9,0.0008148,0.0124082,2,2,1,0,0,1
23,14,1,8.38462,10.2308,5,5,9,9,0.0005026,0.0082228,2,2,1,0,0,1
24,12,0,8.33333,10.1667,5,5,9,9,0.000502,0.0079512,2,2,1,0,0,1
25,10,0,8.2,10,5,5,9,9,0.0003947,0.0063147,2,2,1,0,0,1
26,8,0,8,9.75,5,5,9,9,0.0003175,0.0050175,2,2,1,0,0,1
27,6,0,7.66667,9.33333,5,5,9,9,0.0002348,0.0036637,2,2,1,0,0,1
28,4,0,7,8.5,5,5,9,9,0.0001637,0.0023613,2,2,1,0,0,1
29,2,0,5,6,5,5,5,6,6.61e-05,0.0009253,3,2,1,0,0,1
