depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,23,31,23,31,23,31,0.0004095,0.0077957,0,23,8,0,0
1,2,1,23,31,23,31,23,31,0.0009914,0.006571,0,23,8,0,0
2,2,0,18,24,13,17,23,23,0.0009807,0.0085919,0,18,6,0,0
3,4,0,16.75,22.25,13,13,23,23,0.002061,0.0190999,0,16,5,0,0
4,8,0,14.125,18.625,10,10,23,23,0.004154,0.0300032,0,13,4,0,0
5,16,0,11.375,14.75,7,7,24,24,0.0054844,0.047268,0,10,3,0,0
6,32,0,9.625,12.3125,4,4,24,24,0.0080326,0.0702515,0,8,2,0,0
7,38,0,8.73684,11.2105,4,4,24,24,0.0076976,0.0712257,0,7,2,0,0
8,20,0,9.4,12.1,7,7,18,18,0.0024563,0.0239064,1,4,2,0,0
9,38,10,8.78571,11.25,7,7,18,18,0.0017223,0.0232945,1,2,2,0,0
10,50,0,8.88,11.4,7,7,18,18,0.0031964,0.0443752,1,3,2,0,0
11,78,8,8.77143,11.2571,7,7,13,13,0.0040329,0.0566604,1,2,2,0,0
12,96,19,9.14286,11.7532,7,7,13,13,0.0034029,0.0546232,1,2,2,0,0
13,122,15,8.20561,10.5327,4,4,13,13,0.0046004,0.074961,1,2,2,0,0
14,156,15,6.95745,8.92199,4,4,10,10,0.0058972,0.0919957,1,2,1,0,0
15,174,22,6.80263,8.73684,4,4,10,10,0.0057733,0.0948976,1,2,1,0,0
16,142,24,7,9,7,7,7,9,0.0026529,0.060318,1,1,2,0,0
17,144,3,6.95745,8.94326,4,4,7,9,0.0037429,0.0797791,1,1,1,0,0
18,134,0,6.8209,8.76119,4,4,7,9,0.0034546,0.0737447,1,2,1,0,0
19,122,0,6.53279,8.37705,4,4,7,9,0.0030589,0.0687624,2,2,1,0,0
20,98,0,6.11224,7.81633,4,4,7,7,0.0024319,0.0568015,2,2,1,0,0
21,60,0,5.75,7.33333,4,4,7,9,0.0014505,0.0343917,2,2,1,0,0
22,56,0,4.85714,6.14286,4,4,7,9,0.0012144,0.0284827,2,2,1,0,0
23,28,0,4.10714,5.14286,4,4,7,9,0.0005849,0.0126619,2,2,1,0,0
24,2,0,4,5,4,4,4,5,3.9e-05,0.0008829,2,2,1,0,0
