depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,14,19,14,19,14,19,0.0002198,0.011863,0,14,8
1,2,1,8,22,16,22,16,22,0.0001655,0.0049053,0,16,9
2,2,0,17,47,16,18,18,22,0.0004178,0.0122826,0,17,9
3,4,0,15.5,86,10,14,18,18,0.0007744,0.0209254,0,15,8
4,8,0,15.5,172,10,10,18,18,0.0013823,0.0419286,0,15,8
5,16,0,15.5,344,10,10,18,18,0.0032343,0.0869306,0,15,8
6,32,0,14.5,648,10,10,18,18,0.0051036,0.156384,0,14,7
7,64,0,13.625,1224,10,10,18,18,0.0077573,0.258034,0,13,7
8,128,0,13.4375,2416,9,9,18,18,0.0145562,0.492995,0,13,7
9,256,0,13.0625,4704,7,7,18,18,0.0279434,0.95318,0,13,6
10,512,0,11.6875,8416,5,5,16,16,0.0467184,1.72888,0,11,5
11,1024,0,10.875,15616,5,5,16,16,0.0849479,3.26587,0,10,5
12,2048,0,10,28544,5,5,16,16,0.150372,6.0863,0,10,5
13,1750,0,9.32514,22666,5,5,16,16,0.106546,4.73643,0,9,4
14,456,0,9.04167,5769,5,5,16,16,0.0266375,1.18788,0,9,4
15,222,0,7.13514,2229,3,3,16,16,0.0088771,0.462125,0,7,3
16,150,0,5.70667,1206,3,3,12,12,0.0037908,0.251348,0,5,2
17,214,51,4.33645,1307,3,3,12,12,0.0040328,0.282136,0,5,2
18,270,25,5.27778,2008,3,3,12,12,0.0063366,0.41158,0,5,2
19,378,63,4.94709,2637,3,3,12,12,0.0084252,0.525498,0,5,2
20,518,120,4.639,3391,3,3,12,12,0.0109694,0.686354,0,6,2
21,670,106,4.78657,4512,3,3,12,12,0.0137702,0.885351,0,5,2
22,844,121,4.66114,5523,3,3,12,12,0.0164778,1.07932,0,5,2
23,1086,206,4.31123,6566,3,3,12,12,0.01927,1.27615,0,5,2
24,1342,275,4.13487,7774,3,3,10,10,0.0223815,1.51025,0,5,2
25,1668,347,4.03957,9431,3,3,10,10,0.0267268,1.82285,0,5,2
26,2078,451,3.92493,11405,3,3,10,10,0.0316024,2.18758,0,5,2
27,2548,551,3.92151,13974,3,3,9,9,0.0391208,2.65161,0,5,2
28,3144,708,3.85846,16963,3,3,9,9,0.0476176,3.19995,0,4,1
29,3760,863,3.81755,20067,3,3,8,8,0.0554347,3.72774,0,4,1
30,4556,929,3.8784,24676,3,3,8,8,0.0679379,4.52936,0,4,1
31,5494,910,3.91281,29938,3,3,8,8,0.0761567,5.4415,0,4,1
32,6312,781,3.93821,34506,3,3,8,8,0.0817551,6.22505,0,4,1
33,6954,622,3.9593,38118,3,3,8,8,0.0858143,6.87019,0,4,1
34,7390,482,3.96766,40512,3,3,8,8,0.0862778,7.3041,0,4,1
35,7688,357,3.97763,42189,3,3,8,8,0.0870758,7.6247,0,4,1
36,7836,251,3.98188,42995,3,3,8,8,0.0853004,7.72904,0,4,1
37,7914,159,3.99267,43504,3,3,8,8,0.0855864,7.85356,0,4,1
38,7948,88,4.00164,43762,3,3,8,8,0.0837485,7.84618,0,4,1
39,7910,47,4.00632,43589,3,3,8,8,0.0834471,7.83231,0,4,1
40,7910,22,4.01277,43653,3,3,8,8,0.0843365,7.87679,0,4,1
41,7904,10,4.01619,43655,3,3,8,8,0.083874,7.8633,0,4,1
42,7880,7,4.01586,43518,3,3,8,8,0.0833157,7.9132,0,4,1
43,7836,7,4.01646,43282,3,3,8,8,0.0835492,7.8855,0,4,1
44,7748,9,4.01639,42796,3,3,8,8,0.0813788,7.79146,0,4,1
45,7714,12,4.01607,42606,3,3,8,8,0.0818685,7.75096,0,4,1
46,7692,16,4.01534,42478,3,3,8,8,0.081621,7.70017,0,4,1
47,7672,20,4.01486,42364,3,3,8,8,0.0809325,7.66913,0,4,1
48,7634,18,4.01362,42139,3,3,8,8,0.0817601,7.65887,0,4,1
49,7558,18,4.01561,41742,3,3,8,8,0.0812937,7.52667,0,4,1
50,7490,22,4.01455,41357,3,3,8,8,0.0815227,7.52438,0,4,1
51,7448,22,4.01598,41141,3,3,8,8,0.078855,7.43707,0,4,1
52,7374,25,4.01302,40701,3,3,8,8,0.0775996,7.34344,0,4,1
53,7216,28,4.01275,39828,3,3,8,8,0.0760867,7.18097,0,4,1
54,6982,25,4.01475,38556,3,3,8,8,0.0805537,7.30145,0,4,1
55,6708,28,4.01491,37046,3,3,8,8,0.0698948,6.68608,0,4,1
56,6474,33,4.00927,35705,3,3,8,8,0.0687604,6.45454,0,4,1
57,6268,48,4.00223,34513,3,3,8,8,0.0651297,6.19939,0,4,1
58,6132,55,3.99837,33735,3,3,8,8,0.0642151,6.07075,0,4,1
59,6062,66,3.99142,33294,3,3,8,8,0.0641646,6.0213,0,4,1
60,6022,72,3.98871,33054,3,3,8,8,0.0622292,5.95305,0,4,1
61,6028,90,3.97661,32987,3,3,8,8,0.0637768,5.95854,0,4,1
62,6034,91,3.97332,32991,3,3,5,7,0.0646924,5.95351,0,4,1
63,6018,83,3.97624,32926,3,3,5,7,0.0624624,6.00376,0,4,1
64,5840,81,3.97346,31928,3,3,5,7,0.0592565,5.81769,0,4,1
65,4998,61,3.98539,27410,3,3,5,7,0.0502538,5.01326,0,4,1
66,4240,56,3.98019,23222,3,3,5,7,0.0424658,4.25283,0,4,1
67,3542,38,3.9808,19398,3,3,5,7,0.0348316,3.53665,0,4,1
68,2938,24,3.98026,16084,3,3,5,5,0.0287266,2.95012,0,4,1
69,2414,10,3.99171,13252,3,3,5,7,0.0227968,2.40436,0,4,1
70,1994,5,3.99348,10950,3,3,5,7,0.0183777,1.99478,0,4,1
71,1676,1,3.9994,9217,3,3,5,7,0.0157319,1.69403,0,4,1
72,1418,1,3.99788,7795,3,3,5,7,0.0131558,1.43503,0,4,1
73,1212,0,3.99835,6663,3,3,5,7,0.0112095,1.23204,0,3,1
74,1026,0,4,5643,3,3,5,7,0.0096194,1.03323,0,4,1
75,890,0,4,4895,3,3,5,7,0.0081411,0.888936,0,4,1
76,804,0,4,4422,3,3,5,7,0.0078913,0.841795,0,4,1
77,728,0,3.99451,3998,3,3,5,7,0.0067074,0.730211,0,3,1
78,666,0,3.94895,3612,3,3,5,5,0.0059075,0.65871,0,3,1
79,612,0,3.95425,3324,3,3,5,5,0.0054658,0.595206,0,3,1
80,582,0,3.97938,3183,3,3,5,7,0.00518,0.570041,0,3,1
81,570,0,3.98947,3126,3,3,5,7,0.0050987,0.560409,0,3,1
82,564,0,3.98936,3093,3,3,5,7,0.0051695,0.54589,0,3,1
83,558,0,3.98208,3054,3,3,5,5,0.0055497,0.576614,0,3,1
84,548,0,3.9927,3008,3,3,5,5,0.0049922,0.537731,0,3,1
85,544,0,3.99632,2989,3,3,5,5,0.0051087,0.541097,0,3,1
86,542,0,3.99631,2978,3,3,5,5,0.0049407,0.534787,0,3,1
87,540,0,3.9963,2967,3,3,5,5,0.0050936,0.536447,0,3,1
88,538,0,3.99628,2956,3,3,5,5,0.0049259,0.526391,0,3,1
89,536,0,3.99627,2945,3,3,5,5,0.0050219,0.52935,0,3,1
90,534,0,4,2937,3,3,5,7,0.005086,0.52997,0,4,1
91,534,0,4,2937,3,3,5,7,0.0049089,0.534245,0,4,1
92,532,0,4,2926,3,3,5,7,0.0050274,0.530031,0,4,1
93,526,0,4,2893,3,3,5,7,0.0049591,0.522142,0,4,1
94,506,0,4,2783,3,3,5,7,0.0046668,0.501117,0,4,1
95,488,0,4,2684,3,3,5,7,0.0045503,0.47708,0,4,1
96,462,0,4,2541,3,3,5,7,0.0042485,0.458161,0,4,1
97,446,0,4,2453,3,3,5,7,0.0042214,0.437761,0,4,1
98,432,0,4,2376,3,3,5,7,0.0040657,0.423031,0,4,1
99,416,0,4,2288,3,3,5,7,0.0038508,0.410919,0,4,1
100,404,0,4,2222,3,3,5,7,0.0038101,0.396848,0,4,1
101,396,0,4,2178,3,3,5,7,0.0036078,0.395835,0,4,1
102,384,0,4,2112,3,3,5,7,0.0035727,0.376459,0,4,1
103,368,0,4,2024,3,3,5,7,0.0033667,0.360371,0,4,1
104,352,0,4,1936,3,3,5,7,0.0032828,0.359276,0,4,1
105,336,0,3.9881,1842,3,3,5,7,0.0030143,0.328102,0,3,1
106,320,0,3.9875,1754,3,3,5,7,0.0029799,0.314939,0,3,1
107,304,0,3.98684,1666,3,3,5,7,0.0028374,0.306682,0,3,1
108,292,0,3.9863,1600,3,3,5,7,0.0027186,0.292102,0,3,1
109,276,0,3.98551,1512,3,3,5,7,0.0024857,0.274642,0,3,1
110,202,0,3.9802,1105,3,3,5,7,0.0018966,0.213685,0,3,1
111,124,0,3.96774,676,3,3,5,7,0.0010797,0.129374,0,3,1
112,72,0,3.94444,390,3,3,5,7,0.0006152,0.0717605,0,3,1
113,36,0,3.88889,192,3,3,5,7,0.0002803,0.035659,0,3,1
114,16,0,3.625,79,3,3,5,5,8.91e-05,0.0153513,0,3,1
