depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,18,24,18,24,18,24,0.000188,0.006434,0,18,9
1,2,0,19.5,52,18,18,21,28,0.0005033,0.0068669,4,11,10
2,4,0,19.25,107,16,16,22,29,0.0007992,0.0142331,2,13,11
3,8,1,23.375,242,19,19,55,55,0.0020852,0.0381429,3,18,16
4,14,0,28.0714,505,9,9,61,61,0.0050509,0.0825446,4,21,17
5,28,2,23.4643,840,7,7,65,65,0.0085652,0.123016,4,16,15
6,52,11,22.25,1472,7,7,61,61,0.0145867,0.228429,3,21,17
7,82,12,24.2439,2526,5,5,98,98,0.0230441,0.361152,4,20,17
8,140,25,22.3857,4007,3,3,85,85,0.0378441,0.578055,4,20,16
9,230,62,19.0696,5615,3,3,88,88,0.0529015,0.802428,4,19,16
10,336,79,18.4851,7982,3,3,65,78,0.0750057,1.13013,4,18,14
11,514,125,17.8366,11654,3,3,78,78,0.111964,1.73638,3,18,14
12,748,196,16.8262,15900,3,3,100,100,0.14807,2.24157,4,16,13
13,474,112,18.8481,11225,3,3,100,100,0.110077,1.64934,4,19,15
14,516,127,18.5078,11949,3,3,76,76,0.117619,1.81889,4,18,15
15,530,137,17.5491,11593,3,3,82,82,0.114284,1.76793,4,17,14
16,458,120,16.7358,9584,3,3,75,75,0.0903821,1.3977,4,16,13
17,400,113,15.325,7679,3,3,68,68,0.0697456,1.08504,4,15,12
18,344,105,13.9419,6034,3,3,54,54,0.0512529,0.807361,4,13,11
19,248,87,11.6129,3658,3,3,62,62,0.0301655,0.479103,4,12,10
20,202,78,9.5396,2458,3,3,58,58,0.0167646,0.283211,4,9,8
21,176,65,7.76705,1789,3,3,36,36,0.0110269,0.1865,3,7,6
22,158,70,6.50633,1344,3,3,27,27,0.0075084,0.1403,3,6,5
23,114,48,5.45614,822,3,3,24,24,0.0038593,0.0756583,3,4,4
24,66,30,4.25758,376,3,3,19,19,0.0015312,0.0331965,3,3,3
25,38,17,3.42105,176,3,3,12,16,0.000596,0.0161259,2,3,2
26,28,12,2.85714,110,3,3,9,12,0.0004709,0.0107033,2,2,2
27,14,5,2.92857,57,3,3,7,10,0.0001507,0.0046778,2,1,1
28,8,4,2,22,3,3,5,7,4.89e-05,0.0020089,2,1,1
29,2,1,1.5,4,3,4,3,4,1.34e-05,0.0005586,2,2,1
