depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,96,97,96,97,96,97,0.0101948,0.0328182,0,96,21
1,2,0,98,199,97,95,99,99,0.0247002,0.0674093,0,98,21
2,4,0,84.75,354,75,75,96,97,0.0404554,0.114927,0,84,19
3,8,3,48.25,409,27,27,122,122,0.0373451,0.111883,0,77,17
4,10,3,47.4,484,29,29,89,89,0.0374023,0.1221,0,67,14
5,14,5,36.2857,506,35,35,80,80,0.0333316,0.119544,0,56,11
6,18,6,28.2778,504,22,22,101,101,0.0274475,0.11413,0,42,8
7,24,10,21.9167,534,15,15,66,66,0.0243706,0.116623,0,37,7
8,28,13,16.1429,469,15,15,58,58,0.0180263,0.0970609,0,30,6
9,30,13,14.0333,450,11,11,48,48,0.0118024,0.0835134,0,24,4
10,34,13,12.7353,481,9,9,52,52,0.0113598,0.0849475,0,20,4
11,40,18,7.95,364,5,5,45,45,0.0061929,0.0587181,0,14,3
12,38,14,6.5,280,5,5,21,21,0.00287321,0.0431004,0,10,2
13,36,11,5.02778,209,5,5,21,21,0.0011668,0.0296892,0,7,1
14,10,3,5.3,62,5,5,15,15,0.000335,0.0090875,0,7,1
15,2,0,5,12,5,5,5,6,0,0.0013664,0,5,1
