depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,15,21,15,21,15,21,0.0002624,0.0070023,0,15,8
1,2,1,7.5,21,15,21,15,21,0.0002112,0.0040609,0,15,8
2,2,0,14.5,41,14,15,15,20,0.0004254,0.0072884,0,14,7
3,4,0,14.5,82,14,14,15,20,0.0012528,0.0196814,0,14,7
4,8,0,13.75,154,12,12,15,17,0.0018043,0.0320898,0,13,7
5,16,0,11,248,9,9,13,13,0.0033823,0.0535566,1,10,5
6,32,0,9.4375,424,7,7,13,13,0.0044465,0.08299,1,9,4
7,64,0,7.75,694,5,5,13,13,0.0074708,0.133073,0,7,3
8,112,0,6.5625,1026,3,3,14,14,0.0079903,0.15195,0,5,2
9,60,0,5.81667,488,3,3,13,13,0.0034621,0.0699052,0,5,2
10,24,0,5.91667,200,5,5,10,10,0.0008147,0.0191676,1,2,2
11,42,12,4.35714,258,5,5,10,10,0.0006674,0.0189331,1,1,2
12,54,1,6.12963,467,5,5,10,10,0.0016039,0.0401236,1,2,2
13,66,8,5.90909,550,5,5,10,10,0.0015333,0.0405552,1,2,2
14,80,9,6,677,3,3,10,10,0.0018486,0.0483012,2,2,2
15,102,1,6.34314,907,3,3,10,10,0.0028519,0.070489,2,2,2
16,122,7,5.97541,1019,3,3,10,10,0.0028895,0.076792,2,2,2
17,136,6,5.77206,1096,3,3,10,10,0.0032051,0.0833448,2,2,2
18,162,12,5.53086,1249,3,3,10,10,0.0037233,0.0952933,2,2,2
19,162,11,5.26543,1189,3,3,10,10,0.0033942,0.0914493,2,2,2
20,188,15,5.13298,1345,3,3,10,10,0.0036965,0.102982,2,1,2
21,206,25,4.80583,1376,3,3,10,10,0.003683,0.104169,2,1,2
22,214,32,4.91589,1463,3,3,10,10,0.0035515,0.106115,2,1,2
23,222,32,4.9009,1510,3,3,10,10,0.0035099,0.107969,2,1,2
24,226,28,4.93805,1550,3,3,8,8,0.0034848,0.108751,2,1,2
25,224,27,4.64286,1443,3,3,8,8,0.0030094,0.100039,1,1,2
26,210,18,4.69048,1368,3,3,8,8,0.0030796,0.0986318,1,1,2
27,192,14,4.47917,1194,3,3,8,8,0.0027809,0.0879357,1,1,1
28,162,26,3.98148,895,3,3,8,8,0.0017411,0.0635672,1,1,1
29,144,21,3.90972,780,3,3,8,8,0.0015758,0.0559031,1,1,1
30,118,12,4.13559,677,3,3,8,8,0.001512,0.0510926,1,1,1
31,98,17,3.79592,517,3,3,8,8,0.0009411,0.0357092,1,1,1
32,82,13,3.97561,454,3,3,8,8,0.0008079,0.0307927,1,1,1
33,76,5,4.22368,446,3,3,5,5,0.0009083,0.0317302,1,1,1
34,56,4,4.25,331,3,3,5,7,0.0006552,0.0231459,1,1,1
35,50,3,4.1,284,3,3,5,5,0.0005756,0.0199968,1,1,1
36,36,1,4.19444,209,3,3,5,7,0.0005144,0.0155457,1,1,1
37,28,1,4.10714,159,3,3,5,5,0.0003206,0.0115112,1,1,1
38,22,1,3.77273,114,3,3,5,7,0.0002278,0.0083295,2,1,1
39,12,0,4.16667,69,3,3,5,7,0.0001698,0.005156,1,1,1
40,8,0,4.25,47,3,3,5,5,9.2e-05,0.003384,2,1,1
41,6,0,4,33,3,3,5,7,6.75e-05,0.0024195,2,1,1
42,2,0,3,8,3,3,3,4,2.03e-05,0.0007181,2,1,1
