depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,101,108,101,108,101,108,0.0084163,0.0309249,0,101,25
1,2,0,137,299,112,112,162,172,0.0262665,0.0552496,9,72,35
2,4,0,133,603,78,78,220,257,0.0646505,0.113373,14,57,37
3,8,1,98.5,893,39,39,209,209,0.0918557,0.172585,13,60,30
4,14,2,92.6429,1500,38,38,208,229,0.129904,0.249418,13,50,29
5,24,3,79.5,2226,20,20,215,285,0.245668,0.450357,10,50,24
6,42,11,62.4048,3034,29,29,217,267,0.339557,0.628803,11,43,22
7,62,11,58.8387,4179,9,9,203,217,0.424664,0.843165,8,40,18
8,102,31,46.5098,5370,9,9,209,209,0.526948,1.06351,7,39,16
9,142,45,38.4507,6287,9,9,204,204,0.540778,1.11401,7,31,14
10,188,59,33.7234,7378,9,9,150,150,0.562259,1.22205,6,27,12
11,256,88,27.6133,8222,9,9,168,168,0.503175,1.24784,5,23,10
12,332,109,23.4428,9035,5,5,160,160,0.550543,1.39854,4,20,8
13,428,145,18.6916,9314,5,5,121,121,0.434359,1.27469,3,16,6
14,518,161,15.0058,9101,5,5,87,87,0.369509,1.16401,3,12,5
15,606,182,11.863,8413,5,5,69,69,0.253104,0.978379,2,9,3
16,622,163,9.59807,7113,5,5,56,56,0.148445,0.707437,2,6,2
17,618,150,8.26861,6113,5,5,65,65,0.0949622,0.578352,2,5,2
18,524,115,7.28817,4625,5,5,51,51,0.0588844,0.415658,2,4,2
19,430,65,6.77209,3510,5,5,32,32,0.0378031,0.28885,1,3,1
20,332,28,6.45181,2597,5,5,23,23,0.018403,0.190856,1,2,1
21,232,14,6.40086,1802,5,5,19,19,0.0103307,0.127034,1,2,1
22,154,3,6.38961,1191,5,5,18,18,0.0070742,0.0844572,1,2,1
23,96,0,6.20833,721,5,5,9,9,0.003759,0.0501821,1,2,1
24,48,2,5.625,326,5,5,9,9,0.0016726,0.022208,1,2,1
25,20,0,6.2,150,5,5,9,11,0.000734395,0.0104945,2,2,1
26,10,0,5.8,70,5,5,9,9,0.000354099,0.0048471,2,2,1
27,4,0,5,24,5,5,5,6,0.000134799,0.0015832,3,2,1
