depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,11,16,11,16,11,16,0.0002601,0.0094336,0,11,5
1,2,0,8,23,7,9,9,10,0.0003089,0.0046829,1,6,3
2,4,0,5.5,31,3,4,7,7,0.0004083,0.0068722,1,4,2
3,6,0,5,42,3,3,7,7,0.0006777,0.012073,0,4,2
4,8,0,5,56,3,3,7,7,0.0008559,0.0153687,1,4,2
5,8,1,3.875,43,3,3,7,7,0.0009466,0.0133665,0,4,1
6,6,0,3.66667,30,3,3,5,5,0.0002721,0.00606,0,2,1
7,6,0,3.66667,30,3,3,5,5,0.0003951,0.0084565,0,3,1
8,6,1,2.5,20,3,3,3,4,0.0001674,0.0041746,0,2,1
9,6,2,2,16,3,3,3,4,0.0001229,0.0031683,0,3,1
10,4,2,1.5,8,3,3,3,4,4.88e-05,0.0016545,0,3,1
