depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,178,207,178,207,178,207,0.0069171,0.0911397,0,178,144,115,115,0
1,2,0,155,182.5,155,155,155,180,0.0105664,0.125159,0,155,123,95,95,0
2,4,0,136.75,165,128,128,146,166,0.0107902,0.162521,0,136,105,77,77,0
3,8,0,122.875,149.875,111,111,136,158,0.0147921,0.257613,0,122,91,64,64,0
4,16,0,111.375,137.625,92,92,126,150,0.0244328,0.449406,0,111,80,54,54,0
5,32,0,100.625,125.656,80,80,129,157,0.042253,0.807,0,100,70,45,45,0
6,64,0,92.0312,115.891,75,75,132,146,0.079981,1.49019,0,92,62,39,39,0
7,128,0,85.7109,108.508,66,66,120,131,0.140685,2.68698,0,85,57,34,34,0
8,256,0,78.8984,100.66,63,63,115,115,0.245675,4.77615,0,78,51,30,30,0
9,512,0,71.3359,91.8906,55,55,98,114,0.475169,8.84631,0,71,45,25,25,0
10,1024,0,64.6494,83.9404,46,46,94,94,0.794001,17.1017,0,64,40,21,21,0
11,2046,0,60.9154,79.3529,40,40,93,93,1.47314,32.0019,0,60,37,19,19,0
12,3980,0,57.0995,74.8802,37,37,91,91,2.68108,51.3154,0,57,35,17,17,0
13,7308,0,53.0223,69.9643,34,34,94,94,4.57923,87.904,0,53,32,15,15,0
14,12740,0,49.6798,65.8477,29,29,93,93,7.52845,144.588,0,49,29,13,13,0
15,20724,0,46.7948,62.2858,18,23,93,93,11.4785,221.628,0,46,27,12,12,0
16,31704,0,44.3641,59.2497,9,13,86,86,16.3056,321.016,0,44,26,11,11,0
17,45526,0,41.3878,55.4877,3,4,86,86,21.7386,431.039,0,41,24,10,10,0
18,56962,0,38.3112,51.5322,3,3,87,87,24.9619,503.121,0,38,22,9,9,0
19,70552,0,35.5609,47.9799,3,3,80,80,28.3382,553.657,0,35,20,8,8,0
20,69598,0,33.0632,44.7043,3,3,81,81,25.0116,505.333,0,33,18,7,7,0
21,57844,0,30.7255,41.568,3,3,75,75,18.6613,387.786,0,30,17,6,6,0
22,37598,0,28.1407,38.0975,3,3,70,70,10.7336,239.719,0,28,15,5,5,0
23,11114,0,25.6553,34.7671,3,3,60,60,3.29314,71.0171,0,25,14,5,5,0
