depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,215,248,215,248,215,248,0.0057571,0.0641892,0,215,181,148,148
1,2,0,188,219.5,182,194,194,212,0.0084281,0.104924,0,188,156,124,124
2,4,0,163.25,190.75,148,148,194,194,0.0116582,0.169284,0,163,132,105,105
3,8,0,131.875,157.5,115,115,145,150,0.0145155,0.238127,0,131,104,78,78
4,16,0,108.188,131.688,89,89,122,122,0.0239356,0.399799,0,108,81,58,58
5,32,0,92.8438,115.188,77,77,113,116,0.0379811,0.656386,0,92,68,45,45
6,64,0,81.2656,102.375,62,62,110,110,0.0653134,1.14445,0,81,57,36,36
7,128,0,71.4375,90.8359,52,52,100,100,0.109935,1.97972,0,71,49,30,30
8,256,0,67.4531,85.832,47,47,98,98,0.208438,3.73624,0,67,47,28,28
9,512,0,62.373,79.3301,35,35,103,103,0.384703,6.91374,0,62,43,26,26
10,1024,0,57.1113,72.6709,29,29,101,101,0.695217,12.8539,0,57,39,23,23
11,2034,0,53.1981,67.7389,19,19,98,98,1.28599,23.4119,0,53,36,21,21
12,3864,0,48.7601,62.2911,11,14,96,96,2.22328,40.9508,0,48,33,19,19
13,6686,0,44.4918,56.9509,3,4,93,93,3.51608,64.9806,0,44,29,17,17
14,10542,0,40.3625,51.8997,3,3,89,89,5.01005,92.7511,0,40,26,15,15
15,13122,0,37.1798,47.9178,3,3,89,89,5.72297,106.558,0,37,24,13,13
16,16058,0,34.7441,44.8987,3,3,82,82,6.55475,121.614,0,34,22,12,12
17,16474,0,31.9293,41.391,3,3,74,74,6.11622,115.169,0,31,20,10,10
18,18024,0,29.4569,38.373,3,3,71,71,5.86782,115.608,0,29,18,9,9
19,13758,0,27.209,35.6599,3,3,69,69,3.98251,81.1191,0,27,16,8,8
20,10302,0,24.4111,32.1794,3,3,65,65,2.61477,54.262,0,24,14,7,7
21,8760,0,22.2261,29.4735,3,3,60,60,1.95624,41.8649,0,22,13,5,5
22,6140,0,20.5073,27.2738,3,3,60,60,1.22706,26.8719,0,20,11,5,5
23,3724,0,17.5153,23.486,3,3,55,55,0.608058,13.9377,0,17,9,3,3
24,2914,0,15.5498,20.8342,3,3,50,50,0.396359,9.60876,0,15,8,3,3
25,2220,0,14.0401,18.9369,3,3,50,50,0.256821,6.58659,0,14,7,2,2
26,1812,1,12.0525,16.1623,3,3,50,50,0.165503,4.63153,0,12,6,2,2
27,1590,0,10.9346,14.8132,3,3,49,49,0.126325,3.69529,0,10,5,2,2
28,1482,0,10.5304,14.1498,3,3,46,46,0.109107,3.34176,0,10,5,2,2
29,1264,2,10.3288,13.6094,3,3,43,43,0.0950165,2.88823,0,10,5,2,2
30,1000,1,8.18418,10.98,3,3,34,34,0.0496996,1.69578,0,8,3,1,1
31,900,2,7.44878,10.0757,3,3,25,25,0.0365524,1.38869,0,7,3,0,0
32,722,2,6.15556,8.175,3,3,24,24,0.0207264,0.912859,0,6,2,0,0
33,556,0,5.17626,7.21403,3,3,16,16,0.0103535,0.589915,0,5,2,0,0
34,494,16,4.83682,6.73013,3,3,17,17,0.0077796,0.476675,0,4,1,0,0
35,420,22,5.14573,7.21859,3,3,11,11,0.007208,0.411722,0,5,2,0,0
36,250,21,4.13974,5.71179,3,3,10,10,0.0022277,0.208045,0,4,1,0,0
37,204,0,4.0098,5.51471,3,3,5,5,0.0018092,0.173367,0,4,1,0,0
38,156,0,3,4,3,3,3,4,0,0.0962134,0,3,1,0,0
39,116,12,3,4,3,3,3,4,0,0.0671076,0,3,1,0,0
40,18,9,3,4,3,3,3,4,0,0.0073943,0,3,1,0,0
