depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,8484,2321,8484,2321,8484,2321,51.9863,59.3643,0,8484,1359
1,2,0,4800.5,2966,4165,1294,5436,5436,46.497,55.4793,0,4800,717
2,4,0,3097,4851,2355,894,3821,3821,51.6265,64.6652,0,3097,506
3,8,0,2039.38,8223,671,431,3273,3273,61.8841,83.4921,0,2039,411
4,16,0,1429.69,13019,389,311,3085,3085,75.2195,105.202,0,1429,312
5,32,4,1005.53,19929,93,97,2776,2776,83.3048,126.939,0,1149,269
6,56,10,790.125,30190,93,97,2676,2676,95.6796,150.444,0,961,244
7,92,28,597.793,39708,93,97,2274,2274,113.846,177.852,0,859,228
8,128,33,566.156,54388,93,97,2226,2226,144.613,226.399,0,762,207
9,186,45,502.699,73224,93,97,2219,2219,78.5974,131.718,0,663,185
10,278,87,412.299,91952,50,50,2240,2240,78.1779,128.857,0,600,170
11,374,136,349.791,106666,50,50,2010,2010,84.6613,139.346,0,549,155
12,468,171,318.515,122350,50,50,1648,1648,92.4625,152.194,0,501,140
13,576,222,279.547,133026,50,50,1712,1712,95.2362,155.7,0,454,126
14,692,255,264.169,151546,50,50,1464,1464,102.633,170.354,0,418,113
15,862,265,248.732,181722,48,48,1398,1398,110.924,192.336,0,359,96
16,1168,378,211.768,211629,28,28,1234,1234,115.923,205.238,0,313,82
17,1542,574,177.13,233933,28,28,1121,1121,117.555,214.801,0,282,72
18,1900,726,158.161,257876,28,28,999,999,121.266,228.484,0,255,64
19,2258,922,140.501,273238,28,28,847,847,121.736,227.366,0,237,59
20,2602,938,132.63,299325,27,27,795,795,120.652,237.595,0,207,50
21,3186,910,123.84,347333,27,27,679,679,121.11,255.835,0,173,41
22,2017,634,88.062,159530,16,16,386,386,40.8785,101.972,0,128,28
