depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,21,28,21,28,21,28,0.0002627,0.0082195,0,21,13,6,6
1,2,1,21,28,21,28,21,28,0.0003051,0.007528,0,21,13,6,6
2,2,0,19,25.5,16,22,22,22,0.0006404,0.0127447,0,19,11,5,5
3,4,0,17,23,14,14,22,22,0.0007997,0.0215166,0,17,10,4,4
4,8,0,14.75,20.125,9,9,22,22,0.0013211,0.0371883,0,14,8,3,3
5,16,0,13.375,18.3125,9,9,22,22,0.00227,0.0679345,0,13,7,2,2
6,32,0,12.125,16.5938,7,7,22,22,0.0040404,0.121984,0,12,6,2,2
7,32,0,12.5,17,7,7,22,22,0.0033398,0.107944,0,12,7,2,2
8,28,0,12.2143,16.6429,8,8,21,21,0.0028438,0.0946931,0,12,6,2,2
9,38,0,10.2368,14.1053,5,5,17,17,0.0029615,0.106321,0,10,5,1,1
10,42,0,8.28571,11.5,3,3,17,17,0.0022046,0.0937424,0,8,4,0,0
11,22,0,6.72727,9.45455,5,5,10,10,0.0007616,0.0379919,0,6,3,0,0
12,42,11,6.83871,9.6129,5,5,10,10,0.0011661,0.0573288,0,6,3,0,0
13,56,0,6.75,9.48214,3,3,10,10,0.0021022,0.100781,0,6,3,0,0
14,74,10,6.73438,9.45312,3,3,10,10,0.0023191,0.115533,0,6,3,0,0
15,82,15,6.40299,8.98507,3,3,10,10,0.0022673,0.112417,0,6,2,0,0
16,90,9,6.04938,8.48148,3,3,10,10,0.0023993,0.127416,0,6,2,0,0
17,90,7,5.61446,7.87952,3,3,10,10,0.0020672,0.119508,0,5,2,0,0
18,94,9,5.37647,7.52941,3,3,8,8,0.0019402,0.119679,0,5,2,0,0
19,86,5,5.18519,7.25926,3,3,8,8,0.0016836,0.108066,0,5,2,0,0
20,90,8,5.02439,7.0122,3,3,8,8,0.0016261,0.105924,0,5,2,0,0
21,82,4,5.11538,7.15385,3,3,8,8,0.0016804,0.10299,0,5,2,0,0
22,72,0,4.94444,6.91667,3,3,7,7,0.0013973,0.0889878,0,4,1,0,0
23,80,7,4.72603,6.58904,3,3,7,7,0.001211,0.0867722,0,4,1,0,0
24,82,11,4.52113,6.28169,3,3,7,7,0.0009803,0.0802861,0,4,1,0,0
25,80,9,4.71831,6.57746,3,3,7,7,0.0012493,0.0830094,0,4,1,0,0
26,82,6,4.60526,6.40789,3,3,5,7,0.0011378,0.0862578,0,4,1,0,0
27,78,2,4.55263,6.32895,3,3,5,5,0.0010671,0.0834611,0,4,1,0,0
28,76,0,4.18421,5.77632,3,3,5,5,0.0008325,0.0759915,0,4,1,0,0
29,56,0,4.21429,5.82143,3,3,5,5,0.0006109,0.0556656,0,4,1,0,0
30,46,0,4.26087,5.8913,3,3,5,5,0.0005461,0.0472995,0,4,1,0,0
31,38,0,4.15789,5.73684,3,3,5,5,0.0003887,0.0375076,0,4,1,0,0
32,30,0,3.86667,5.3,3,3,5,7,0.0002338,0.0275864,0,3,1,0,0
33,20,0,3.7,5.05,3,3,5,7,0.000121,0.0175592,0,3,1,0,0
34,12,0,3.33333,4.5,3,3,5,7,3.32e-05,0.0094129,0,3,1,0,0
35,4,0,3,4,3,3,3,4,0,0.0027776,0,3,1,0,0
