depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,82,91,82,91,82,91,0.0013875,0.0293219,0,82,56
1,2,0,100.5,226,89,89,112,124,0.0036598,0.0637179,0,100,75
2,4,0,74,337,35,35,116,131,0.005254,0.0957185,0,74,53
3,8,0,69.75,637,17,17,131,131,0.0087035,0.173326,0,69,50
4,16,1,55.5625,1028,9,9,156,156,0.0118168,0.268982,0,59,43
5,30,7,47.1667,1616,5,5,183,184,0.0208982,0.45829,0,61,45
6,46,11,43.6957,2302,9,9,160,168,0.0277146,0.615446,0,57,41
7,70,20,36.6857,2942,3,3,167,167,0.0362806,0.806536,0,51,36
8,94,33,35.883,3848,5,5,166,179,0.04671,1.05545,0,55,38
9,118,37,37.0763,5039,3,3,146,146,0.0581232,1.3174,0,54,38
10,160,33,38.4062,7096,3,3,131,137,0.0786402,1.81339,0,48,33
11,242,66,32.5826,9211,3,3,121,121,0.100131,2.31032,0,44,30
12,332,91,31.244,12027,3,3,146,146,0.130375,3.01894,0,43,29
13,432,118,30.0023,15108,3,3,153,153,0.164749,3.71574,0,41,27
14,552,156,27.2373,17611,3,3,161,161,0.185419,4.27092,0,37,25
15,642,175,25.8692,19596,3,3,112,112,0.203221,4.69225,0,35,23
16,664,179,24.8765,19506,3,3,121,121,0.202257,4.60645,0,34,21
17,718,204,22.8621,19384,3,3,102,102,0.200119,4.59138,0,31,20
18,756,217,20.7037,18638,3,3,120,120,0.184671,4.31783,0,29,18
19,728,214,19.1236,16653,3,3,115,115,0.160407,3.57994,0,27,16
20,728,228,16.8091,14759,3,3,100,100,0.135314,3.11187,0,24,14
21,652,210,15.1058,11903,3,3,114,114,0.105927,2.49518,0,22,13
22,634,214,13.3438,10267,3,3,73,73,0.088088,2.1212,0,20,11
23,622,220,11.91,9026,3,3,72,72,0.0738006,1.86636,0,18,10
24,608,215,10.9474,8117,3,3,64,64,0.0650354,1.66215,0,16,9
25,556,198,10.0737,6945,3,3,59,59,0.05241,1.38154,0,15,8
26,492,170,9.40041,5790,3,3,58,59,0.0417057,1.13717,0,14,7
27,388,149,8.25773,4040,3,3,44,47,0.027938,0.787223,0,13,7
28,346,133,7.91618,3488,3,3,46,46,0.0234674,0.727448,0,12,6
29,300,112,7.89667,3038,3,3,40,40,0.0195883,0.621963,0,12,6
30,202,77,7.0396,1843,3,3,31,31,0.0116851,0.37276,0,11,5
31,126,48,6.03175,992,3,3,22,22,0.0059681,0.198512,0,9,4
32,118,45,5.61017,867,3,3,28,28,0.0048755,0.166545,0,9,4
33,98,41,4.5102,591,3,3,23,23,0.0029582,0.1145,0,7,3
34,74,32,4.52703,455,3,3,22,22,0.0022464,0.0876507,0,7,3
35,58,24,3.56897,284,3,3,18,18,0.0010917,0.0535622,0,6,2
36,38,15,3.31579,173,3,3,15,15,0.0005728,0.0327588,0,5,2
37,16,6,3.25,73,3,3,11,11,0.0002163,0.0128569,0,5,2
38,10,4,3,42,3,3,7,10,0.0001272,0.0076432,0,5,2
39,2,0,6,17,5,7,7,7,5.55e-05,0.0024637,0,6,2
40,2,0,5,14,5,5,5,7,3.75e-05,0.0020565,0,5,2
41,2,0,3,8,3,3,3,4,0,0.0012628,0,3,1
