depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,940,323,940,323,940,323,0.488024,0.72994,0,940,117,415,415
1,2,0,550.5,240.5,422,180,679,679,0.893488,1.08086,43,412,74,173,146
2,4,0,299.25,158.25,158,150,467,467,0.597334,0.769152,31,189,42,66,45
3,8,1,219.857,128.286,128,94,465,465,0.525518,0.723532,23,127,34,43,31
4,14,4,171.5,107.5,64,64,341,341,0.434108,0.586175,23,64,27,27,11
5,20,4,111.188,79.8125,49,49,246,246,0.272259,0.420006,16,42,19,11,4
6,32,8,83.625,63.8333,41,41,193,193,0.200021,0.349833,12,29,14,6,1
7,48,16,65.5312,54.4375,17,17,151,151,0.200404,0.34063,10,20,11,2,1
8,64,21,52.6512,45.8837,9,9,108,108,0.10709,0.226073,8,12,9,1,0
9,86,24,40.8065,36.5806,5,5,117,117,0.12998,0.281499,7,11,7,1,0
10,118,32,31.2326,29.2558,5,5,89,89,0.0713585,0.226115,5,8,5,0,0
11,168,58,25.1909,24.3727,5,5,83,83,0.0463466,0.18003,4,5,4,0,0
12,212,83,21.9535,21.814,5,5,83,83,0.030112,0.155744,4,3,4,0,0
13,252,102,19.0133,19.4133,5,5,61,61,0.0478169,0.193401,3,3,3,0,0
14,298,123,16.3943,17.1486,5,5,45,45,0.0269249,0.148132,3,2,3,0,0
15,330,135,14.4974,15.4872,5,5,34,34,0.0205086,0.13947,2,2,2,0,0
16,366,130,11.7373,12.8602,5,5,27,27,0.0211591,0.17298,2,2,2,0,0
17,452,177,10.0436,11.2218,5,5,19,19,0.0130596,0.151651,2,1,1,0,0
18,474,153,7.80997,8.93146,5,5,11,11,0.0079594,0.141789,2,1,1,0,0
19,318,0,5,6,5,5,5,6,0.0126954,0.157265,2,2,1,0,0
