depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,37,45,37,45,37,45,0.0012885,0.0175994,0,37,9
1,2,1,18.5,45,37,45,37,45,0.0011705,0.012119,0,37,9
2,2,0,34,82,30,36,38,38,0.002736,0.0248266,0,34,8
3,4,0,32,154,27,27,41,41,0.00398179,0.0415985,0,32,7
4,8,0,27.625,265,19,19,38,38,0.00730999,0.0658349,0,27,6
5,16,0,25,479,17,17,38,38,0.0129123,0.127119,0,25,5
6,32,0,23.25,894,17,17,38,38,0.0181977,0.199908,0,23,5
7,64,0,20.75,1600,9,9,38,38,0.029964,0.343084,0,20,4
8,128,0,18.4375,2836,9,9,30,30,0.0476278,0.581658,0,18,4
9,240,0,15.6,4446,9,9,31,31,0.0690614,0.89867,0,15,3
10,206,0,13.7621,3418,5,5,30,30,0.0399416,0.64105,0,13,3
11,126,0,13.6667,2074,5,5,30,30,0.0242817,0.390279,0,13,3
12,192,47,10.4948,2422,5,5,30,30,0.0289405,0.467733,0,13,3
13,246,22,12.374,3657,5,5,26,26,0.04204,0.696705,0,13,3
14,404,67,11.4084,5537,5,5,26,26,0.067811,1.07905,0,13,3
15,598,49,12.5535,9019,5,5,26,26,0.107293,1.72884,0,13,3
16,964,182,11.1961,12985,5,5,26,26,0.158642,2.52433,0,13,3
17,1388,268,10.9409,18288,5,5,26,26,0.229131,3.70589,0,13,3
18,1978,343,10.6739,25416,5,5,26,26,0.280317,4.83486,0,12,2
19,2654,376,10.309,32921,5,5,26,26,0.341275,6.74654,0,12,2
20,3446,432,9.8224,40769,5,5,22,22,0.388193,8.33342,0,11,2
21,4334,455,9.50069,49671,5,5,22,22,0.442342,10.2151,0,10,2
22,5276,459,9.192,58516,5,5,22,22,0.503935,12.0725,0,10,2
23,6168,416,8.91894,66335,5,5,22,22,0.619155,15.526,0,9,2
24,6868,343,8.65434,71631,5,5,22,22,0.558473,14.479,0,9,1
25,7314,261,8.44791,74461,5,5,22,22,0.545021,14.9517,0,8,1
26,7534,198,8.26387,75018,5,5,22,22,0.53632,15.1896,0,8,1
27,7632,145,8.14832,74916,5,5,22,22,0.531283,16.1415,0,8,1
28,7318,97,8.02733,70756,5,5,22,22,0.467887,13.803,0,8,1
29,6896,68,7.94084,65943,5,5,22,22,0.42395,12.7625,0,8,1
30,6454,49,7.86086,61092,5,5,22,22,0.386135,11.8022,0,7,1
31,6134,39,7.78187,57476,5,5,21,21,0.364679,11.1222,0,7,1
32,5946,28,7.70585,55161,5,5,21,21,0.351308,11.0505,0,7,1
33,5714,20,7.64561,52601,5,5,21,21,0.323216,10.4159,0,7,1
34,5338,14,7.6109,48907,5,5,21,21,0.295867,9.68496,0,7,1
35,5006,12,7.5867,45708,5,5,21,21,0.27116,9.21662,0,7,1
36,4720,12,7.55191,42886,5,5,18,18,0.244654,8.59809,0,7,1
37,4472,12,7.54092,40562,5,5,18,18,0.237908,8.28862,0,7,1
38,4248,12,7.52472,38437,5,5,18,18,0.223168,7.85279,0,7,1
39,4014,12,7.51993,36287,5,5,18,18,0.223599,7.94178,0,7,1
40,3748,12,7.46051,33636,5,5,18,18,0.192624,7.00981,0,7,1
41,3510,12,7.42735,31367,5,5,18,18,0.183057,6.53684,0,7,1
42,3316,12,7.39445,29512,5,5,18,18,0.16746,6.23001,0,7,1
43,3128,12,7.36445,27734,5,5,18,18,0.155134,5.90793,0,7,1
44,2980,11,7.33523,26331,5,5,18,18,0.143505,5.54026,0,7,1
45,2864,11,7.32088,25261,5,5,18,18,0.135341,5.31878,0,7,1
46,2770,10,7.30903,24393,5,5,18,18,0.138187,5.36963,0,7,1
47,2688,8,7.30394,23657,5,5,18,18,0.126984,5.34165,0,7,1
48,2590,8,7.28378,22739,5,5,18,18,0.12264,5.19056,0,7,1
49,2428,7,7.28048,21309,5,5,18,18,0.11442,4.97551,0,7,1
50,2264,6,7.28224,19883,5,5,18,18,0.105472,4.71467,0,7,1
51,2042,6,7.2811,17928,5,5,18,18,0.0972319,5.44822,0,7,1
52,1822,6,7.29748,16030,5,5,18,18,0.0877588,4.96847,0,7,1
53,1566,5,7.31034,13797,5,5,18,18,0.0776104,4.32178,0,7,1
54,1366,4,7.33529,12066,5,5,18,18,0.0680179,3.83296,0,7,1
55,1174,5,7.38075,10428,5,5,18,18,0.0622553,3.43606,0,7,1
56,1012,2,7.45455,9071,5,5,18,18,0.0539148,2.98864,0,7,1
57,868,2,7.51382,7837,5,5,18,18,0.0472794,2.59917,0,7,1
58,748,1,7.54947,6776,5,5,18,18,0.0434407,2.20776,0,7,1
59,628,1,7.68949,5788,5,5,18,18,0.0394065,1.85887,0,7,1
60,546,0,7.79487,5095,5,5,18,18,0.0387849,1.60117,0,7,1
61,476,0,7.91597,4504,5,5,18,18,0.0366769,1.38861,0,7,1
62,426,0,8.03286,4084,5,5,18,18,0.0377461,1.30502,0,8,1
63,384,0,8.14583,3727,5,5,18,18,0.0308827,1.10275,0,8,1
64,346,0,8.28324,3409,5,5,18,18,0.0302531,0.992651,0,8,1
65,318,0,8.39623,3171,5,5,18,18,0.0302761,0.919258,0,8,1
66,290,0,8.53103,2933,5,5,18,18,0.0456091,1.31905,0,8,1
67,270,0,8.64444,2763,5,5,18,18,0.0382553,1.0117,0,8,1
68,258,0,8.72093,2661,5,5,18,18,0.0352555,0.951646,0,8,1
69,246,0,8.80488,2559,5,5,18,18,0.0258731,0.723451,0,8,1
70,236,0,8.89831,2479,5,5,18,18,0.0251502,0.663741,0,8,1
71,232,0,9,2459,5,5,18,18,0.0276981,0.664945,0,9,1
72,230,2,8.76087,2364,5,5,18,18,0.0245142,0.616517,0,8,1
73,238,11,8.39076,2333,5,5,18,18,0.0245597,0.634752,0,8,1
74,244,14,8.25,2344,5,5,18,18,0.0227657,0.622964,0,8,1
75,248,22,7.87097,2271,5,5,18,18,0.0190084,0.599054,0,8,1
76,248,23,7.6129,2198,5,5,18,18,0.0193677,0.548259,0,8,1
77,246,15,7.63821,2186,5,5,18,18,0.0176179,0.545252,0,8,1
78,246,12,7.59756,2174,5,5,18,18,0.0166959,0.513954,0,7,1
79,242,10,7.56198,2127,5,5,18,18,0.016061,0.490412,0,7,1
80,236,9,7.51695,2061,5,5,18,18,0.0160988,0.472981,0,7,1
81,230,7,7.4913,2001,5,5,18,18,0.0159337,0.470497,0,7,1
82,224,4,7.51339,1953,5,5,18,18,0.014568,0.433044,0,7,1
83,218,3,7.49083,1893,5,5,11,11,0.0152947,0.427161,0,7,1
84,212,3,7.49528,1841,5,5,11,11,0.0137173,0.403116,0,7,1
85,208,2,7.52885,1813,5,5,11,11,0.0140156,0.512267,0,7,1
86,200,2,7.51,1738,5,5,11,11,0.0128014,0.501389,0,7,1
87,184,0,7.54348,1605,5,5,11,11,0.0101958,0.434559,0,7,1
88,168,0,7.54762,1465,5,5,11,11,0.00879012,0.395043,0,7,1
89,154,0,7.5974,1352,5,5,11,11,0.00740209,0.359349,0,7,1
90,146,0,7.58904,1281,5,5,11,11,0.0071162,0.337909,0,7,1
91,138,0,7.57971,1210,5,5,11,11,0.0064399,0.314299,0,7,1
92,132,0,7.57576,1157,5,5,11,11,0.00645041,0.307534,0,7,1
93,124,0,7.56452,1086,5,5,11,11,0.0057431,0.274292,0,7,1
94,116,0,7.55172,1015,5,5,11,11,0.0061922,0.262289,0,7,1
95,110,0,7.54545,962,5,5,11,11,0.0057525,0.252391,0,7,1
96,104,0,7.53846,909,5,5,11,11,0.00603311,0.30243,0,7,1
97,96,0,7.52083,838,5,5,11,11,0.0056377,0.287723,0,7,1
98,90,0,7.51111,785,5,5,11,11,0.00452641,0.235319,0,7,1
99,88,0,7.52273,768,5,5,11,11,0.00484871,0.229644,0,7,1
100,78,0,7.48718,679,5,5,11,11,0.00374019,0.19569,0,7,1
101,72,0,7.47222,626,5,5,11,11,0.0036339,0.18004,0,7,1
102,70,0,7.48571,609,5,5,11,11,0.00361331,0.171893,0,7,1
103,60,0,7.43333,520,5,5,11,11,0.00386851,0.147522,0,7,1
104,58,0,7.44828,503,5,5,11,11,0.00279108,0.136216,0,7,1
105,56,0,7.46429,486,5,5,11,11,0.0030217,0.133419,0,7,1
106,48,0,7.41667,415,5,5,11,11,0.0025192,0.118521,0,7,1
107,46,0,7.43478,398,5,5,11,11,0.0023572,0.106561,0,7,1
108,42,0,7.42857,363,5,5,11,11,0.00213471,0.0975966,0,7,1
109,38,0,7.42105,328,5,5,11,11,0.0019248,0.0978836,0,7,1
110,34,0,7.41176,293,5,5,11,11,0.0016755,0.0817465,0,7,1
111,32,0,7.4375,276,5,5,11,11,0.00170789,0.0793186,0,7,1
112,26,0,7.38462,223,5,5,11,11,0.0015649,0.0620099,0,7,1
113,24,0,7.41667,206,5,5,11,11,0.00118779,0.0565941,0,7,1
114,22,0,7.45455,189,5,5,11,11,0.0010221,0.052685,0,7,1
115,18,0,7.44444,154,5,5,11,11,0.0010004,0.044741,0,7,1
116,16,0,7.5,137,5,5,11,11,0.000761596,0.0394165,0,7,1
117,14,0,7.57143,120,5,5,11,11,0.000646896,0.0354778,0,7,1
118,10,0,8,90,5,5,11,12,0.000522399,0.0264864,0,8,1
119,10,0,8,90,5,5,11,12,0.000581198,0.0297361,0,8,1
120,10,0,7.4,84,5,5,11,12,0.000439903,0.0257514,0,7,1
121,6,0,7,48,5,5,11,12,0.0002194,0.0127169,0,7,1
122,4,0,6.5,30,5,5,11,12,0.0001581,0.0097304,0,6,1
123,2,0,8,18,5,5,11,12,0.0001145,0.0071263,0,8,1
