depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,9,13,9,13,9,13,0.0001655,0.0081653,0,9,4,0,0
1,2,1,9,13,9,13,9,13,0.0002075,0.0035465,0,9,4,0,0
2,2,0,9,13,9,9,9,13,0.0002945,0.0051339,0,9,4,0,0
3,4,0,9,13,9,9,9,13,0.0006841,0.0116707,0,9,4,0,0
4,8,0,8.5,12.25,7,7,9,10,0.0009732,0.0196482,0,8,3,0,0
5,16,0,8.25,11.875,5,5,9,9,0.0021248,0.0379483,0,8,3,0,0
6,32,0,8.25,11.875,5,5,9,9,0.0041014,0.0807394,0,8,3,0,0
7,64,0,7.5,10.75,5,5,9,9,0.0074916,0.125955,0,7,3,0,0
8,128,0,6.25,8.875,3,3,9,9,0.0090538,0.180204,0,5,2,0,0
9,198,0,5.50505,7.75758,3,3,9,9,0.010043,0.209943,1,4,2,0,0
10,38,0,7.26316,10.3947,5,5,9,10,0.0011883,0.0286651,2,2,3,0,0
11,32,3,7,10,3,3,9,9,0.0007553,0.020075,2,2,3,0,0
12,42,3,6.53846,9.30769,3,3,9,9,0.0010165,0.0264603,2,2,2,0,0
13,52,2,6.08,8.62,3,3,9,9,0.0014065,0.0355064,2,2,2,0,0
14,62,8,6.62963,9.44444,3,3,9,9,0.0026508,0.0688334,1,2,2,0,0
15,82,6,6.73684,9.60526,3,4,9,9,0.0036165,0.0888755,1,2,2,0,0
16,108,14,6.3617,9.04255,3,3,9,9,0.0035941,0.0905609,2,2,2,0,0
17,132,20,6.55357,9.33036,3,3,9,9,0.0041067,0.106332,2,2,2,0,0
18,150,22,6.42188,9.13281,3,3,7,7,0.0035181,0.0936498,2,2,2,0,0
19,174,24,6.49333,9.24,3,3,7,7,0.0039967,0.108267,2,2,2,0,0
20,200,28,6.27907,8.9186,3,3,7,7,0.0045543,0.120839,2,2,2,0,0
21,218,27,6.15183,8.72775,3,3,7,7,0.0051385,0.139183,1,2,2,0,0
22,222,26,5.90816,8.36224,3,3,7,7,0.0047315,0.130361,1,2,2,0,0
23,134,15,5.2521,7.37815,3,3,7,7,0.0021528,0.0681507,1,1,2,0,0
24,116,9,5,7,3,3,7,7,0.0016239,0.0533287,1,1,2,0,0
25,108,6,4.70588,6.55882,3,3,7,7,0.001415,0.0484754,1,1,1,0,0
26,76,1,4.6,6.4,3,3,7,7,0.001026,0.0347665,1,1,1,0,0
27,54,0,4.25926,5.88889,3,3,7,7,0.0006964,0.0241502,1,1,1,0,0
28,46,0,3.91304,5.36957,3,3,7,7,0.0005713,0.019278,2,1,1,0,0
29,24,0,3.66667,5,3,3,5,5,0.0002641,0.0094191,2,1,1,0,0
30,14,0,3.71429,5.07143,3,3,5,7,0.0001608,0.0056813,2,1,1,0,0
31,10,0,3.6,4.9,3,3,5,5,0.0001148,0.0039428,2,1,1,0,0
32,6,0,3.33333,4.5,3,3,5,7,7.24e-05,0.0023087,2,1,1,0,0
33,2,0,3,4,3,3,3,4,2.1e-05,0.0006939,2,1,1,0,0
