depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,324,363,324,363,324,363,0.106873,0.210527,0,324,96,17,17,0
1,2,0,360,417.5,342,342,378,438,0.223567,0.397287,0,360,111,19,19,0
2,4,0,299.25,341.25,110,110,422,422,0.303827,0.587159,0,299,88,13,13,0
3,8,0,323.25,364.875,116,116,610,610,0.852441,1.48665,0,323,95,16,16,0
4,16,0,332,375.125,54,54,670,670,1.92794,3.26269,0,332,101,17,17,0
5,32,2,291.967,331.967,23,23,922,922,3.76442,6.21838,0,291,90,16,16,0
6,60,9,295.431,335.353,19,19,1284,1544,5.97066,9.67613,0,295,89,16,16,0
7,102,17,301.753,340.635,17,17,1248,1248,10.1655,16.4085,0,301,90,17,17,0
8,170,25,266.766,300.497,5,5,1175,1286,14.6477,23.8415,0,266,79,13,13,0
9,290,58,239.172,272.289,5,5,1238,1238,19.6696,32.8031,0,239,71,11,11,0
10,464,113,227.915,258.165,5,5,1108,1108,26.6858,45.4987,0,227,66,10,10,0
11,700,166,217.764,247.217,5,5,1286,1286,39.2692,66.5201,0,217,63,9,9,0
12,1016,259,212.12,239.863,5,5,1582,1582,54.5664,91.9603,0,212,62,9,9,0
13,1436,340,197.102,223.904,5,5,1912,1912,70.9756,120.441,0,197,57,8,8,0
14,2104,548,188.683,213.197,5,5,2013,2013,94.1235,161.434,0,188,54,7,7,0
15,2940,753,177.43,199.963,5,5,2021,2021,119.211,208.178,0,177,50,6,6,0
16,4000,1018,168.075,188.82,5,5,1698,1698,148.81,264.286,0,168,47,6,6,0
17,5258,1363,165.015,185.038,5,5,1430,1430,187.371,335.972,0,165,46,5,5,0
18,6726,1715,159.034,177.545,5,5,1724,1724,223.525,408.049,0,159,43,5,5,0
19,7652,1877,156.266,174.555,5,5,1530,1530,245.544,456.379,0,156,42,5,5,0
20,9078,2284,151.1,168.55,5,5,1749,1749,270.313,509.245,0,151,41,4,4,0
21,10258,2559,142.071,158.855,5,5,1824,1824,284.458,538.461,0,142,38,4,4,0
22,4435,1023,158.465,179.018,5,5,1373,1373,160.737,289.119,0,158,44,4,4,0
