depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,13,18,13,18,13,18,0.0003381,0.0086472,0,13,7,2,2
1,2,1,12,17,12,17,12,17,0.000153,0.0037032,0,12,6,1,1
2,2,0,11,15.5,10,12,12,14,0.0002939,0.0061061,0,11,5,1,1
3,4,0,11.5,16.25,10,10,14,14,0.0006692,0.0153738,0,11,5,1,1
4,8,0,11.625,16.5,9,9,14,14,0.001562,0.0306719,0,11,5,0,0
5,16,0,11,15.625,7,7,14,14,0.0025574,0.0531312,0,11,5,0,0
6,26,0,10.6923,15.1538,7,7,14,14,0.0036833,0.0781099,0,10,5,0,0
7,42,0,9.47619,13.3571,7,7,12,12,0.0053183,0.10721,1,9,4,0,0
8,56,0,8.23214,11.5893,5,5,12,12,0.0059369,0.122544,1,7,3,0,0
9,66,0,7.21212,10.1818,5,5,12,12,0.0052621,0.109461,1,6,3,0,0
10,70,0,6.64286,9.34286,3,3,12,12,0.0045965,0.103911,1,5,2,0,0
11,60,0,7.46667,10.5,3,3,12,12,0.0018618,0.0563806,2,2,3,0,0
12,74,4,7.3,10.2571,3,3,12,12,0.0018994,0.05947,2,2,3,0,0
13,96,6,7.1,9.98889,3,3,12,12,0.0024906,0.0761075,2,2,3,0,0
14,134,3,6.80153,9.55725,3,3,12,12,0.0039102,0.113729,2,2,3,0,0
15,198,11,6.2246,8.74332,3,3,12,12,0.0050202,0.150361,2,2,2,0,0
16,274,20,6.08268,8.55906,3,3,12,12,0.0069642,0.200969,1,2,2,0,0
17,354,39,5.84762,8.2381,3,3,12,12,0.0079955,0.240454,1,2,2,0,0
18,412,62,5.74857,8.1,3,3,10,10,0.0078749,0.252725,1,2,2,0,0
19,458,61,5.61965,7.91688,3,3,10,10,0.0087963,0.28651,1,1,2,0,0
20,502,90,5.52184,7.77427,3,3,10,10,0.0081661,0.281724,1,1,2,0,0
21,526,94,5.38194,7.56944,3,3,10,10,0.007819,0.280065,1,1,2,0,0
22,532,85,5.33781,7.50559,3,3,9,9,0.0083074,0.292532,1,1,2,0,0
23,538,87,5.08869,7.13304,3,3,9,9,0.0075275,0.284677,1,1,2,0,0
24,550,74,4.96218,6.94328,3,3,7,7,0.0076216,0.286174,1,1,1,0,0
25,556,58,4.75904,6.63855,3,3,7,7,0.0078673,0.28919,1,1,1,0,0
26,556,49,4.7002,6.5503,3,3,7,7,0.0076576,0.292913,1,1,1,0,0
27,586,46,4.51852,6.27778,3,3,7,7,0.0077194,0.295767,1,1,1,0,0
28,612,35,4.33795,6.00693,3,3,7,7,0.0081777,0.308925,1,1,1,0,0
29,590,28,4.28114,5.92171,3,3,7,7,0.007952,0.303402,1,1,1,0,0
30,546,31,4.20777,5.81165,3,3,7,7,0.0069629,0.268381,1,1,1,0,0
31,496,18,4.22594,5.83891,3,3,7,7,0.0065132,0.255006,1,1,1,0,0
32,464,17,4.14541,5.71812,3,3,7,7,0.0061622,0.233874,1,1,1,0,0
33,422,10,4.0534,5.5801,3,3,7,7,0.0055167,0.209316,1,1,1,0,0
34,364,4,4.02778,5.54167,3,3,5,5,0.0048329,0.183189,1,1,1,0,0
35,312,5,4.02932,5.54397,3,3,5,5,0.0043762,0.164517,1,1,1,0,0
36,272,3,3.89219,5.33829,3,3,5,7,0.0034159,0.131815,1,1,1,0,0
37,200,0,3.94,5.41,3,3,5,7,0.0026353,0.0996867,1,1,1,0,0
38,152,0,3.65789,4.98684,3,3,5,5,0.0019259,0.0739277,1,1,1,0,0
39,94,0,3.74468,5.11702,3,3,5,5,0.0011932,0.0455247,1,1,1,0,0
40,54,0,3.81481,5.22222,3,3,5,7,0.0006378,0.0256192,1,1,1,0,0
41,38,0,3.78947,5.18421,3,3,5,5,0.0004701,0.0184147,1,1,1,0,0
42,26,0,3.84615,5.26923,3,3,5,5,0.0003247,0.0118005,1,1,1,0,0
43,16,0,4.25,5.875,3,3,5,7,0.0002019,0.0076845,1,1,1,0,0
44,14,0,3.71429,5.07143,3,3,5,7,0.0001594,0.0062276,1,1,1,0,0
45,8,0,3.5,4.75,3,3,5,5,9.44e-05,0.0035558,1,1,1,0,0
46,4,0,4,5.5,3,3,5,7,4.65e-05,0.0018795,2,1,1,0,0
47,4,0,3,4,3,3,3,4,4.28e-05,0.0013904,2,1,1,0,0
