depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,95,109,95,109,95,109,0.0017936,0.0403123,0,95,69,55,55
1,2,0,110,124.5,102,102,118,135,0.004586,0.0594969,19,70,84,69,44
2,4,0,99.75,111,89,89,121,135,0.0072849,0.0952426,23,62,74,63,37
3,8,0,96,106.875,68,68,145,145,0.0109333,0.175542,15,70,71,60,44
4,16,0,93.8125,105.125,45,45,167,182,0.0228117,0.357924,14,70,70,59,43
5,32,2,85.3667,96.8,17,17,197,197,0.03704,0.593136,13,62,64,53,38
6,60,4,79.3214,89.4821,7,7,210,210,0.0656997,1.05061,12,60,59,49,37
7,112,19,76.8817,87.2903,10,10,207,222,0.10941,1.75986,10,61,57,47,38
8,186,29,71.9236,82.3057,7,7,273,273,0.178868,2.83091,9,58,54,43,35
9,314,54,66.3077,75.7231,3,3,261,261,0.258534,4.15131,10,52,49,40,32
10,510,98,63.6068,72.6286,3,3,259,259,0.396001,6.24328,9,50,47,38,30
11,740,153,61.925,71.0545,3,3,244,244,0.558291,8.7228,9,50,45,36,29
12,1100,242,57.1538,65.648,3,3,333,333,0.733358,11.5819,8,46,41,33,27
13,1438,323,55.3704,63.8404,3,3,260,260,0.897365,14.2922,9,44,40,31,25
14,1828,443,53.6729,61.8274,3,3,250,250,1.0998,17.4826,8,43,38,30,25
15,2020,502,52.4881,60.4242,3,3,244,244,1.16437,18.3784,8,41,37,29,24
16,2162,527,50.6844,58.5425,3,3,258,258,1.22227,19.3035,8,40,36,28,23
17,2278,597,49.5027,57.1237,3,3,269,269,1.22583,19.3715,8,40,35,27,23
18,2282,620,48.7064,56.3261,3,3,199,199,1.15482,18.1077,8,38,34,27,22
19,1932,512,49.3049,56.9331,3,3,225,225,0.997596,15.5489,9,38,35,27,22
20,1716,437,47.5098,54.9453,3,3,207,207,0.859383,13.3123,9,36,33,26,21
21,1428,380,46.6908,54.1574,3,3,188,188,0.673994,10.4329,9,35,32,25,20
22,1312,385,44.507,51.6882,3,3,202,202,0.553566,8.49201,9,33,31,23,18
23,1122,326,42.2839,49.0704,3,3,203,203,0.443024,6.86667,9,31,29,22,18
24,590,198,39.5816,45.9745,3,3,182,182,0.191919,2.91856,10,27,27,20,15
25,502,174,37.4055,43.6037,3,3,171,171,0.147424,2.24069,9,25,25,19,14
26,442,165,34.8303,40.9675,3,3,153,153,0.112309,1.7308,9,23,23,17,13
27,398,154,32.2049,37.7664,3,3,144,144,0.0882065,1.365,9,21,21,15,11
28,364,134,29.9478,35.1696,3,3,111,111,0.0743767,1.15726,8,19,19,14,10
29,324,133,28.1099,32.9581,3,3,100,100,0.0587626,0.920425,8,18,18,13,9
30,284,110,24.7644,29.2011,3,3,118,118,0.0456665,0.713989,7,15,15,11,8
31,266,107,24.1509,28.4654,3,3,153,153,0.0410276,0.646584,7,15,15,10,8
32,238,98,20.9214,24.85,3,3,69,69,0.0267984,0.452667,6,12,12,8,5
33,212,88,19.0161,22.75,3,3,60,60,0.0198559,0.337971,6,10,11,7,4
34,202,87,18.7652,22.1565,3,3,94,94,0.0197638,0.338308,5,11,11,7,5
35,182,81,16.396,19.6337,3,3,60,60,0.0126455,0.224303,5,8,9,5,3
36,174,77,13.8454,16.8866,3,3,51,51,0.0097471,0.179221,4,7,7,4,2
37,166,74,12.8152,16.0761,3,3,47,47,0.0086115,0.167035,4,7,6,3,2
38,158,74,11.5238,14.7857,3,3,43,43,0.0070423,0.140744,4,6,6,2,1
39,152,70,10.0244,13.0244,3,3,39,39,0.0054156,0.118527,3,5,5,2,1
40,134,65,8.94203,11.6087,3,3,38,38,0.0038807,0.0894338,3,4,4,1,1
41,126,60,7.28788,9.77273,3,3,21,21,0.002547,0.0688177,2,3,3,0,0
42,106,52,6.07407,8.22222,3,3,17,17,0.0015131,0.0473678,2,3,2,0,0
43,90,42,5.97917,8,3,3,22,22,0.0018043,0.0508401,1,3,2,0,0
44,70,33,5.18919,7.05405,3,3,13,13,0.0009362,0.0297187,1,2,2,0,0
45,42,19,4.91304,6.73913,3,3,9,10,0.0005386,0.0178109,1,2,1,0,0
46,34,16,4.55556,6.27778,3,3,7,7,0.0003721,0.0142692,1,2,1,0,0
47,22,10,4.5,6.25,3,3,9,9,0.0003283,0.0104574,1,3,1,0,0
48,18,8,4,5.4,3,3,9,9,0.0002215,0.007742,1,2,1,0,0
49,6,3,3.66667,5,3,3,5,5,5.42e-05,0.0019456,1,2,1,0,0
50,4,2,3,4,3,3,3,4,2.62e-05,0.0012853,1,2,1,0,0
