depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,90,102,90,102,90,102,0.0014223,0.0306753,0,90,62,50,50
1,2,0,98,110.5,97,99,99,110,0.0035502,0.0498271,14,72,73,61,44
2,4,0,82.25,96,61,61,118,134,0.006041,0.0830997,16,57,60,47,32
3,8,0,70.5,83.375,26,26,124,143,0.0079639,0.116815,18,40,51,38,20
4,16,0,57.8125,69.3125,11,11,113,131,0.0123283,0.189963,12,37,40,29,18
5,32,5,61.6667,73,7,7,147,168,0.0260539,0.420574,8,48,44,33,26
6,54,10,59.5227,70.8864,3,3,181,181,0.040205,0.640185,8,47,43,31,25
7,88,19,59.0725,70.1739,5,5,142,164,0.0568195,0.92136,10,44,42,31,23
8,138,28,56.7727,67.2909,3,3,163,180,0.0883639,1.43315,9,44,40,29,24
9,218,46,54.814,65.2849,3,3,160,162,0.126998,2.04203,10,40,39,28,21
10,342,76,50.3346,59.6128,5,5,170,185,0.17911,2.85473,10,36,35,25,19
11,528,123,45.3086,54.1802,3,3,162,162,0.247345,3.94187,9,33,31,22,17
12,806,216,41.8525,49.9915,5,5,140,144,0.328133,5.29791,8,31,28,20,15
13,1176,335,39.9905,47.9132,3,3,148,166,0.442494,7.1795,8,29,26,18,14
14,1560,447,37.8895,45.5148,3,3,144,162,0.543325,8.87087,7,28,25,17,13
15,2068,599,35.7733,43.0463,3,3,136,136,0.651949,10.8027,7,25,23,16,12
16,2532,775,35.1571,42.2954,3,3,123,123,0.745107,12.3746,7,25,22,15,12
17,2934,889,33.7247,40.623,3,3,141,141,0.814718,13.4945,7,23,21,14,11
18,3368,1066,31.9023,38.5378,3,3,114,114,0.854878,14.1557,7,22,20,13,10
19,3536,1127,30.0714,36.3433,3,3,118,118,0.828012,14.3,7,20,18,12,9
20,3524,1172,28.2347,34.2449,3,3,108,108,0.72386,12.5901,7,18,17,11,8
21,3442,1208,26.6388,32.419,3,3,104,110,0.632453,11.1098,7,17,16,10,7
22,3248,1176,25.0179,30.5579,3,3,95,95,0.529488,9.36706,7,16,15,9,6
23,3082,1115,23.0813,28.3294,3,3,83,83,0.458948,8.13062,6,14,13,8,6
24,2900,1060,20.9777,25.8647,3,3,80,80,0.368181,6.59696,6,12,12,7,5
25,2744,1067,19.4144,23.9612,3,3,94,94,0.297346,5.42442,5,11,11,6,4
26,2448,967,17.786,21.9622,3,3,72,72,0.227508,4.24358,5,10,9,5,4
27,2272,909,16.1724,19.8951,3,3,58,58,0.178301,3.38232,5,9,8,5,3
28,1884,779,15.0425,18.4733,3,3,57,57,0.126768,2.38241,4,8,8,4,3
29,1504,609,13.8179,17.0034,3,3,45,45,0.0902707,1.7676,4,7,7,4,2
30,1014,432,13.2491,16.3265,3,3,40,40,0.0549084,1.08399,4,7,6,3,2
31,906,388,11.9575,14.7181,3,3,42,42,0.04008,0.828121,4,6,6,3,2
32,612,254,10.5168,13.0168,3,3,38,38,0.0239942,0.509144,3,5,5,2,1
33,444,192,8.6746,10.877,3,3,25,25,0.0119188,0.273188,3,4,4,1,1
34,274,121,7.04575,9.06536,3,3,25,25,0.0054068,0.138762,2,3,3,1,0
35,184,81,5.79612,7.65049,3,3,19,19,0.0027232,0.0805601,2,2,2,0,0
36,102,45,5.10526,6.82456,3,3,13,13,0.0014324,0.0421899,2,2,2,0,0
37,54,24,4.2,5.53333,3,3,9,9,0.0006802,0.0239029,1,2,1,0,0
38,16,7,5.44444,7.44444,3,3,7,7,0.0002256,0.005979,2,2,2,0,0
39,10,3,5,7,5,5,5,7,0.0001627,0.004729,1,2,2,0,0
40,10,3,3.28571,4.42857,3,3,5,7,6.37e-05,0.0027865,1,1,1,0,0
41,4,1,3,4,3,3,3,4,3.31e-05,0.0013713,1,1,1,0,0
