depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,20,27,20,27,20,27,0.0008138,0.0108088,0,20,7,0,0,0
1,2,1,20,27,20,27,20,27,0.0004756,0.0055247,0,20,7,0,0,0
2,2,0,21.5,29,20,23,23,27,0.0009931,0.013028,0,21,7,0,0,0
3,4,0,20.25,27.25,18,18,23,27,0.0013999,0.021291,0,20,7,0,0,0
4,8,0,19,25.5,15,15,23,23,0.0028221,0.0449592,0,19,6,0,0,0
5,16,0,19,25.5,15,15,23,23,0.0055478,0.0892196,0,19,6,0,0,0
6,32,0,19,25.5,15,15,23,23,0.0105615,0.172941,0,19,6,0,0,0
7,64,0,18.25,24.5,15,15,20,20,0.018775,0.322543,0,18,6,0,0,0
8,128,0,15.5,20.75,12,12,20,20,0.0286469,0.551334,0,15,5,0,0,0
9,256,0,12.25,16.25,7,7,20,20,0.03863,0.82266,0,12,4,0,0,0
10,500,0,10.344,13.606,4,4,20,20,0.0526536,1.35574,0,10,3,0,0,1
11,412,0,8.40777,10.9466,4,4,20,20,0.025617,0.865617,0,8,2,0,0,2
12,48,0,8.0625,10.4167,7,7,10,10,0.0023287,0.0987664,0,8,2,0,0,2
13,62,11,7.82353,10.098,7,7,10,10,0.0023611,0.10476,0,7,2,0,0,2
14,88,23,7.69231,9.92308,7,7,10,10,0.0028944,0.132068,0,7,2,0,0,2
15,114,11,7.23301,9.31068,4,4,10,10,0.0040979,0.193928,0,7,2,0,0,2
16,148,6,6.91549,8.88732,4,4,10,10,0.0051294,0.254334,0,6,1,0,0,1
17,170,5,6.63636,8.51515,4,4,10,10,0.0051877,0.284095,0,6,1,0,0,1
18,180,0,6.33333,8.11111,4,4,10,10,0.0058826,0.311337,0,6,1,0,0,1
19,170,0,6.02941,7.70588,4,4,10,10,0.0043083,0.249038,0,6,1,0,0,1
20,150,1,5.67114,7.22819,4,4,10,10,0.0030367,0.201578,0,5,1,0,0,1
21,124,0,5.30645,6.74194,4,4,7,9,0.0020097,0.154099,0,5,1,0,0,1
22,82,0,5.28049,6.70732,4,4,7,7,0.0012033,0.100108,0,5,1,0,0,1
23,50,0,5.5,7,4,4,7,7,0.0008951,0.0656119,0,5,1,0,0,1
24,36,0,5.33333,6.77778,4,4,7,9,0.0005504,0.0442725,0,5,1,0,0,1
25,20,0,6.1,7.8,4,4,7,9,0.0005003,0.0288178,0,6,1,0,0,1
26,14,0,5.71429,7.28571,4,4,7,7,0.0002858,0.0191321,0,5,1,0,0,1
27,10,0,4.9,6.2,4,4,7,7,0.0001061,0.0115434,0,4,1,0,0,1
28,6,0,5,6.33333,4,4,7,9,7.26e-05,0.0075037,0,5,1,0,0,1
29,4,0,4,5,4,4,4,5,0,0.0037468,0,4,1,0,0,1
