depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,29,39,29,39,29,39,0.0007798,0.0130773,0,29,10,0,0,0
1,2,1,29,39,29,39,29,39,0.0008452,0.0083883,0,29,10,0,0,0
2,2,0,29,39,29,29,29,39,0.0026262,0.0205476,0,29,10,0,0,0
3,4,0,27.25,36.75,21,26,31,31,0.003578,0.034123,0,27,9,0,0,0
4,8,0,25.25,34,18,21,31,31,0.0072852,0.067062,0,25,8,0,0,0
5,16,0,22.8125,30.5625,13,13,33,33,0.0144334,0.123903,0,22,7,0,0,0
6,32,0,21.9688,29.4062,10,10,33,33,0.0230921,0.215034,0,21,7,0,0,0
7,64,0,21.5156,28.7656,7,7,33,33,0.0436821,0.423447,0,21,7,0,0,0
8,128,0,20.5938,27.5312,7,7,30,30,0.0852497,0.816133,0,20,6,0,0,0
9,256,0,19.0156,25.375,7,7,30,30,0.153608,1.42501,1,18,6,0,0,0
10,478,0,16.8494,22.3473,4,4,31,31,0.240358,2.33423,1,16,5,0,0,0
11,620,0,15.571,20.5274,7,7,29,29,0.256043,2.66927,1,14,4,0,0,0
12,774,0,12.907,16.8411,4,4,27,27,0.219893,2.47972,1,11,3,0,0,1
13,686,0,10.07,13.0029,4,4,25,25,0.125621,1.61332,1,8,2,0,0,2
14,156,0,10.141,13.1026,7,7,19,19,0.0185684,0.251315,1,5,2,0,0,2
15,228,65,10.2822,13.2822,7,7,19,19,0.0123041,0.189195,2,3,3,0,0,3
16,294,0,10.3265,13.3333,4,4,19,19,0.0340674,0.453235,1,4,3,0,0,3
17,510,90,10.4643,13.5024,4,4,19,19,0.038823,0.547434,1,3,3,0,0,3
18,748,31,10.417,13.4086,4,4,19,19,0.0615415,0.953319,1,4,3,0,0,3
19,976,69,9.68908,12.3881,4,4,18,18,0.0624432,1.1717,1,3,2,0,0,2
20,1186,126,9.31509,11.8689,4,4,16,16,0.0620271,1.38793,2,3,2,0,0,2
21,1418,192,9.02121,11.4918,4,4,16,16,0.0655242,1.62032,2,3,2,0,0,2
22,1664,228,8.62813,11.0195,4,4,14,14,0.0764193,1.98584,2,3,2,0,0,2
23,1942,329,8.22939,10.5313,4,4,14,14,0.0807348,2.29327,2,2,2,0,0,2
24,2114,424,7.9858,10.2479,4,4,14,14,0.0826567,2.37936,2,2,2,0,0,2
25,2288,531,7.74502,9.95561,4,4,14,14,0.0792686,2.39935,1,2,2,0,0,2
26,2440,678,7.55789,9.72077,4,4,14,14,0.0697873,2.29206,1,2,2,0,0,2
27,2546,717,7.49371,9.64844,4,4,14,14,0.0666046,2.47003,1,2,2,0,0,2
28,2424,664,7.30114,9.3983,4,4,14,14,0.0588838,2.2677,1,1,2,0,0,2
29,2270,592,7.25924,9.34505,4,4,11,11,0.055441,2.28153,1,1,2,0,0,2
30,2172,539,7.13288,9.17697,4,4,11,11,0.0524598,2.41704,1,1,2,0,0,2
31,1972,455,6.99407,8.99209,4,4,10,10,0.0448954,2.25426,1,1,1,0,0,1
32,1906,381,6.86033,8.81377,4,4,10,10,0.0452933,2.61858,1,1,1,0,0,1
33,1832,290,6.6284,8.50454,4,4,10,10,0.045213,2.80892,2,1,1,0,0,1
34,1646,228,6.53456,8.37941,4,4,10,10,0.0394916,2.51847,2,1,1,0,0,1
35,1508,165,6.3656,8.15413,4,4,10,10,0.0365572,2.5658,2,1,1,0,0,1
36,1330,114,6.16365,7.88487,4,4,10,10,0.0318857,2.29435,2,1,1,0,0,1
37,1112,72,6.10288,7.80385,4,4,10,10,0.0276211,2.03758,2,1,1,0,0,1
38,908,39,5.96433,7.6191,4,4,10,10,0.0230873,1.75338,2,1,1,0,0,1
39,702,16,5.93732,7.58309,4,4,10,10,0.0184581,1.48044,2,1,1,0,0,1
40,560,10,5.76727,7.35636,4,4,10,10,0.0145844,1.17196,2,1,1,0,0,1
41,418,6,5.36893,6.82524,4,4,10,10,0.0106195,0.773055,2,1,1,0,0,1
42,240,4,5.48729,6.98305,4,4,7,9,0.0061711,0.459306,2,1,1,0,0,1
43,142,1,5.61702,7.15603,4,4,7,7,0.0036124,0.298915,2,1,1,0,0,1
44,90,1,5.11236,6.48315,4,4,7,7,0.0022024,0.1378,2,1,1,0,0,1
45,44,0,5.5,7,4,4,7,7,0.001117,0.0975254,2,2,1,0,0,1
46,28,0,5.5,7,4,4,7,7,0.0007594,0.0606227,2,2,1,0,0,1
47,16,0,5.3125,6.75,4,4,7,7,0.0004157,0.0405705,2,2,1,0,0,1
48,8,0,5.125,6.5,4,4,7,7,0.0002164,0.0199409,2,2,1,0,0,1
49,2,0,4,5,4,4,4,5,4.69e-05,0.0009902,2,2,1,0,0,1
