depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,180,214,180,214,180,214,0.004795,0.0617568,0,180,158,124,124
1,2,0,157,184.5,147,167,167,175,0.0061379,0.0555979,66,95,129,101,60
2,4,0,129.25,154,116,131,137,139,0.0085792,0.0829058,54,78,103,79,49
3,8,0,112.5,135.375,97,97,124,125,0.0111699,0.13067,44,65,88,65,39
4,16,0,100.125,122.125,81,81,111,121,0.0196229,0.223287,37,59,76,54,33
5,32,0,89.5938,110.031,69,69,105,115,0.0325632,0.380101,32,53,66,46,28
6,64,0,80.0312,99.1094,65,65,96,113,0.0559902,0.67075,28,47,58,39,24
7,128,0,72.0547,90.0312,53,53,93,102,0.0994778,1.21427,24,44,51,33,21
8,256,0,66.3945,83.3164,44,44,89,89,0.181358,2.26388,21,41,46,29,19
9,512,0,62.1074,78.248,41,41,84,84,0.337581,4.30398,19,38,42,26,17
10,1018,0,56.3625,71.6768,33,33,78,78,0.600104,7.59442,17,34,38,23,14
11,1988,0,52.1645,66.745,23,30,76,76,1.07976,14.096,15,33,35,20,13
12,3724,0,48.2613,61.9758,8,11,75,75,1.85252,24.4764,14,30,31,18,12
13,6148,0,43.3027,56.0503,3,4,73,73,2.70499,35.6781,13,27,28,15,10
14,9362,0,39.3735,51.4678,3,3,71,71,3.74914,50.2702,11,25,25,13,9
15,11266,0,36.3131,47.719,3,3,65,65,4.1863,57.4445,10,23,22,11,8
16,10214,0,33.0118,43.6352,3,3,63,63,3.40614,47.8631,8,21,20,9,7
17,8030,0,28.9255,38.3663,3,3,60,60,2.31391,33.0664,7,19,17,8,5
18,6558,0,25.4524,33.8722,3,3,55,55,1.65653,24.0065,6,16,15,6,4
19,6066,0,21.5598,28.8691,3,3,51,51,1.26274,18.6166,5,14,12,5,3
20,4244,0,18.5405,24.9783,3,3,46,46,0.746583,11.459,4,12,10,3,2
21,3122,0,16.5346,22.3495,3,3,42,42,0.489513,7.78988,3,11,9,3,2
22,2390,2,13.6512,18.5498,3,3,41,41,0.286548,4.72655,3,8,7,2,1
23,1880,1,11.7249,15.9303,3,3,37,37,0.189767,3.18305,3,7,6,1,1
24,1654,0,10.3114,13.9843,3,3,36,36,0.147007,2.48044,2,6,5,1,1
25,1496,0,9.07687,12.3737,3,3,29,29,0.1136,1.99986,2,6,4,1,0
26,1194,0,8.04858,11.067,3,3,29,29,0.0807028,1.44899,1,5,3,0,0
27,1040,1,7.13571,9.84119,3,3,21,21,0.0593848,1.13136,1,4,3,0,0
28,820,1,6.23443,8.63126,3,3,15,15,0.0369117,0.739496,1,4,2,0,0
29,758,2,5.01587,6.9709,3,3,13,13,0.0273446,0.5722,1,3,2,0,0
30,596,3,4.19224,5.7403,3,3,13,13,0.0188521,0.443046,1,3,1,0,0
31,454,3,3.83814,5.19956,3,3,11,11,0.0130912,0.341187,0,3,1,0,0
32,348,4,4.28779,5.90698,3,3,12,12,0.0115665,0.299163,0,4,1,0,0
33,120,1,4.22689,5.69748,3,3,11,11,0.0036305,0.0895008,0,3,1,0,0
34,102,0,4.98039,6.91176,3,3,11,11,0.0039289,0.102534,0,4,1,0,0
35,56,0,4.67857,6.23214,3,3,7,7,0.0021707,0.0455911,1,3,1,0,0
36,46,1,4.11111,5.66667,3,3,5,5,0.0011504,0.0297763,1,2,1,0,0
37,32,0,3.875,5.3125,3,3,5,5,0.0007793,0.0208834,0,2,1,0,0
38,26,3,3.86957,5.30435,3,3,5,5,0.0005567,0.0159291,0,3,1,0,0
39,18,2,3,4,3,3,3,4,0.0002692,0.008421,0,2,1,0,0
40,14,7,3,4,3,3,3,4,0.0001394,0.0062524,0,3,1,0,0
