depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,33,42,33,42,33,42,0.0011828,0.0252273,0,33,22
1,2,0,37,45,35,35,39,48,0.0014419,0.0224918,9,18,25
2,4,0,33,40.5,16,16,45,56,0.0024078,0.0332864,9,15,23
3,8,0,25.75,32.5,7,7,47,58,0.0037985,0.0495461,7,14,17
4,16,3,24.4615,30.1538,5,5,50,51,0.0062733,0.073487,7,13,16
5,26,5,22.4762,28.1905,3,3,50,56,0.0063984,0.0947144,6,11,14
6,42,9,19.6364,24.9697,3,3,51,51,0.0082703,0.120566,5,11,12
7,60,16,19.6364,25.2273,3,3,46,46,0.0100683,0.145656,5,11,12
8,86,24,17.4194,22.6774,5,5,42,42,0.0148774,0.212502,4,11,10
9,124,36,14.5114,19.0568,3,3,41,41,0.0170224,0.242914,4,9,8
10,160,51,12.8716,17.1284,5,5,38,38,0.0180717,0.264553,3,8,6
11,198,61,10.8102,14.562,3,3,40,40,0.0177057,0.264886,2,7,5
12,222,70,9.94079,13.4605,3,3,39,39,0.0168505,0.26815,2,6,5
13,226,70,8.45513,11.4744,3,3,26,26,0.0138734,0.225127,2,5,4
14,224,76,7.12838,9.70946,3,3,23,23,0.0110249,0.191432,2,4,3
15,204,75,6.33333,8.75969,3,3,18,18,0.0078416,0.150074,1,4,2
16,128,45,5.90361,8.21687,3,3,15,15,0.0045689,0.0890466,1,4,2
17,84,33,5.23529,7.27451,3,3,15,15,0.0021071,0.0463468,1,3,2
18,48,19,5.31034,7.31034,3,3,11,11,0.0013165,0.0267345,1,3,2
19,18,7,5.18182,7.18182,3,3,8,8,0.0004578,0.0096724,2,3,2
20,6,2,4.5,6.25,3,3,7,7,0.0001403,0.0031571,1,3,1
21,2,1,5,7,5,7,5,7,1.98e-05,0.0005468,2,2,2
