depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,133,159,133,159,133,159,0.0031498,0.0691494,0,133,106
1,2,0,127,291,67,67,187,211,0.0041107,0.0504957,43,59,101
2,4,0,137.25,618,82,82,240,269,0.0110887,0.147725,31,82,111
3,8,0,116.125,1051,24,24,218,233,0.019725,0.224994,29,71,92
4,16,2,97.6875,1773,21,21,311,311,0.0233052,0.318448,28,67,88
5,28,2,92.9286,2963,12,12,333,333,0.048406,0.59839,27,61,78
6,52,4,86.3462,5113,7,7,349,349,0.0636124,0.928929,21,63,72
7,96,10,77.1458,8442,5,5,292,292,0.108096,1.52852,21,57,65
8,172,23,68.5116,13420,3,3,301,301,0.206376,2.76034,16,56,59
9,298,39,65.7215,22481,3,3,306,306,0.34473,4.81604,15,54,56
10,518,85,60.222,35814,3,3,316,316,0.496812,7.0222,15,51,53
11,866,128,57.7725,57879,3,3,319,319,0.777805,11.3991,13,49,49
12,1476,228,53.813,91994,3,3,322,322,1.24283,18.4034,12,47,46
13,2496,477,49.9022,144672,3,3,291,291,1.91611,28.9053,11,45,44
14,4038,767,48.3185,226993,3,3,312,312,3.12815,49.222,11,44,42
15,6532,1289,46.4509,352965,3,3,347,347,5.45803,90.8898,10,43,41
16,9950,1911,46.8858,542722,3,3,302,302,7.79145,130.845,10,44,41
17,14734,2614,47.3881,813468,3,3,297,297,9.45075,166.867,10,43,41
18,16886,2351,54.2178,1.06323e+06,3,3,319,319,12.39,215.818,11,47,45
19,23070,3016,54.8671,1.47053e+06,3,3,333,333,17.1224,292.51,11,47,45
20,30444,3953,55.0045,1.94584e+06,3,3,370,370,25.6469,392.697,12,47,45
21,40884,5212,54.741,2.60304e+06,3,3,364,364,42.1124,552.738,11,47,45
22,49702,6175,55.6844,3.21638e+06,3,3,320,320,56.3635,705.739,12,48,45
23,59168,7150,56.4683,3.88415e+06,3,3,338,338,73.0305,890.205,12,48,46
24,1447,123,49.519,83890,3,3,205,205,1.51648,19.027,10,40,38
