depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,90,110,90,110,90,110,0.0136917,0.0384517,0,90,28,3,3
1,2,0,81,95,56,56,106,131,0.0222487,0.0611708,0,81,24,2,2
2,4,1,112,128.333,53,53,174,221,0.0662925,0.148379,0,112,33,5,5
3,6,0,102.5,110.833,62,62,207,262,0.0979348,0.217529,0,102,28,5,5
4,12,4,89,101.875,31,31,213,268,0.1019,0.225996,0,89,25,3,3
5,16,4,94.0833,105,31,31,223,228,0.151148,0.350687,0,94,25,2,2
6,24,9,116.667,128.067,31,31,262,298,0.28699,0.593141,0,116,32,3,3
7,30,5,89.76,96.4,11,11,240,240,0.315444,0.705436,0,89,23,2,2
8,50,16,80.8235,88.7059,5,5,233,233,0.34689,0.819048,0,80,20,1,1
9,68,23,75.8889,83.8222,11,11,258,258,0.427986,1.02399,0,75,19,1,1
10,90,33,69.7895,76.4912,5,5,233,233,0.451572,1.1474,0,69,17,1,1
11,114,42,60.2361,68.0833,9,9,214,214,0.457495,1.21202,0,60,15,0,0
12,144,50,46.1489,51.8191,5,5,233,233,0.35382,1.09306,0,46,11,0,0
13,186,69,37.8632,42.735,5,5,203,203,0.314522,1.0644,0,37,9,0,0
14,224,79,30.1517,34.2276,5,5,141,141,0.242829,0.985425,0,30,7,0,0
15,258,81,22.2994,25.1582,5,5,90,90,0.148904,0.816723,0,22,4,0,0
16,280,107,16.0809,18.237,5,5,58,58,0.0699349,0.535464,0,16,3,0,0
17,248,86,12.1111,14.0185,5,5,44,44,0.0355569,0.369577,0,12,2,0,0
18,194,68,9.28571,10.9683,5,5,34,34,0.0128369,0.212899,0,9,1,0,0
19,134,38,6.78125,8.09375,5,5,21,21,0.0037112,0.110564,0,6,1,0,0
20,46,10,5.97222,7.05556,5,5,20,20,0.0008253,0.0331435,0,5,1,0,0
21,4,1,6.33333,7.66667,5,5,9,9,6.01e-05,0.0030387,0,6,1,0,0
22,2,1,5,6,5,6,5,6,0,0.000833,0,5,1,0,0
