depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,182,91,182,91,182,91,0.0359232,0.0806884,0,182,23,29,29
1,2,0,103,61,67,67,139,76,0.0324367,0.0763854,0,103,13,13,13
2,4,1,64.6667,45,63,43,67,67,0.0184317,0.0591981,0,64,8,2,2
3,6,2,47,35.25,19,19,64,64,0.0154784,0.0545182,0,47,6,1,1
4,8,0,23.875,21.125,11,11,45,45,0.0086124,0.0433881,0,23,3,0,0
5,16,3,16.5385,16,5,5,28,28,0.0069577,0.0542917,0,16,2,0,0
6,24,10,16.5714,16.0714,5,5,28,28,0.0074537,0.0572135,0,16,2,0,0
7,26,11,14.7333,14.6667,5,5,28,28,0.0069226,0.0629361,0,14,2,0,0
8,28,10,11,12,11,11,11,12,0.0030614,0.053721,0,11,2,0,0
9,36,16,9.8,10.8,5,5,11,12,0.0022923,0.0449939,0,9,1,0,0
10,32,8,7,8,5,5,11,12,0.001004,0.0330071,0,7,1,0,0
11,16,0,5,6,5,5,5,6,0,0.0185351,0,5,1,0,0
