depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,544,724,544,724,544,724,0.0709783,0.250306,0,544,332,149,149,0
1,2,0,440.5,594.5,438,438,443,594,0.0624947,0.1687,145,232,253,100,51,0
2,4,0,392.25,515,372,372,423,499,0.126322,0.345677,106,250,218,93,66,0
3,8,0,342.75,442.25,300,300,386,431,0.176333,0.531921,94,209,183,80,54,0
4,16,0,320.25,407.75,278,278,391,418,0.340762,1.04517,80,202,172,79,55,0
5,32,0,296.906,377.312,245,245,383,397,0.558525,1.83916,75,186,161,76,53,0
6,64,0,277.938,351.391,183,183,384,384,0.998579,3.38666,68,177,150,72,51,0
7,128,0,257.641,324.688,167,167,383,383,1.76131,6.09696,64,161,138,66,46,0
8,256,0,235.156,297.066,151,151,375,375,3.07896,10.8958,60,147,125,59,40,0
9,512,0,212.84,270.316,132,132,369,369,5.3205,19.284,54,132,111,50,34,0
10,1024,0,190.948,243.532,109,109,372,372,9.23785,34.1331,47,118,98,42,29,0
11,1980,0,171.016,219.111,61,61,308,308,15.3942,58.7599,41,107,86,35,24,0
12,3306,0,150.698,193.564,4,5,294,294,21.3292,84.2854,35,94,73,27,18,0
13,4946,0,131.579,169.038,4,4,267,267,26.3956,108.118,29,83,61,20,14,0
14,6546,0,116.293,149.695,4,4,258,258,29.2957,124.705,25,74,52,15,11,0
15,8558,0,104.289,134.683,4,4,262,262,33.0575,153.565,21,67,45,12,9,0
16,9130,0,92.8102,120.309,4,4,253,253,30.3427,151.349,18,59,39,9,6,0
17,10592,0,83.01,108.158,4,4,234,234,30.1074,158.309,15,54,34,7,5,0
18,11456,0,74.6981,97.7276,4,4,205,205,28.0769,157.644,13,49,30,5,4,0
19,11376,0,64.8111,84.726,4,4,182,182,22.7952,126.117,11,42,25,4,2,0
20,9152,0,54.21,70.3742,4,4,167,167,14.1837,84.3469,9,35,20,2,2,0
21,8210,0,45.2391,58.3602,4,4,151,151,9.98087,63.997,7,29,16,1,1,0
22,6624,2,36.3381,46.4755,4,4,132,132,5.78875,41.6832,6,23,12,1,0,0
23,5302,2,30.3153,38.5562,4,4,112,112,3.72844,29.7438,5,20,10,0,0,0
24,4672,8,26.5729,34.0208,4,4,94,94,2.63332,23.4835,4,17,8,0,0,0
25,4062,11,22.8534,29.3224,4,4,75,75,1.88996,18.3123,3,15,7,0,0,0
26,3854,12,20.4669,25.9643,4,4,68,68,1.60114,16.6567,2,14,6,0,0,0
27,3280,7,16.2102,20.3737,4,4,61,61,0.998365,11.22,2,11,5,0,0,0
28,2038,3,13.5553,17.1587,4,4,50,50,0.464544,5.95884,2,8,4,0,0,0
29,1552,1,11.1638,14.2766,4,4,50,50,0.281824,4.09907,1,7,3,0,0,0
30,1286,9,9.5834,12.1128,4,4,37,37,0.179547,2.84147,2,6,2,0,0,0
31,1016,5,10.818,13.819,4,4,31,31,0.177439,2.88555,1,8,3,0,0,0
32,514,4,8.88824,11.3824,4,4,22,22,0.0611836,1.03493,1,6,2,0,0,0
33,436,5,7.10209,8.87703,4,4,34,34,0.0383194,0.683653,1,4,1,0,0,0
34,386,3,6.77285,8.26371,4,4,30,30,0.0369987,0.671961,1,5,1,0,0,0
35,334,1,5.91592,7.36937,4,4,25,25,0.0243403,0.513787,0,4,1,0,0,0
36,260,3,7.3463,9.1751,4,4,15,15,0.0271343,0.551183,0,6,1,0,0,0
37,148,1,5.40816,6.85714,4,4,11,11,0.0087028,0.198744,1,4,1,0,0,0
38,114,1,4,5,4,4,4,5,0.0045847,0.129773,1,3,1,0,0,0
39,84,7,4,5,4,4,4,5,0.0029694,0.105136,0,4,1,0,0,0
40,8,4,4,5,4,4,4,5,0.0001505,0.0063153,0,4,1,0,0,1
