depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,275,347,275,347,275,347,0.03219,0.149919,0,275,141,68,68
1,2,0,279,342,255,255,303,388,0.0445694,0.148814,58,126,136,66,22
2,4,0,285.5,361,237,237,344,447,0.0772332,0.260849,40,174,144,62,35
3,8,0,248.875,311.25,137,137,315,406,0.095135,0.358671,47,134,122,52,27
4,16,1,230.533,287,85,85,350,386,0.184258,0.67711,40,129,118,55,31
5,30,1,195.862,243.793,30,30,451,469,0.324391,1.19863,31,123,99,46,26
6,58,5,181.415,224.434,13,13,458,458,0.597658,2.15162,25,122,92,43,28
7,106,9,154.701,191.01,19,19,462,462,0.934864,3.36042,23,105,76,34,22
8,194,37,139.452,172.936,4,4,492,492,1.2615,4.79578,20,94,67,29,19
9,314,66,128.516,160.153,4,4,521,521,1.75757,6.75502,20,86,61,25,16
10,496,107,114.494,142.848,4,4,465,465,2.39264,9.32478,17,77,53,21,14
11,774,185,105.531,130.905,4,4,486,486,3.24299,13.2993,16,72,48,18,12
12,1160,280,96.7989,120.173,4,4,502,502,4.18777,17.5644,15,65,43,16,10
13,1730,423,86.3588,107.184,4,4,482,482,5.23271,21.9867,13,58,37,13,8
14,2532,648,78.1805,96.7091,4,4,397,397,6.60306,28.476,12,53,33,11,7
15,3546,962,70.3998,87.065,4,4,325,325,7.68938,33.9748,11,47,29,8,6
16,4550,1292,63.5764,78.5414,4,4,329,329,8.37741,38.1826,10,43,25,7,5
17,5390,1508,57.4825,70.8313,4,4,285,285,8.56929,40.5204,9,39,22,5,4
18,6310,1930,51.7616,63.979,4,4,253,253,8.30369,42.1686,8,34,19,4,3
19,6402,2040,46.0942,56.868,4,4,224,224,6.90862,40.3712,7,30,17,3,2
20,6368,2105,40.5749,49.965,4,4,218,218,5.51308,34.5133,7,26,14,2,2
21,6370,2226,34.8441,42.7541,4,4,212,212,4.19045,27.5852,6,22,12,2,1
22,5790,2181,29.394,35.9914,4,4,152,152,2.7748,19.0455,5,18,10,1,1
23,4986,1994,23.9542,29.3295,4,4,144,144,1.60272,11.969,4,14,7,1,0
24,4102,1676,19.4773,23.812,4,4,108,108,0.910526,7.43342,4,11,6,0,0
25,2754,1170,15.5985,19.101,4,4,96,96,0.406241,3.68109,3,8,4,0,0
26,1892,826,12.2889,15.1839,4,4,64,64,0.177009,1.84904,3,6,3,0,0
27,934,402,9.94549,12.359,4,4,45,45,0.0646162,0.758201,2,5,2,0,0
28,540,227,8.56869,10.722,4,4,37,37,0.0289068,0.381026,2,4,2,0,0
29,244,103,7.06383,8.91489,4,4,20,20,0.0083042,0.137733,2,3,1,0,0
30,138,56,6.41463,8.02439,4,4,21,21,0.0047029,0.0784665,2,3,1,0,0
31,62,28,5.82353,7.26471,4,4,15,15,0.001252,0.0263763,2,2,1,0,0
32,26,10,5.1875,6.5,4,4,10,10,0.000532,0.0108967,2,2,1,0,0
33,6,3,7.33333,9.33333,7,7,8,9,0.0001339,0.0030358,1,3,2,0,0
34,4,2,5.5,7,4,5,7,7,6.38e-05,0.0016243,2,3,1,0,0
35,2,1,4,5,4,5,4,5,3.23e-05,0.0007444,3,3,1,0,0
