depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,2872,1251,2872,1251,2872,1251,0.438545,1.50125,0,2872,902,2357,2357,359
1,2,0,1953.5,930.5,1789,795,2118,2118,0.70757,1.7842,227,1534,618,1506,1245,387
2,4,0,1415.5,764.75,1105,558,1598,1598,0.908076,2.51034,213,1069,481,1042,823,409
3,8,0,1125.5,689.375,644,376,1405,1405,1.04183,3.4701,210,741,422,783,538,406
4,16,0,897.688,620.875,354,247,1365,1365,1.50039,5.96661,203,548,373,592,379,371
5,32,0,735.344,553.031,249,237,1255,1255,2.05592,10.7723,170,447,329,465,293,328
6,64,0,597.875,479.234,149,149,1260,1260,3.12642,18.2513,164,344,281,363,217,281
7,128,0,485.727,406.375,97,97,1184,1184,4.7059,29.1285,140,274,233,283,167,233
8,256,0,389.391,337.469,50,50,1114,1114,7.11757,44.9706,116,221,189,217,130,189
9,510,0,310.439,277.6,26,26,1102,1102,10.5271,64.5498,93,176,151,165,98,151
10,1016,0,243.278,223.834,4,4,1105,1105,15.6292,89.5188,74,137,117,122,72,117
11,1994,0,188.836,177.623,4,4,1058,1058,21.6637,116.308,58,104,90,89,52,90
12,3812,0,145.176,139.045,4,4,1046,1046,29.3497,155.601,45,79,68,64,37,68
13,7002,0,109.725,106.898,4,4,976,976,37.9312,207.805,34,59,50,45,26,50
14,11962,0,82.3866,81.2735,4,4,961,961,45.2689,274.439,25,44,36,31,18,36
15,18726,0,62.4199,62.256,4,4,880,880,50.3501,349.22,19,33,26,22,12,26
16,26216,0,48.7484,49.0491,4,4,813,813,50.2006,417.08,15,25,19,15,9,19
17,32844,0,39.6803,40.1745,4,4,795,795,47.8139,473.817,12,20,15,12,6,15
18,37082,0,33.6573,34.2582,4,4,795,795,43.3344,506.2,10,17,12,9,5,12
19,38078,0,29.8486,30.4728,4,4,730,730,38.0938,504.807,9,15,11,8,4,11
20,28557,0,21.5065,22.634,4,4,377,377,16.5429,311.319,6,10,7,4,2,7
