depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,80,113,80,113,80,113,0.0031313,0.0225785,0,80,36,4,4
1,2,0,57.5,78,55,55,60,82,0.0042887,0.0188423,13,40,22,1,1
2,4,0,43.25,58.75,37,37,51,64,0.0048408,0.0259928,9,28,16,0,0
3,8,0,32.25,42.75,24,24,48,48,0.0081123,0.0415314,5,21,11,0,0
4,16,0,23.1875,30.75,4,5,32,32,0.0090493,0.0514861,4,14,7,0,0
5,30,1,18.1379,23.8966,4,4,26,26,0.0137815,0.0820549,2,12,5,0,0
6,50,5,12.2444,15.7556,4,4,21,21,0.0108759,0.0721658,2,8,3,0,0
7,58,11,9.06383,11.5957,4,4,14,14,0.0062415,0.0575391,2,6,2,0,0
8,64,17,5.82979,7.42553,4,4,8,8,0.0031366,0.0373794,2,4,1,0,0
9,40,10,4,5,4,4,4,5,0.0011165,0.0185354,0,3,1,0,0
10,20,10,4,5,4,4,4,5,0.0003888,0.0079788,0,4,1,0,0
