depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,71,89,71,89,71,89,0.0021252,0.040262,0,71,54
1,2,0,52.5,137,51,54,54,66,0.0028877,0.0538224,0,52,39
2,4,0,37.25,197,26,35,42,42,0.0030994,0.0593647,0,37,25
3,8,0,28.5,309,19,25,36,36,0.0034711,0.0715638,0,28,17
4,16,0,23.5,521,19,19,29,29,0.0055427,0.121624,0,23,13
5,32,0,21.1875,940,11,14,28,28,0.0080657,0.184676,0,21,11
6,64,0,18.2031,1624,3,4,27,27,0.014656,0.341839,0,18,9
7,126,0,15.0794,2656,3,3,26,26,0.0228484,0.533532,0,15,7
8,238,0,12.8992,4338,3,3,25,25,0.0358785,0.834409,0,12,6
9,306,0,11.2157,4876,3,3,21,21,0.0378727,0.963706,0,11,5
10,264,1,10.1629,3831,3,3,19,19,0.0288811,0.848257,0,10,4
11,168,0,8.02381,1920,3,3,18,18,0.0114653,0.412936,0,8,3
12,116,1,6.02586,986,3,3,11,11,0.0051613,0.180706,0,6,2
13,78,2,5.02564,547,3,3,11,11,0.0020084,0.100446,0,5,2
14,56,2,4.66071,364,3,3,11,11,0.0013638,0.0655199,0,4,2
15,38,6,3.63158,191,3,3,9,9,0.0006879,0.0428203,0,4,1
16,16,2,3.875,86,3,3,7,7,0.0002702,0.017197,0,4,1
17,12,4,2.33333,38,3,3,5,7,5.33e-05,0.0067458,0,3,1
18,4,2,1.5,8,3,3,3,4,0,0.0019911,0,3,1
