depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,113,155,113,155,113,155,0.041528,0.112477,0,113,36,1,1
1,2,0,66,80,61,71,71,71,0.0477074,0.0924534,12,44,16,0,0
2,4,0,49.75,60.5,32,32,71,71,0.0208014,0.0520396,5,32,12,0,0
3,6,0,21.5,25.6667,5,6,31,31,0.0064758,0.0240547,3,12,4,0,0
4,10,0,17.9,20.9,5,6,32,32,0.0058116,0.0294434,1,12,3,0,0
5,12,1,15.4545,18.1818,5,5,21,21,0.0049772,0.0265181,2,11,3,0,0
6,20,2,10.1111,11.8889,5,5,19,19,0.0046387,0.0278829,2,7,2,0,0
7,22,4,7.22222,8.44444,5,5,17,17,0.0026622,0.0221621,1,5,1,0,0
8,16,4,5,6,5,5,5,6,0.0007664,0.0086243,0,3,1,0,0
9,8,1,5,6,5,5,5,6,0.0004482,0.0060697,0,5,1,0,0
10,6,3,5,6,5,5,5,6,0.0001942,0.0027056,0,5,1,0,0
