depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,527,264,527,264,527,264,0.0408216,0.198038,0,527,146
1,2,0,379,430,343,193,415,415,0.0462766,0.25434,0,379,106
2,4,0,276.25,719,208,132,377,377,0.0592686,0.359811,0,276,83
3,8,1,198.125,1112,112,112,364,364,0.0831607,0.521591,0,226,72
4,14,2,158.786,1672,93,81,325,325,0.114977,0.725482,0,185,61
5,24,4,137.833,2682,57,57,346,346,0.175071,1.07705,0,165,59
6,40,8,111.8,3721,50,50,304,304,0.238449,1.51038,0,139,50
7,64,12,96.0469,5338,48,48,265,265,0.299233,1.93443,0,118,43
8,102,29,76.098,7024,48,48,212,212,0.368093,2.35299,0,106,39
9,146,54,61.9178,8355,48,48,212,212,0.417487,2.75638,0,98,36
10,182,66,57.1209,9779,26,26,202,202,0.485731,3.22539,0,89,33
11,230,79,50.587,11140,25,25,182,182,0.52467,3.52932,0,77,28
12,298,86,45.8289,13435,19,19,172,172,0.526277,3.9207,0,64,23
13,402,128,38.5672,15521,19,19,150,150,0.585365,4.48109,0,56,20
14,542,186,32.8173,18065,19,19,123,123,0.654682,4.96158,0,49,17
15,694,264,27.6369,19785,11,11,110,110,0.688255,5.42303,0,44,15
16,838,324,24.099,21163,8,8,92,92,0.686165,5.68046,0,39,13
17,988,306,21.7834,23127,7,7,85,85,0.624432,5.76487,0,31,10
18,1298,427,17.5809,24969,4,4,78,78,0.625472,5.97998,0,26,8
19,1638,618,14.2973,26015,4,4,63,63,0.570541,6.37024,0,22,7
20,1890,704,12.473,26604,4,4,51,51,0.513757,6.32572,0,19,6
21,2144,827,10.646,26256,4,4,46,46,0.454317,6.07735,0,17,5
22,2406,893,9.43973,26482,4,4,39,39,0.407353,6.1055,0,15,4
23,2624,1033,8.008,24928,4,4,32,32,0.351772,5.62423,0,13,3
24,2762,1115,7.18067,23880,4,4,25,25,0.294306,5.37351,0,12,3
25,2908,1225,6.46114,22910,4,4,21,21,0.25301,5.08102,0,11,3
26,3056,1051,5.82493,22293,4,4,15,17,0.178226,4.84185,0,8,2
27,3132,965,5.05428,19901,4,4,12,12,0.111983,4.16326,0,7,1
28,3178,1197,3.95846,15858,4,4,8,10,0.0686816,3.21187,0,6,1
29,2486,0,4,12430,4,4,4,5,0,2.18443,0,4,1
