depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,31,38,31,38,31,38,0.0004728,0.0093172,0,31,20,13,13
1,2,0,22.5,30.5,19,25,26,26,0.0005888,0.0064006,7,14,14,6,4
2,4,0,15.75,21.25,13,16,17,18,0.0008556,0.0104558,5,11,9,3,2
3,8,0,12.375,17,8,9,17,17,0.0009522,0.0143079,3,8,6,2,1
4,16,0,8.0625,11.3125,3,4,12,12,0.0014266,0.0193678,2,5,3,0,0
5,24,0,5.66667,8,3,3,7,7,0.0013839,0.020583,1,3,2,0,0
6,30,0,4.2,5.8,3,3,7,7,0.001116,0.0215232,1,3,1,0,0
7,36,5,3.70968,5.06452,3,3,5,5,0.0013143,0.0262653,0,3,1,0,0
8,22,5,3.47059,4.70588,3,3,5,5,0.0008989,0.0209184,0,3,1,0,0
9,12,4,3,4,3,3,3,4,0.0002965,0.0078861,0,3,1,0,0
