depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,165,121,165,121,165,121,0.0037809,0.0709267,0,165,92
1,2,0,122.5,186,107,104,138,107,0.0046984,0.103649,0,122,67
2,4,0,103.25,333,76,76,134,109,0.0067525,0.16837,0,103,59
3,8,0,89.375,611,64,64,122,103,0.0094068,0.26838,0,89,52
4,16,4,64.6875,911,58,58,130,130,0.0137835,0.381841,0,86,52
5,24,2,74.9167,1636,51,51,135,135,0.024209,0.662388,0,81,51
6,44,3,70.0682,2905,34,34,113,113,0.0420131,1.1203,0,75,48
7,82,12,59.3415,4726,34,34,117,117,0.0682724,1.77079,0,69,46
8,138,29,51.6449,7085,30,30,119,119,0.0978326,2.52262,0,65,44
9,216,45,46.4352,10171,17,17,117,117,0.136592,3.53376,0,58,39
10,320,78,41.0844,13580,17,17,113,113,0.182112,4.62241,0,54,37
11,432,128,35.5926,16061,17,17,104,104,0.214881,5.40784,0,50,34
12,574,202,30.9808,18728,17,17,100,100,0.247326,6.2452,0,47,32
13,698,252,29.053,21575,17,17,97,97,0.273289,6.98849,0,45,31
14,822,315,26.2981,23124,16,16,92,92,0.288682,7.45867,0,42,28
15,916,311,25.9203,25657,14,14,84,84,0.314227,8.13595,0,39,26
16,1084,350,24.4336,28898,12,12,88,88,0.34995,9.01933,0,36,24
17,1292,481,21.0085,29849,11,11,81,81,0.358889,9.2978,0,33,22
18,1440,492,20.4646,32684,11,11,74,74,0.375767,9.99599,0,31,20
19,1638,591,18.2857,33513,10,10,71,71,0.370013,9.97698,0,28,18
20,1798,620,17.0784,34622,7,7,68,68,0.367536,10.1951,0,26,16
21,1944,677,15.3513,33890,7,7,63,63,0.35513,9.93674,0,23,14
22,2128,611,14.7613,36148,5,5,62,62,0.359098,10.4019,0,20,12
23,2400,782,12.6813,35554,5,5,62,62,0.337162,10.0436,0,18,11
24,2688,949,11.2184,35523,5,5,52,52,0.315296,9.86391,0,17,10
25,2870,1032,10.0941,34358,5,5,50,50,0.296236,9.36901,0,15,9
26,2988,1103,8.98126,32098,5,5,45,45,0.262999,8.7027,0,14,7
27,3160,1116,8.13829,31142,3,3,41,41,0.235507,8.18938,0,12,6
28,3324,1087,7.43953,30276,3,3,34,34,0.20684,7.962,0,11,5
29,3522,1379,6.44974,27923,3,3,34,34,0.186743,7.30559,0,10,5
30,3702,1487,5.88493,26935,3,3,31,31,0.175874,7.26675,0,9,4
31,3844,1487,5.39412,25950,3,3,27,27,0.148617,6.75392,0,8,4
32,3972,1805,4.63847,23160,3,3,22,22,0.130344,5.71204,0,8,3
33,3970,1443,4.54433,23224,3,3,18,18,0.111095,5.45546,0,7,3
34,3734,1140,4.29245,21192,3,3,18,18,0.0853953,4.6709,0,6,2
35,3380,1244,3.81716,17252,3,3,16,16,0.0674917,3.80092,0,6,2
36,3154,1165,3.52093,15122,3,3,12,12,0.0536187,3.27152,0,5,2
37,2866,1310,3.13154,12325,3,3,11,11,0.0433791,2.66342,0,5,2
38,2818,1268,3.04968,11923,3,3,9,9,0.0392904,2.51409,0,5,2
39,2758,1051,3.08013,11879,3,3,7,7,0.0324706,2.40113,0,4,1
40,2726,1297,2.53008,9631,3,3,5,7,0.025698,2.00507,0,4,1
41,2594,0,3,10376,3,3,3,4,0,1.84576,0,3,1
