depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,316,427,316,427,316,427,0.023236,0.105289,0,316,176,68,68
1,2,0,230.5,311,222,239,239,310,0.0278189,0.0841272,74,128,116,34,21
2,4,0,182.25,252.25,163,177,210,229,0.0341407,0.119882,50,103,86,17,10
3,8,0,148.75,203.375,130,130,179,184,0.0477838,0.187021,37,89,65,9,6
4,16,0,125.5,171.5,102,102,153,153,0.0719047,0.308861,27,74,52,5,3
5,32,0,110.875,149.312,81,81,143,143,0.121939,0.551838,22,68,45,4,3
6,64,0,100.203,134.047,61,61,133,133,0.213327,1.00867,19,63,40,4,3
7,118,0,88.339,117.864,56,56,131,131,0.329597,1.62675,17,55,34,3,2
8,196,0,76.9286,102.939,35,38,123,123,0.465527,2.34874,15,48,30,2,2
9,290,0,66.2862,88.1828,26,35,130,130,0.574397,2.96596,12,42,25,2,1
10,432,0,59.0532,78.3009,13,17,121,121,0.737008,4.01018,10,38,22,1,1
11,526,0,52.5722,69.8707,4,5,121,121,0.76106,4.3804,8,35,19,1,1
12,652,0,45.6979,60.4954,4,4,121,121,0.79292,4.72589,7,30,16,1,0
13,728,0,39.2005,51.5426,4,4,121,121,0.731992,4.62279,5,27,14,0,0
14,780,0,34.8833,45.8385,4,4,97,97,0.681807,4.46283,5,24,12,0,0
15,806,0,30.4888,40.1067,4,4,81,81,0.582095,3.97137,4,20,10,0,0
16,772,0,27.6373,36.4313,4,4,70,70,0.481399,3.43262,3,19,9,0,0
17,736,0,23.5639,30.9633,4,4,58,58,0.368658,2.78492,3,16,7,0,0
18,694,2,20.8295,27.3006,4,4,49,49,0.292002,2.32779,2,14,6,0,0
19,626,4,17.3537,22.717,4,4,45,45,0.200986,1.69272,2,11,5,0,0
20,568,5,16.2877,21.3215,4,4,42,42,0.173408,1.53917,2,12,5,0,0
21,478,7,14.4522,18.7749,4,4,37,37,0.127414,1.17871,1,11,4,0,0
22,412,10,12.796,16.7637,4,4,37,37,0.0961754,0.908868,1,9,4,0,0
23,294,5,9.63322,12.2837,4,4,32,32,0.0396019,0.419691,2,6,2,0,0
24,246,6,7.63333,9.81667,4,4,23,23,0.0202926,0.235457,1,4,2,0,0
25,214,14,6.85,8.8,4,4,16,16,0.0158841,0.218922,1,4,1,0,0
26,142,6,6.02206,7.59559,4,4,13,13,0.0109302,0.142864,1,4,1,0,0
27,88,1,7.14943,9.4023,4,4,15,15,0.0085538,0.115342,1,6,2,0,0
28,34,0,4.85294,6.17647,4,4,7,7,0.0016311,0.0267249,1,3,1,0,0
29,22,4,4,5,4,4,4,5,0.0007078,0.0149776,1,3,1,0,0
30,12,6,4,5,4,4,4,5,0.0002156,0.0057917,0,4,1,0,0
