depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,48,57,48,57,48,57,0.0017434,0.0196604,0,48,17,3,3,0
1,2,0,42,52.5,12,12,72,89,0.0032506,0.0215646,3,26,15,2,1,0
2,4,0,68.5,81.25,10,10,180,214,0.0177667,0.0940215,4,51,27,9,8,0
3,8,1,68.5714,86.1429,10,10,221,221,0.0283098,0.130792,6,48,31,10,6,0
4,14,5,95.5556,117,4,4,204,204,0.0310012,0.149569,17,53,43,17,7,0
5,18,3,81.7333,100.333,4,4,204,204,0.0667579,0.266043,11,59,36,14,9,0
6,30,8,80.3636,99.9545,4,4,196,231,0.0861336,0.389755,10,63,35,11,8,0
7,44,9,75.1429,90.8571,4,4,258,319,0.143519,0.618549,7,62,32,12,11,0
8,70,14,67.9286,80.1429,4,4,345,369,0.189715,0.838662,7,52,28,11,9,0
9,112,35,75.0909,87.4675,4,4,372,372,0.249748,1.17796,9,54,32,14,10,0
10,150,36,67.9649,79.2632,4,4,282,282,0.324927,1.50819,9,48,28,12,8,0
11,216,62,66.1558,78.1104,4,4,276,276,0.429662,1.99149,8,47,27,11,8,0
12,284,75,59.0766,70.5694,4,4,268,268,0.519315,2.43296,8,43,24,9,7,0
13,380,106,56.7007,67.708,4,4,384,384,0.662263,3.09175,7,42,23,8,6,0
14,434,127,53.342,63.9577,4,4,339,339,0.644114,3.09598,7,38,21,7,5,0
15,518,147,49.6361,59.4609,4,4,324,324,0.71242,3.58071,7,37,19,6,5,0
16,594,174,45.1619,54.1976,4,4,220,260,0.696321,3.5468,6,33,17,5,4,0
17,640,193,43.4049,51.3893,4,4,252,252,0.676833,3.51916,6,31,16,5,4,0
18,638,201,44.0892,51.3455,4,4,271,271,0.694959,3.54181,6,32,16,5,4,0
19,628,211,42.0695,48.4724,4,4,315,315,0.613355,3.09063,6,29,15,5,4,0
20,592,212,39.2211,44.8289,4,4,254,254,0.480305,2.45124,7,26,14,5,4,0
21,554,207,37.5101,42.3977,4,4,180,180,0.390782,2.03556,7,24,13,5,3,0
22,520,215,36.577,40.5475,4,4,207,207,0.31249,1.61314,7,22,12,5,3,0
23,496,201,33.1322,36.678,4,4,190,190,0.250506,1.35475,6,19,11,4,3,0
24,472,189,29.4629,32.6855,4,4,169,169,0.179126,1.03229,6,15,9,3,2,0
25,460,195,27.4302,30.3094,4,4,145,145,0.161612,0.928557,6,14,8,3,2,0
26,434,186,25,27.6048,4,4,141,141,0.114577,0.7233,5,12,7,2,1,0
27,430,186,22.3361,24.8934,4,4,109,109,0.0905673,0.611273,5,11,6,1,1,0
28,410,175,20.1319,22.8766,4,4,75,75,0.0695068,0.515388,4,9,6,1,0,0
29,310,133,17.1695,19.7797,4,4,72,72,0.0397774,0.337315,3,8,5,0,0,0
30,262,119,15.986,18.6084,4,4,56,56,0.0282417,0.25067,3,7,4,0,0,0
31,224,91,13.9474,16.4812,4,4,47,47,0.0231574,0.221082,3,7,4,0,0,0
32,192,84,13.1296,15.7963,4,4,46,46,0.0181437,0.181113,3,7,3,0,0,0
33,138,58,10.0875,12.3,4,4,34,34,0.0083599,0.096385,3,5,2,0,0,0
34,102,45,9.70175,11.9474,4,4,28,28,0.0069694,0.0788858,2,6,2,0,0,0
35,64,28,9.75,11.8056,4,4,28,28,0.0040119,0.0476883,3,6,2,0,0,1
36,52,22,6.86667,8.43333,4,4,24,24,0.0013268,0.0219011,2,3,1,0,0,0
37,22,9,6.92308,8.69231,4,4,10,10,0.0007887,0.0135603,2,4,1,0,0,0
38,18,8,5.2,6.6,4,4,7,7,0.0003462,0.006986,2,3,1,0,0,1
39,8,3,4,5,4,4,4,5,0.0001486,0.0028135,2,2,1,0,0,1
