depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,296,226,296,226,296,226,0.0123049,0.185637,0,296,178
1,2,0,281,442,264,206,298,298,0.0220579,0.36773,0,281,176
2,4,0,233.25,761,204,192,280,280,0.0228221,0.48157,0,233,146
3,8,0,206.5,1423,165,165,271,271,0.0288331,0.765704,0,206,135
4,16,2,168.75,2363,118,118,273,273,0.0452389,1.247,0,192,127
5,28,3,161.429,4043,99,99,259,259,0.074362,2.03411,0,180,121
6,50,3,163.22,7458,99,99,264,264,0.140272,3.63337,0,173,119
7,92,8,152.315,13086,79,79,292,292,0.238501,6.16124,0,166,117
8,166,16,143.289,22836,71,71,298,298,0.415616,10.1264,0,158,114
9,272,29,138.048,36922,55,55,312,312,0.669824,15.9634,0,154,115
10,428,111,110.589,46799,55,55,278,278,0.877397,22.5303,0,149,111
11,570,165,100.204,56849,45,45,255,255,1.09085,26.9442,0,141,105
12,728,188,101.397,74072,23,23,273,273,1.38114,31.7621,0,136,103
13,944,273,93.4608,89092,40,40,258,258,1.66246,37.5085,0,131,99
14,1182,373,86.0761,103214,37,37,253,253,1.93348,43.3565,0,125,95
15,1420,462,81.9923,118979,23,23,273,273,2.21068,49.7013,0,121,92
16,1672,599,76.1041,130510,23,23,263,263,2.39035,53.816,0,118,90
17,1896,660,75.5543,147542,29,29,276,276,2.78838,60.855,0,115,88
18,2184,817,70.5284,159229,29,29,260,260,2.92528,65.56,0,112,86
19,2370,923,66.6376,163976,29,29,263,263,3.06554,67.5752,0,109,83
20,2592,1029,63.1292,170349,29,29,250,250,3.16663,69.971,0,104,79
21,2790,990,64.2957,187637,22,22,250,250,3.44728,76.232,0,99,75
22,2976,964,64.2759,200782,20,20,250,250,3.63624,82.7592,0,95,72
23,3232,952,63.9025,217964,20,20,250,250,3.94911,87.875,0,90,68
24,3576,1153,59.4863,225183,15,15,243,243,4.15821,90.1913,0,87,66
25,3982,1359,56.275,237631,22,22,234,234,4.27979,93.6862,0,85,64
26,4374,1647,51.3324,238630,22,22,224,224,4.30293,93.7677,0,82,61
27,4580,1754,48.8718,238366,20,20,189,189,4.45429,93.9545,0,79,59
28,4804,1980,44.8289,229480,19,19,180,180,4.2435,89.7571,0,76,56
29,5002,1869,45.418,242807,16,16,180,180,4.39516,94.8546,0,72,53
30,5238,1736,45.6289,256516,12,12,180,180,4.60022,104.758,0,68,50
31,5544,1668,45.9019,273600,14,14,180,180,4.88234,112.046,0,65,48
32,5980,2022,41.8911,270037,14,14,180,180,4.72311,104.616,0,63,46
33,6406,2104,40.8476,282439,14,14,174,174,4.81263,107.836,0,60,44
34,6984,2402,37.2334,281981,12,12,166,166,4.77528,107.006,0,56,40
35,7358,2770,33.6469,269428,12,12,161,161,4.57546,102.583,0,53,38
36,7698,3213,30.3311,254618,12,12,144,144,4.29019,95.352,0,52,36
37,7860,3021,30.519,262310,11,11,144,144,4.35244,99.2584,0,49,34
38,8010,2748,30.682,270049,9,9,128,128,4.38528,101.128,0,46,32
39,8324,2599,30.2421,278031,7,7,128,128,4.3525,103.15,0,43,30
40,8908,2933,28.3696,279552,7,7,123,123,4.2543,102.315,0,42,29
41,9464,3037,26.9174,282920,7,7,119,119,4.35773,104.257,0,39,27
42,10100,3377,24.6734,278465,7,7,117,117,4.08483,100.974,0,37,25
43,10648,3757,22.027,263709,7,7,109,109,3.87236,96.6675,0,34,22
44,11206,4724,18.9689,239705,7,7,104,104,3.57538,87.8023,0,32,21
45,11490,4522,18.5428,241253,7,7,101,101,3.35509,86.6825,0,30,20
46,11992,4324,18.6609,254286,5,5,98,98,3.43471,91.1926,0,29,18
47,12562,4822,17.0778,244692,5,5,95,95,3.24742,85.9973,0,27,17
48,12806,5156,15.8952,232820,5,5,87,87,3.08214,82.1004,0,26,16
49,13052,4856,15.813,237413,5,5,73,73,2.97177,82.5849,0,25,15
50,13538,5378,14.0307,220356,5,5,68,68,2.78601,77.0133,0,23,14
51,13954,4803,14.0002,228569,5,5,63,63,2.71915,78.851,0,21,12
52,14840,5486,12.1441,213482,3,3,56,56,2.43541,72.211,0,19,11
53,7046,2297,9.7786,84398,5,5,37,37,0.850288,28.0924,0,14,8
