depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,26,32,26,32,26,32,0.0003241,0.0083377,0,26,16,10,10
1,2,0,23,27.5,21,24,25,25,0.0005695,0.0079306,5,14,14,9,6
2,4,0,23.75,29,15,15,32,32,0.0007935,0.0124094,4,12,14,9,4
3,8,1,29.1429,35.8571,16,16,47,57,0.0027334,0.0404631,4,19,19,12,8
4,14,2,28.5833,34.6667,11,11,61,75,0.0044933,0.0575249,6,17,18,12,7
5,24,4,23.6,29.5,3,3,60,61,0.00637,0.0792971,5,14,15,9,5
6,40,10,23.8333,29.3333,3,3,56,56,0.0087737,0.11477,6,14,15,9,6
7,58,13,20.8,25.8667,3,3,44,44,0.0101531,0.133541,5,13,12,7,5
8,88,17,18.1549,23.1127,5,5,37,37,0.0118426,0.169205,4,10,10,5,3
9,136,39,16.7526,21.3402,3,3,39,39,0.0158643,0.231022,4,11,9,5,3
10,188,68,14.85,19.325,3,3,33,33,0.016174,0.234287,4,9,8,3,2
11,212,68,13.2014,17.3542,3,3,32,32,0.016419,0.242031,3,8,7,3,2
12,216,72,11.2153,14.9653,3,3,28,28,0.0135886,0.204053,3,6,5,2,1
13,200,80,9.85833,13.3417,3,3,28,28,0.0090412,0.145206,3,5,4,1,1
14,162,58,7.74038,10.6346,3,3,16,16,0.0053085,0.0904336,2,4,3,0,0
15,130,45,5.91765,8.21176,3,3,12,12,0.0029565,0.053654,2,3,2,0,0
16,96,33,4.4127,6.09524,3,3,8,10,0.0012277,0.0288159,2,2,1,0,0
17,58,18,3.5,4.75,3,3,7,10,0.0005067,0.0148994,1,1,1,0,0
18,16,6,3.4,4.6,3,3,5,7,0.0001082,0.0035832,1,1,1,0,0
